createAt,manageObject,M8047C0,M8047C1,M8047C2,M8047C3,M8047C9,M8047C10,M8047C11,M8047C14,M8047C17,M8047C18,M8047C19,M8047C20,M8047C21,M8047C22,M8047C23,M8047C24,M8047C25,M8047C26,M8047C4,M8047C5,M8047C13,M8047C6,M8047C15,M8047C16
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-621901,158658168.0,6653776,17681.0,10184,2526.0,19992.0,4994,27.0,2066.0,529.0,13498.0,2962,,,15723.0,9431,1680552.0,85981.0,21092326.0,1207205,,15102,10217.0,22276.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-621901,158658168.0,6653776,17681.0,10184,2526.0,19992.0,4994,27.0,2066.0,529.0,13498.0,2962,,,15723.0,9431,1680552.0,85981.0,21092326.0,1207205,,15102,10217.0,22276.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-621901,1326598752.0,28612248,62007.0,31327,11411.0,146442.0,31634,,6490.0,3730.0,58500.0,8857,,,56952.0,29930,6845320.0,283427.0,176700851.0,5934102,,67604,25897.0,62432.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-621901,1326598752.0,28612248,62007.0,31327,11411.0,146442.0,31634,,6490.0,3730.0,58500.0,8857,,,56952.0,29930,6845320.0,283427.0,176700851.0,5934102,,67604,25897.0,62432.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-621901,1326598752.0,28612248,62007.0,31327,11411.0,146442.0,31634,,6490.0,3730.0,58500.0,8857,,,56952.0,29930,6845320.0,283427.0,176700851.0,5934102,,67604,25897.0,62432.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-621901,1326598752.0,28612248,62007.0,31327,11411.0,146442.0,31634,,6490.0,3730.0,58500.0,8857,,,56952.0,29930,6845320.0,283427.0,176700851.0,5934102,,67604,25897.0,62432.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-621901,1066049664.0,26695464,57094.0,25512,14497.0,120600.0,37334,60.0,8508.0,7191.0,49775.0,7850,,,51357.0,24051,8146152.0,341473.0,148746199.0,5770611,,65062,30664.0,79266.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-621901,1066049664.0,26695464,57094.0,25512,14497.0,120600.0,37334,60.0,8508.0,7191.0,49775.0,7850,,,51357.0,24051,8146152.0,341473.0,148746199.0,5770611,,65062,30664.0,79266.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-621901,1066049664.0,26695464,57094.0,25512,14497.0,120600.0,37334,60.0,8508.0,7191.0,49775.0,7850,,,51357.0,24051,8146152.0,341473.0,148746199.0,5770611,,65062,30664.0,79266.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-621901,1066049664.0,26695464,57094.0,25512,14497.0,120600.0,37334,60.0,8508.0,7191.0,49775.0,7850,,,51357.0,24051,8146152.0,341473.0,148746199.0,5770611,,65062,30664.0,79266.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-621901,577084200.0,12906640,21923.0,13150,4708.0,61447.0,17457,,3246.0,1534.0,20647.0,3620,,,20520.0,12480,3234928.0,135890.0,75739004.0,2584515,,27073,15682.0,33306.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-621901,577084200.0,12906640,21923.0,13150,4708.0,61447.0,17457,,3246.0,1534.0,20647.0,3620,,,20520.0,12480,3234928.0,135890.0,75739004.0,2584515,,27073,15682.0,33306.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-621901,577084200.0,12906640,21923.0,13150,4708.0,61447.0,17457,,3246.0,1534.0,20647.0,3620,,,20520.0,12480,3234928.0,135890.0,75739004.0,2584515,,27073,15682.0,33306.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-621901,577084200.0,12906640,21923.0,13150,4708.0,61447.0,17457,,3246.0,1534.0,20647.0,3620,,,20520.0,12480,3234928.0,135890.0,75739004.0,2584515,,27073,15682.0,33306.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-621901,1282005032.0,40153712,53643.0,29844,13516.0,138978.0,40830,,6113.0,4106.0,49920.0,8566,,,49529.0,28703,6488888.0,248065.0,174906080.0,7452659,,63813,15817.0,60349.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-621901,1282005032.0,40153712,53643.0,29844,13516.0,138978.0,40830,,6113.0,4106.0,49920.0,8566,,,49529.0,28703,6488888.0,248065.0,174906080.0,7452659,,63813,15817.0,60349.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-621901,1282005032.0,40153712,53643.0,29844,13516.0,138978.0,40830,,6113.0,4106.0,49920.0,8566,,,49529.0,28703,6488888.0,248065.0,174906080.0,7452659,,63813,15817.0,60349.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-621901,1282005032.0,40153712,53643.0,29844,13516.0,138978.0,40830,,6113.0,4106.0,49920.0,8566,,,49529.0,28703,6488888.0,248065.0,174906080.0,7452659,,63813,15817.0,60349.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-621901,190147064.0,20115688,11674.0,39077,4743.0,25518.0,10441,7.0,3159.0,1633.0,9190.0,19837,,,9713.0,32167,1374208.0,65043.0,27754467.0,3206858,,15101,11015.0,29130.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-621901,190147064.0,20115688,11674.0,39077,4743.0,25518.0,10441,7.0,3159.0,1633.0,9190.0,19837,,,9713.0,32167,1374208.0,65043.0,27754467.0,3206858,,15101,11015.0,29130.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-621901,190147064.0,20115688,11674.0,39077,4743.0,25518.0,10441,7.0,3159.0,1633.0,9190.0,19837,,,9713.0,32167,1374208.0,65043.0,27754467.0,3206858,,15101,11015.0,29130.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-621901,190147064.0,20115688,11674.0,39077,4743.0,25518.0,10441,7.0,3159.0,1633.0,9190.0,19837,,,9713.0,32167,1374208.0,65043.0,27754467.0,3206858,,15101,11015.0,29130.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-621901,1945670960.0,29545928,81127.0,29144,14656.0,202272.0,52055,,6498.0,4698.0,77425.0,8583,,,76191.0,28664,8810352.0,354833.0,259833392.0,6582151,,90420,18894.0,66972.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-621901,1945670960.0,29545928,81127.0,29144,14656.0,202272.0,52055,,6498.0,4698.0,77425.0,8583,,,76191.0,28664,8810352.0,354833.0,259833392.0,6582151,,90420,18894.0,66972.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-621901,1945670960.0,29545928,81127.0,29144,14656.0,202272.0,52055,,6498.0,4698.0,77425.0,8583,,,76191.0,28664,8810352.0,354833.0,259833392.0,6582151,,90420,18894.0,66972.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-621901,1945670960.0,29545928,81127.0,29144,14656.0,202272.0,52055,,6498.0,4698.0,77425.0,8583,,,76191.0,28664,8810352.0,354833.0,259833392.0,6582151,,90420,18894.0,66972.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-621901,892650672.0,14038976,44348.0,12354,5397.0,90795.0,22544,,2765.0,1358.0,42680.0,3816,,,41705.0,11998,4479560.0,173035.0,116009883.0,2886742,,48403,12497.0,31521.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-621901,892650672.0,14038976,44348.0,12354,5397.0,90795.0,22544,,2765.0,1358.0,42680.0,3816,,,41705.0,11998,4479560.0,173035.0,116009883.0,2886742,,48403,12497.0,31521.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-621901,892650672.0,14038976,44348.0,12354,5397.0,90795.0,22544,,2765.0,1358.0,42680.0,3816,,,41705.0,11998,4479560.0,173035.0,116009883.0,2886742,,48403,12497.0,31521.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-621901,892650672.0,14038976,44348.0,12354,5397.0,90795.0,22544,,2765.0,1358.0,42680.0,3816,,,41705.0,11998,4479560.0,173035.0,116009883.0,2886742,,48403,12497.0,31521.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-621901,692398680.0,15700096,37011.0,15822,10616.0,79402.0,25432,,5062.0,3481.0,34365.0,4658,,,33748.0,14841,5302328.0,223993.0,97288904.0,3554321,,47835,21695.0,57602.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-621901,692398680.0,15700096,37011.0,15822,10616.0,79402.0,25432,,5062.0,3481.0,34365.0,4658,,,33748.0,14841,5302328.0,223993.0,97288904.0,3554321,,47835,21695.0,57602.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-621901,692398680.0,15700096,37011.0,15822,10616.0,79402.0,25432,,5062.0,3481.0,34365.0,4658,,,33748.0,14841,5302328.0,223993.0,97288904.0,3554321,,47835,21695.0,57602.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-621901,692398680.0,15700096,37011.0,15822,10616.0,79402.0,25432,,5062.0,3481.0,34365.0,4658,,,33748.0,14841,5302328.0,223993.0,97288904.0,3554321,,47835,21695.0,57602.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-621901,1069881648.0,89479328,55742.0,68365,15515.0,126710.0,43912,157.0,12172.0,3989.0,50505.0,17888,,,50364.0,66723,5880512.0,262143.0,143147901.0,14947930,,65440,34837.0,87792.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-621901,1069881648.0,89479328,55742.0,68365,15515.0,126710.0,43912,157.0,12172.0,3989.0,50505.0,17888,,,50364.0,66723,5880512.0,262143.0,143147901.0,14947930,,65440,34837.0,87792.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-621901,1069881648.0,89479328,55742.0,68365,15515.0,126710.0,43912,157.0,12172.0,3989.0,50505.0,17888,,,50364.0,66723,5880512.0,262143.0,143147901.0,14947930,,65440,34837.0,87792.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-621901,1069881648.0,89479328,55742.0,68365,15515.0,126710.0,43912,157.0,12172.0,3989.0,50505.0,17888,,,50364.0,66723,5880512.0,262143.0,143147901.0,14947930,,65440,34837.0,87792.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-621901,15446216.0,3942480,919.0,2459,1877.0,4243.0,3581,4.0,1692.0,645.0,681.0,1041,,,564.0,2255,1525704.0,64363.0,2784434.0,850198,,4144,5007.0,13678.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-621901,15446216.0,3942480,919.0,2459,1877.0,4243.0,3581,4.0,1692.0,645.0,681.0,1041,,,564.0,2255,1525704.0,64363.0,2784434.0,850198,,4144,5007.0,13678.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-621901,15446216.0,3942480,919.0,2459,1877.0,4243.0,3581,4.0,1692.0,645.0,681.0,1041,,,564.0,2255,1525704.0,64363.0,2784434.0,850198,,4144,5007.0,13678.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-621901,15446216.0,3942480,919.0,2459,1877.0,4243.0,3581,4.0,1692.0,645.0,681.0,1041,,,564.0,2255,1525704.0,64363.0,2784434.0,850198,,4144,5007.0,13678.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-621901,25494664.0,5531040,6863.0,19666,1757.0,4759.0,4182,1.0,1367.0,283.0,4967.0,8200,,,6137.0,17574,566744.0,37703.0,3741798.0,866125,,7392,8464.0,15614.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-621901,25494664.0,5531040,6863.0,19666,1757.0,4759.0,4182,1.0,1367.0,283.0,4967.0,8200,,,6137.0,17574,566744.0,37703.0,3741798.0,866125,,7392,8464.0,15614.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-621901,25494664.0,5531040,6863.0,19666,1757.0,4759.0,4182,1.0,1367.0,283.0,4967.0,8200,,,6137.0,17574,566744.0,37703.0,3741798.0,866125,,7392,8464.0,15614.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-621901,25494664.0,5531040,6863.0,19666,1757.0,4759.0,4182,1.0,1367.0,283.0,4967.0,8200,,,6137.0,17574,566744.0,37703.0,3741798.0,866125,,7392,8464.0,15614.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-621901,2624792.0,1873952,793.0,4878,667.0,1119.0,1139,,551.0,67.0,550.0,1366,,,528.0,2948,200400.0,21304.0,484715.0,294962,,1862,1317.0,3651.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-621901,2624792.0,1873952,793.0,4878,667.0,1119.0,1139,,551.0,67.0,550.0,1366,,,528.0,2948,200400.0,21304.0,484715.0,294962,,1862,1317.0,3651.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-621901,2624792.0,1873952,793.0,4878,667.0,1119.0,1139,,551.0,67.0,550.0,1366,,,528.0,2948,200400.0,21304.0,484715.0,294962,,1862,1317.0,3651.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-621901,2624792.0,1873952,793.0,4878,667.0,1119.0,1139,,551.0,67.0,550.0,1366,,,528.0,2948,200400.0,21304.0,484715.0,294962,,1862,1317.0,3651.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-621901,10992760.0,2277680,1905.0,7082,1298.0,3167.0,2525,,998.0,220.0,1270.0,3685,,,1391.0,6607,404856.0,32756.0,1796081.0,430470,,3353,3057.0,8078.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-621901,10992760.0,2277680,1905.0,7082,1298.0,3167.0,2525,,998.0,220.0,1270.0,3685,,,1391.0,6607,404856.0,32756.0,1796081.0,430470,,3353,3057.0,8078.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-621901,10992760.0,2277680,1905.0,7082,1298.0,3167.0,2525,,998.0,220.0,1270.0,3685,,,1391.0,6607,404856.0,32756.0,1796081.0,430470,,3353,3057.0,8078.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-621901,10992760.0,2277680,1905.0,7082,1298.0,3167.0,2525,,998.0,220.0,1270.0,3685,,,1391.0,6607,404856.0,32756.0,1796081.0,430470,,3353,3057.0,8078.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-621901,46571040.0,6084360,6625.0,17211,2207.0,7570.0,5865,,1510.0,660.0,5360.0,7649,,,5662.0,15331,756568.0,39132.0,6952645.0,1030615,,8397,8647.0,19049.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-621901,46571040.0,6084360,6625.0,17211,2207.0,7570.0,5865,,1510.0,660.0,5360.0,7649,,,5662.0,15331,756568.0,39132.0,6952645.0,1030615,,8397,8647.0,19049.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-621901,46571040.0,6084360,6625.0,17211,2207.0,7570.0,5865,,1510.0,660.0,5360.0,7649,,,5662.0,15331,756568.0,39132.0,6952645.0,1030615,,8397,8647.0,19049.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-621901,46571040.0,6084360,6625.0,17211,2207.0,7570.0,5865,,1510.0,660.0,5360.0,7649,,,5662.0,15331,756568.0,39132.0,6952645.0,1030615,,8397,8647.0,19049.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-621901,186501608.0,217101568,29628.0,100960,10876.0,37190.0,41444,143.0,7732.0,3805.0,21900.0,50869,,,25046.0,85302,3256432.0,119080.0,30681118.0,30721330,,32993,21848.0,60092.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-621901,186501608.0,217101568,29628.0,100960,10876.0,37190.0,41444,143.0,7732.0,3805.0,21900.0,50869,,,25046.0,85302,3256432.0,119080.0,30681118.0,30721330,,32993,21848.0,60092.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-621901,186501608.0,217101568,29628.0,100960,10876.0,37190.0,41444,143.0,7732.0,3805.0,21900.0,50869,,,25046.0,85302,3256432.0,119080.0,30681118.0,30721330,,32993,21848.0,60092.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-621901,186501608.0,217101568,29628.0,100960,10876.0,37190.0,41444,143.0,7732.0,3805.0,21900.0,50869,,,25046.0,85302,3256432.0,119080.0,30681118.0,30721330,,32993,21848.0,60092.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-621901,736344848.0,137785856,157398.0,111521,6271.0,80083.0,43573,79.0,4919.0,914.0,117754.0,28677,,,147637.0,105526,2617824.0,153586.0,97095304.0,19412350,,108999,13648.0,35505.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-621901,736344848.0,137785856,157398.0,111521,6271.0,80083.0,43573,79.0,4919.0,914.0,117754.0,28677,,,147637.0,105526,2617824.0,153586.0,97095304.0,19412350,,108999,13648.0,35505.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-621901,736344848.0,137785856,157398.0,111521,6271.0,80083.0,43573,79.0,4919.0,914.0,117754.0,28677,,,147637.0,105526,2617824.0,153586.0,97095304.0,19412350,,108999,13648.0,35505.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-621901,736344848.0,137785856,157398.0,111521,6271.0,80083.0,43573,79.0,4919.0,914.0,117754.0,28677,,,147637.0,105526,2617824.0,153586.0,97095304.0,19412350,,108999,13648.0,35505.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-621901,577742864.0,74462864,114587.0,66297,5884.0,63804.0,23399,87.0,3796.0,763.0,85726.0,25934,,,107448.0,57673,3194256.0,243264.0,76562027.0,10377668,,79106,16943.0,37838.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-621901,577742864.0,74462864,114587.0,66297,5884.0,63804.0,23399,87.0,3796.0,763.0,85726.0,25934,,,107448.0,57673,3194256.0,243264.0,76562027.0,10377668,,79106,16943.0,37838.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-621901,577742864.0,74462864,114587.0,66297,5884.0,63804.0,23399,87.0,3796.0,763.0,85726.0,25934,,,107448.0,57673,3194256.0,243264.0,76562027.0,10377668,,79106,16943.0,37838.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-621901,577742864.0,74462864,114587.0,66297,5884.0,63804.0,23399,87.0,3796.0,763.0,85726.0,25934,,,107448.0,57673,3194256.0,243264.0,76562027.0,10377668,,79106,16943.0,37838.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-621901,118180168.0,18368784,18259.0,25713,5093.0,20061.0,10786,6.0,4016.0,1858.0,12941.0,7980,,,15716.0,22687,2158528.0,128623.0,18158404.0,3095736,9.0,19362,13582.0,34720.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-621901,118180168.0,18368784,18259.0,25713,5093.0,20061.0,10786,6.0,4016.0,1858.0,12941.0,7980,,,15716.0,22687,2158528.0,128623.0,18158404.0,3095736,9.0,19362,13582.0,34720.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-621901,118180168.0,18368784,18259.0,25713,5093.0,20061.0,10786,6.0,4016.0,1858.0,12941.0,7980,,,15716.0,22687,2158528.0,128623.0,18158404.0,3095736,9.0,19362,13582.0,34720.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-621901,118180168.0,18368784,18259.0,25713,5093.0,20061.0,10786,6.0,4016.0,1858.0,12941.0,7980,,,15716.0,22687,2158528.0,128623.0,18158404.0,3095736,9.0,19362,13582.0,34720.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-621901,193366952.0,19810064,15892.0,40968,5147.0,26547.0,9296,29.0,3527.0,1314.0,11705.0,19412,,,12906.0,33934,1564480.0,89410.0,27718790.0,3008760,89.0,16931,18792.0,44209.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-621901,193366952.0,19810064,15892.0,40968,5147.0,26547.0,9296,29.0,3527.0,1314.0,11705.0,19412,,,12906.0,33934,1564480.0,89410.0,27718790.0,3008760,89.0,16931,18792.0,44209.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-621901,193366952.0,19810064,15892.0,40968,5147.0,26547.0,9296,29.0,3527.0,1314.0,11705.0,19412,,,12906.0,33934,1564480.0,89410.0,27718790.0,3008760,89.0,16931,18792.0,44209.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-621901,193366952.0,19810064,15892.0,40968,5147.0,26547.0,9296,29.0,3527.0,1314.0,11705.0,19412,,,12906.0,33934,1564480.0,89410.0,27718790.0,3008760,89.0,16931,18792.0,44209.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-621901,43302104.0,6207768,15150.0,34829,1996.0,7727.0,5009,118.0,1558.0,959.0,11323.0,20701,,,14078.0,29209,664856.0,41580.0,6682886.0,923854,,13364,3930.0,11526.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-621901,43302104.0,6207768,15150.0,34829,1996.0,7727.0,5009,118.0,1558.0,959.0,11323.0,20701,,,14078.0,29209,664856.0,41580.0,6682886.0,923854,,13364,3930.0,11526.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-621901,43302104.0,6207768,15150.0,34829,1996.0,7727.0,5009,118.0,1558.0,959.0,11323.0,20701,,,14078.0,29209,664856.0,41580.0,6682886.0,923854,,13364,3930.0,11526.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-621901,43302104.0,6207768,15150.0,34829,1996.0,7727.0,5009,118.0,1558.0,959.0,11323.0,20701,,,14078.0,29209,664856.0,41580.0,6682886.0,923854,,13364,3930.0,11526.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-621901,727668032.0,21596376,61924.0,97672,8797.0,85221.0,17547,186.0,5956.0,2102.0,45060.0,46061,,,50852.0,88527,3056080.0,235612.0,96506758.0,3470291,9.0,51371,16782.0,48334.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-621901,727668032.0,21596376,61924.0,97672,8797.0,85221.0,17547,186.0,5956.0,2102.0,45060.0,46061,,,50852.0,88527,3056080.0,235612.0,96506758.0,3470291,9.0,51371,16782.0,48334.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-621901,727668032.0,21596376,61924.0,97672,8797.0,85221.0,17547,186.0,5956.0,2102.0,45060.0,46061,,,50852.0,88527,3056080.0,235612.0,96506758.0,3470291,9.0,51371,16782.0,48334.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-621901,727668032.0,21596376,61924.0,97672,8797.0,85221.0,17547,186.0,5956.0,2102.0,45060.0,46061,,,50852.0,88527,3056080.0,235612.0,96506758.0,3470291,9.0,51371,16782.0,48334.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-621901,403029632.0,31432256,43900.0,132450,6714.0,49051.0,17585,28.0,4744.0,1130.0,32572.0,65958,,,38823.0,116189,1555720.0,130028.0,53342434.0,4466742,,39651,9916.0,32963.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-621901,403029632.0,31432256,43900.0,132450,6714.0,49051.0,17585,28.0,4744.0,1130.0,32572.0,65958,,,38823.0,116189,1555720.0,130028.0,53342434.0,4466742,,39651,9916.0,32963.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-621901,403029632.0,31432256,43900.0,132450,6714.0,49051.0,17585,28.0,4744.0,1130.0,32572.0,65958,,,38823.0,116189,1555720.0,130028.0,53342434.0,4466742,,39651,9916.0,32963.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-621901,403029632.0,31432256,43900.0,132450,6714.0,49051.0,17585,28.0,4744.0,1130.0,32572.0,65958,,,38823.0,116189,1555720.0,130028.0,53342434.0,4466742,,39651,9916.0,32963.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-621901,22829984.0,4183384,4600.0,15506,2428.0,5978.0,4839,,1979.0,718.0,3367.0,6359,,,3358.0,14894,586104.0,40325.0,3973100.0,732702,10.0,6868,20390.0,31117.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-621901,22829984.0,4183384,4600.0,15506,2428.0,5978.0,4839,,1979.0,718.0,3367.0,6359,,,3358.0,14894,586104.0,40325.0,3973100.0,732702,10.0,6868,20390.0,31117.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-621901,22829984.0,4183384,4600.0,15506,2428.0,5978.0,4839,,1979.0,718.0,3367.0,6359,,,3358.0,14894,586104.0,40325.0,3973100.0,732702,10.0,6868,20390.0,31117.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-621901,22829984.0,4183384,4600.0,15506,2428.0,5978.0,4839,,1979.0,718.0,3367.0,6359,,,3358.0,14894,586104.0,40325.0,3973100.0,732702,10.0,6868,20390.0,31117.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-621901,1118236664.0,29177824,192954.0,218794,4079.0,119174.0,15999,25.0,2719.0,352.0,145090.0,90706,,,185527.0,212803,340128.0,41347.0,142027027.0,3894635,,136689,5868.0,20088.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-621901,1118236664.0,29177824,192954.0,218794,4079.0,119174.0,15999,25.0,2719.0,352.0,145090.0,90706,,,185527.0,212803,340128.0,41347.0,142027027.0,3894635,,136689,5868.0,20088.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-621901,1118236664.0,29177824,192954.0,218794,4079.0,119174.0,15999,25.0,2719.0,352.0,145090.0,90706,,,185527.0,212803,340128.0,41347.0,142027027.0,3894635,,136689,5868.0,20088.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-621901,1118236664.0,29177824,192954.0,218794,4079.0,119174.0,15999,25.0,2719.0,352.0,145090.0,90706,,,185527.0,212803,340128.0,41347.0,142027027.0,3894635,,136689,5868.0,20088.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-621901,1382179168.0,39808800,306705.0,284080,4577.0,148185.0,22348,666.0,2985.0,420.0,226727.0,117062,,,297020.0,270987,854648.0,88043.0,175754325.0,5394974,,196613,14958.0,30896.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-621901,1382179168.0,39808800,306705.0,284080,4577.0,148185.0,22348,666.0,2985.0,420.0,226727.0,117062,,,297020.0,270987,854648.0,88043.0,175754325.0,5394974,,196613,14958.0,30896.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-621901,1382179168.0,39808800,306705.0,284080,4577.0,148185.0,22348,666.0,2985.0,420.0,226727.0,117062,,,297020.0,270987,854648.0,88043.0,175754325.0,5394974,,196613,14958.0,30896.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-621901,1382179168.0,39808800,306705.0,284080,4577.0,148185.0,22348,666.0,2985.0,420.0,226727.0,117062,,,297020.0,270987,854648.0,88043.0,175754325.0,5394974,,196613,14958.0,30896.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-621901,103195704.0,2763392,17238.0,22342,818.0,10479.0,5482,,576.0,92.0,13398.0,5957,,,16597.0,21992,184088.0,15735.0,13123247.0,397206,,14131,2014.0,5540.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-621901,103195704.0,2763392,17238.0,22342,818.0,10479.0,5482,,576.0,92.0,13398.0,5957,,,16597.0,21992,184088.0,15735.0,13123247.0,397206,,14131,2014.0,5540.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-621901,103195704.0,2763392,17238.0,22342,818.0,10479.0,5482,,576.0,92.0,13398.0,5957,,,16597.0,21992,184088.0,15735.0,13123247.0,397206,,14131,2014.0,5540.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-621901,103195704.0,2763392,17238.0,22342,818.0,10479.0,5482,,576.0,92.0,13398.0,5957,,,16597.0,21992,184088.0,15735.0,13123247.0,397206,,14131,2014.0,5540.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-621901,269527288.0,24739624,83552.0,121461,4652.0,34528.0,18789,1273.0,3016.0,1213.0,61412.0,59768,,,77468.0,102774,1032184.0,66810.0,36992397.0,3485778,2.0,57920,10642.0,27003.0
