createAt,manageObject,M8046C0,M8046C1,M8046C2,M8046C4,M8046C3,M8046C5
2025-05-07T06:15:00.000-04:00:00,NE-MRBTS-660701,6,305,58.0,757.0,14.0,16519.0
2025-05-07T06:15:00.000-04:00:00,NE-MRBTS-660701,6,305,58.0,757.0,14.0,16519.0
2025-05-07T06:15:00.000-04:00:00,NE-MRBTS-660701,6,305,58.0,757.0,14.0,16519.0
2025-05-07T06:15:00.000-04:00:00,NE-MRBTS-660701,6,305,58.0,757.0,14.0,16519.0
2025-05-07T06:30:00.000-04:00:00,NE-MRBTS-660701,8,488,43.0,756.0,12.0,17126.0
2025-05-07T06:30:00.000-04:00:00,NE-MRBTS-660701,8,488,43.0,756.0,12.0,17126.0
2025-05-07T06:30:00.000-04:00:00,NE-MRBTS-660701,8,488,43.0,756.0,12.0,17126.0
2025-05-07T06:30:00.000-04:00:00,NE-MRBTS-660701,8,488,43.0,756.0,12.0,17126.0
2025-05-07T06:45:00.000-04:00:00,NE-MRBTS-660701,8,554,12.0,752.0,10.0,17396.0
2025-05-07T06:45:00.000-04:00:00,NE-MRBTS-660701,8,554,12.0,752.0,10.0,17396.0
2025-05-07T06:45:00.000-04:00:00,NE-MRBTS-660701,8,554,12.0,752.0,10.0,17396.0
2025-05-07T06:45:00.000-04:00:00,NE-MRBTS-660701,8,554,12.0,752.0,10.0,17396.0
2025-05-07T07:00:00.000-04:00:00,NE-MRBTS-660701,7,456,17.0,591.0,10.0,17599.0
2025-05-07T07:00:00.000-04:00:00,NE-MRBTS-660701,7,456,17.0,591.0,10.0,17599.0
2025-05-07T07:00:00.000-04:00:00,NE-MRBTS-660701,7,456,17.0,591.0,10.0,17599.0
2025-05-07T07:00:00.000-04:00:00,NE-MRBTS-660701,7,456,17.0,591.0,10.0,17599.0
2025-05-07T07:15:00.000-04:00:00,NE-MRBTS-660701,8,438,29.0,339.0,10.0,17908.0
2025-05-07T07:15:00.000-04:00:00,NE-MRBTS-660701,8,438,29.0,339.0,10.0,17908.0
2025-05-07T07:15:00.000-04:00:00,NE-MRBTS-660701,8,438,29.0,339.0,10.0,17908.0
2025-05-07T07:15:00.000-04:00:00,NE-MRBTS-660701,8,438,29.0,339.0,10.0,17908.0
2025-05-07T07:30:00.000-04:00:00,NE-MRBTS-660701,7,404,26.0,668.0,10.0,18132.0
2025-05-07T07:30:00.000-04:00:00,NE-MRBTS-660701,7,404,26.0,668.0,10.0,18132.0
2025-05-07T07:30:00.000-04:00:00,NE-MRBTS-660701,7,404,26.0,668.0,10.0,18132.0
2025-05-07T07:30:00.000-04:00:00,NE-MRBTS-660701,7,404,26.0,668.0,10.0,18132.0
2025-05-07T07:45:00.000-04:00:00,NE-MRBTS-660701,7,443,34.0,523.0,10.0,18212.0
2025-05-07T07:45:00.000-04:00:00,NE-MRBTS-660701,7,443,34.0,523.0,10.0,18212.0
2025-05-07T07:45:00.000-04:00:00,NE-MRBTS-660701,7,443,34.0,523.0,10.0,18212.0
2025-05-07T07:45:00.000-04:00:00,NE-MRBTS-660701,7,443,34.0,523.0,10.0,18212.0
2025-05-07T08:00:00.000-04:00:00,NE-MRBTS-660701,7,473,37.0,496.0,11.0,18565.0
2025-05-07T08:00:00.000-04:00:00,NE-MRBTS-660701,7,473,37.0,496.0,11.0,18565.0
2025-05-07T08:00:00.000-04:00:00,NE-MRBTS-660701,7,473,37.0,496.0,11.0,18565.0
2025-05-07T08:00:00.000-04:00:00,NE-MRBTS-660701,7,473,37.0,496.0,11.0,18565.0
2025-05-07T08:15:00.000-04:00:00,NE-MRBTS-660701,7,446,37.0,461.0,11.0,18672.0
2025-05-07T08:15:00.000-04:00:00,NE-MRBTS-660701,7,446,37.0,461.0,11.0,18672.0
2025-05-07T08:15:00.000-04:00:00,NE-MRBTS-660701,7,446,37.0,461.0,11.0,18672.0
2025-05-07T08:15:00.000-04:00:00,NE-MRBTS-660701,7,446,37.0,461.0,11.0,18672.0
2025-05-07T08:30:00.000-04:00:00,NE-MRBTS-660701,8,529,39.0,442.0,11.0,18897.0
2025-05-07T08:30:00.000-04:00:00,NE-MRBTS-660701,8,529,39.0,442.0,11.0,18897.0
2025-05-07T08:30:00.000-04:00:00,NE-MRBTS-660701,8,529,39.0,442.0,11.0,18897.0
2025-05-07T08:30:00.000-04:00:00,NE-MRBTS-660701,8,529,39.0,442.0,11.0,18897.0
2025-05-07T08:45:00.000-04:00:00,NE-MRBTS-660701,8,600,24.0,372.0,11.0,18916.0
2025-05-07T08:45:00.000-04:00:00,NE-MRBTS-660701,8,600,24.0,372.0,11.0,18916.0
2025-05-07T08:45:00.000-04:00:00,NE-MRBTS-660701,8,600,24.0,372.0,11.0,18916.0
2025-05-07T08:45:00.000-04:00:00,NE-MRBTS-660701,8,600,24.0,372.0,11.0,18916.0
2025-05-07T09:00:00.000-04:00:00,NE-MRBTS-660701,9,522,31.0,742.0,11.0,18929.0
2025-05-07T09:00:00.000-04:00:00,NE-MRBTS-660701,9,522,31.0,742.0,11.0,18929.0
2025-05-07T09:00:00.000-04:00:00,NE-MRBTS-660701,9,522,31.0,742.0,11.0,18929.0
2025-05-07T09:00:00.000-04:00:00,NE-MRBTS-660701,9,522,31.0,742.0,11.0,18929.0
2025-05-07T09:15:00.000-04:00:00,NE-MRBTS-660701,7,404,31.0,645.0,11.0,19380.0
2025-05-07T09:15:00.000-04:00:00,NE-MRBTS-660701,7,404,31.0,645.0,11.0,19380.0
2025-05-07T09:15:00.000-04:00:00,NE-MRBTS-660701,7,404,31.0,645.0,11.0,19380.0
2025-05-07T09:15:00.000-04:00:00,NE-MRBTS-660701,7,404,31.0,645.0,11.0,19380.0
2025-05-07T09:30:00.000-04:00:00,NE-MRBTS-660701,7,392,22.0,332.0,10.0,19503.0
2025-05-07T09:30:00.000-04:00:00,NE-MRBTS-660701,7,392,22.0,332.0,10.0,19503.0
2025-05-07T09:30:00.000-04:00:00,NE-MRBTS-660701,7,392,22.0,332.0,10.0,19503.0
2025-05-07T09:30:00.000-04:00:00,NE-MRBTS-660701,7,392,22.0,332.0,10.0,19503.0
2025-05-07T09:45:00.000-04:00:00,NE-MRBTS-660701,6,335,28.0,527.0,11.0,19503.0
2025-05-07T09:45:00.000-04:00:00,NE-MRBTS-660701,6,335,28.0,527.0,11.0,19503.0
2025-05-07T09:45:00.000-04:00:00,NE-MRBTS-660701,6,335,28.0,527.0,11.0,19503.0
2025-05-07T09:45:00.000-04:00:00,NE-MRBTS-660701,6,335,28.0,527.0,11.0,19503.0
2025-05-07T10:00:00.000-04:00:00,NE-MRBTS-660701,7,383,41.0,716.0,10.0,19505.0
2025-05-07T10:00:00.000-04:00:00,NE-MRBTS-660701,7,383,41.0,716.0,10.0,19505.0
2025-05-07T10:00:00.000-04:00:00,NE-MRBTS-660701,7,383,41.0,716.0,10.0,19505.0
2025-05-07T10:00:00.000-04:00:00,NE-MRBTS-660701,7,383,41.0,716.0,10.0,19505.0
2025-05-07T10:15:00.000-04:00:00,NE-MRBTS-660701,8,258,31.0,714.0,11.0,19509.0
2025-05-07T10:15:00.000-04:00:00,NE-MRBTS-660701,8,258,31.0,714.0,11.0,19509.0
2025-05-07T10:15:00.000-04:00:00,NE-MRBTS-660701,8,258,31.0,714.0,11.0,19509.0
2025-05-07T10:15:00.000-04:00:00,NE-MRBTS-660701,8,258,31.0,714.0,11.0,19509.0
2025-05-07T10:30:00.000-04:00:00,NE-MRBTS-660701,7,360,48.0,721.0,13.0,19505.0
2025-05-07T10:30:00.000-04:00:00,NE-MRBTS-660701,7,360,48.0,721.0,13.0,19505.0
2025-05-07T10:30:00.000-04:00:00,NE-MRBTS-660701,7,360,48.0,721.0,13.0,19505.0
2025-05-07T10:30:00.000-04:00:00,NE-MRBTS-660701,7,360,48.0,721.0,13.0,19505.0
2025-05-07T10:45:00.000-04:00:00,NE-MRBTS-660701,3,211,27.0,711.0,13.0,19501.0
2025-05-07T10:45:00.000-04:00:00,NE-MRBTS-660701,3,211,27.0,711.0,13.0,19501.0
2025-05-07T10:45:00.000-04:00:00,NE-MRBTS-660701,3,211,27.0,711.0,13.0,19501.0
2025-05-07T10:45:00.000-04:00:00,NE-MRBTS-660701,3,211,27.0,711.0,13.0,19501.0
2025-05-07T11:00:00.000-04:00:00,NE-MRBTS-660701,4,228,34.0,749.0,13.0,19502.0
2025-05-07T11:00:00.000-04:00:00,NE-MRBTS-660701,4,228,34.0,749.0,13.0,19502.0
2025-05-07T11:00:00.000-04:00:00,NE-MRBTS-660701,4,228,34.0,749.0,13.0,19502.0
2025-05-07T11:00:00.000-04:00:00,NE-MRBTS-660701,4,228,34.0,749.0,13.0,19502.0
2025-05-07T11:15:00.000-04:00:00,NE-MRBTS-660701,3,195,43.0,705.0,12.0,19513.0
2025-05-07T11:15:00.000-04:00:00,NE-MRBTS-660701,3,195,43.0,705.0,12.0,19513.0
2025-05-07T11:15:00.000-04:00:00,NE-MRBTS-660701,3,195,43.0,705.0,12.0,19513.0
2025-05-07T11:15:00.000-04:00:00,NE-MRBTS-660701,3,195,43.0,705.0,12.0,19513.0
2025-05-07T11:30:00.000-04:00:00,NE-MRBTS-660701,3,154,46.0,329.0,12.0,19501.0
2025-05-07T11:30:00.000-04:00:00,NE-MRBTS-660701,3,154,46.0,329.0,12.0,19501.0
2025-05-07T11:30:00.000-04:00:00,NE-MRBTS-660701,3,154,46.0,329.0,12.0,19501.0
2025-05-07T11:30:00.000-04:00:00,NE-MRBTS-660701,3,154,46.0,329.0,12.0,19501.0
2025-05-07T11:45:00.000-04:00:00,NE-MRBTS-660701,4,242,37.0,437.0,11.0,19503.0
2025-05-07T11:45:00.000-04:00:00,NE-MRBTS-660701,4,242,37.0,437.0,11.0,19503.0
2025-05-07T11:45:00.000-04:00:00,NE-MRBTS-660701,4,242,37.0,437.0,11.0,19503.0
2025-05-07T11:45:00.000-04:00:00,NE-MRBTS-660701,4,242,37.0,437.0,11.0,19503.0
2025-05-07T12:00:00.000-04:00:00,NE-MRBTS-660701,8,270,24.0,745.0,9.0,19503.0
2025-05-07T12:00:00.000-04:00:00,NE-MRBTS-660701,8,270,24.0,745.0,9.0,19503.0
2025-05-07T12:00:00.000-04:00:00,NE-MRBTS-660701,8,270,24.0,745.0,9.0,19503.0
2025-05-07T12:00:00.000-04:00:00,NE-MRBTS-660701,8,270,24.0,745.0,9.0,19503.0
2025-05-07T12:15:00.000-04:00:00,NE-MRBTS-660701,8,517,28.0,708.0,11.0,19579.0
2025-05-07T12:15:00.000-04:00:00,NE-MRBTS-660701,8,517,28.0,708.0,11.0,19579.0
2025-05-07T12:15:00.000-04:00:00,NE-MRBTS-660701,8,517,28.0,708.0,11.0,19579.0
2025-05-07T12:15:00.000-04:00:00,NE-MRBTS-660701,8,517,28.0,708.0,11.0,19579.0
2025-05-07T12:30:00.000-04:00:00,NE-MRBTS-660701,7,400,20.0,336.0,11.0,19606.0
2025-05-07T12:30:00.000-04:00:00,NE-MRBTS-660701,7,400,20.0,336.0,11.0,19606.0
2025-05-07T12:30:00.000-04:00:00,NE-MRBTS-660701,7,400,20.0,336.0,11.0,19606.0
2025-05-07T12:30:00.000-04:00:00,NE-MRBTS-660701,7,400,20.0,336.0,11.0,19606.0
2025-05-07T12:45:00.000-04:00:00,NE-MRBTS-660701,6,357,20.0,433.0,11.0,19607.0
2025-05-07T12:45:00.000-04:00:00,NE-MRBTS-660701,6,357,20.0,433.0,11.0,19607.0
2025-05-07T12:45:00.000-04:00:00,NE-MRBTS-660701,6,357,20.0,433.0,11.0,19607.0
2025-05-07T12:45:00.000-04:00:00,NE-MRBTS-660701,6,357,20.0,433.0,11.0,19607.0
2025-05-07T13:00:00.000-04:00:00,NE-MRBTS-660701,8,428,18.0,749.0,11.0,19672.0
2025-05-07T13:00:00.000-04:00:00,NE-MRBTS-660701,8,428,18.0,749.0,11.0,19672.0
2025-05-07T13:00:00.000-04:00:00,NE-MRBTS-660701,8,428,18.0,749.0,11.0,19672.0
2025-05-07T13:00:00.000-04:00:00,NE-MRBTS-660701,8,428,18.0,749.0,11.0,19672.0
2025-05-07T13:15:00.000-04:00:00,NE-MRBTS-660701,9,635,24.0,630.0,10.0,19846.0
2025-05-07T13:15:00.000-04:00:00,NE-MRBTS-660701,9,635,24.0,630.0,10.0,19846.0
2025-05-07T13:15:00.000-04:00:00,NE-MRBTS-660701,9,635,24.0,630.0,10.0,19846.0
2025-05-07T13:15:00.000-04:00:00,NE-MRBTS-660701,9,635,24.0,630.0,10.0,19846.0
2025-05-07T13:30:00.000-04:00:00,NE-MRBTS-660701,10,550,46.0,757.0,10.0,20146.0
2025-05-07T13:30:00.000-04:00:00,NE-MRBTS-660701,10,550,46.0,757.0,10.0,20146.0
2025-05-07T13:30:00.000-04:00:00,NE-MRBTS-660701,10,550,46.0,757.0,10.0,20146.0
2025-05-07T13:30:00.000-04:00:00,NE-MRBTS-660701,10,550,46.0,757.0,10.0,20146.0
2025-05-07T13:45:00.000-04:00:00,NE-MRBTS-660701,9,509,29.0,758.0,9.0,20346.0
2025-05-07T13:45:00.000-04:00:00,NE-MRBTS-660701,9,509,29.0,758.0,9.0,20346.0
2025-05-07T13:45:00.000-04:00:00,NE-MRBTS-660701,9,509,29.0,758.0,9.0,20346.0
2025-05-07T13:45:00.000-04:00:00,NE-MRBTS-660701,9,509,29.0,758.0,9.0,20346.0
2025-05-07T14:00:00.000-04:00:00,NE-MRBTS-660701,9,581,175.0,761.0,12.0,20685.0
2025-05-07T14:00:00.000-04:00:00,NE-MRBTS-660701,9,581,175.0,761.0,12.0,20685.0
2025-05-07T14:00:00.000-04:00:00,NE-MRBTS-660701,9,581,175.0,761.0,12.0,20685.0
2025-05-07T14:00:00.000-04:00:00,NE-MRBTS-660701,9,581,175.0,761.0,12.0,20685.0
2025-05-07T14:15:00.000-04:00:00,NE-MRBTS-660701,9,568,42.0,499.0,10.0,21094.0
2025-05-07T14:15:00.000-04:00:00,NE-MRBTS-660701,9,568,42.0,499.0,10.0,21094.0
2025-05-07T14:15:00.000-04:00:00,NE-MRBTS-660701,9,568,42.0,499.0,10.0,21094.0
2025-05-07T14:15:00.000-04:00:00,NE-MRBTS-660701,9,568,42.0,499.0,10.0,21094.0
2025-05-07T14:30:00.000-04:00:00,NE-MRBTS-660701,9,549,143.0,760.0,11.0,21372.0
2025-05-07T14:30:00.000-04:00:00,NE-MRBTS-660701,9,549,143.0,760.0,11.0,21372.0
2025-05-07T14:30:00.000-04:00:00,NE-MRBTS-660701,9,549,143.0,760.0,11.0,21372.0
2025-05-07T14:30:00.000-04:00:00,NE-MRBTS-660701,9,549,143.0,760.0,11.0,21372.0
2025-05-07T14:45:00.000-04:00:00,NE-MRBTS-660701,9,461,30.0,553.0,11.0,21488.0
2025-05-07T14:45:00.000-04:00:00,NE-MRBTS-660701,9,461,30.0,553.0,11.0,21488.0
2025-05-07T14:45:00.000-04:00:00,NE-MRBTS-660701,9,461,30.0,553.0,11.0,21488.0
2025-05-07T14:45:00.000-04:00:00,NE-MRBTS-660701,9,461,30.0,553.0,11.0,21488.0
2025-05-07T15:00:00.000-04:00:00,NE-MRBTS-660701,10,640,109.0,693.0,11.0,21917.0
2025-05-07T15:00:00.000-04:00:00,NE-MRBTS-660701,10,640,109.0,693.0,11.0,21917.0
2025-05-07T15:00:00.000-04:00:00,NE-MRBTS-660701,10,640,109.0,693.0,11.0,21917.0
2025-05-07T15:00:00.000-04:00:00,NE-MRBTS-660701,10,640,109.0,693.0,11.0,21917.0
2025-05-07T15:15:00.000-04:00:00,NE-MRBTS-660701,8,422,36.0,332.0,10.0,22343.0
2025-05-07T15:15:00.000-04:00:00,NE-MRBTS-660701,8,422,36.0,332.0,10.0,22343.0
2025-05-07T15:15:00.000-04:00:00,NE-MRBTS-660701,8,422,36.0,332.0,10.0,22343.0
2025-05-07T15:15:00.000-04:00:00,NE-MRBTS-660701,8,422,36.0,332.0,10.0,22343.0
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-660701,9,508,67.0,759.0,10.0,22486.0
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-660701,9,508,67.0,759.0,10.0,22486.0
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-660701,9,508,67.0,759.0,10.0,22486.0
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-660701,9,508,67.0,759.0,10.0,22486.0
2025-05-07T15:45:00.000-04:00:00,NE-MRBTS-660701,9,571,93.0,760.0,11.0,22759.0
2025-05-07T15:45:00.000-04:00:00,NE-MRBTS-660701,9,571,93.0,760.0,11.0,22759.0
2025-05-07T15:45:00.000-04:00:00,NE-MRBTS-660701,9,571,93.0,760.0,11.0,22759.0
2025-05-07T15:45:00.000-04:00:00,NE-MRBTS-660701,9,571,93.0,760.0,11.0,22759.0
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-660701,10,599,129.0,761.0,13.0,22996.0
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-660701,10,599,129.0,761.0,13.0,22996.0
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-660701,10,599,129.0,761.0,13.0,22996.0
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-660701,10,599,129.0,761.0,13.0,22996.0
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-660701,6,346,72.0,567.0,11.0,23218.0
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-660701,6,346,72.0,567.0,11.0,23218.0
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-660701,6,346,72.0,567.0,11.0,23218.0
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-660701,6,346,72.0,567.0,11.0,23218.0
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-660701,9,568,167.0,760.0,14.0,23325.0
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-660701,9,568,167.0,760.0,14.0,23325.0
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-660701,9,568,167.0,760.0,14.0,23325.0
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-660701,9,568,167.0,760.0,14.0,23325.0
2025-05-07T16:45:00.000-04:00:00,NE-MRBTS-660701,10,567,144.0,761.0,13.0,23506.0
2025-05-07T16:45:00.000-04:00:00,NE-MRBTS-660701,10,567,144.0,761.0,13.0,23506.0
2025-05-07T16:45:00.000-04:00:00,NE-MRBTS-660701,10,567,144.0,761.0,13.0,23506.0
2025-05-07T16:45:00.000-04:00:00,NE-MRBTS-660701,10,567,144.0,761.0,13.0,23506.0
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-660701,7,315,140.0,761.0,13.0,23812.0
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-660701,7,315,140.0,761.0,13.0,23812.0
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-660701,7,315,140.0,761.0,13.0,23812.0
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-660701,7,315,140.0,761.0,13.0,23812.0
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-660701,6,322,95.0,758.0,12.0,23808.0
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-660701,6,322,95.0,758.0,12.0,23808.0
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-660701,6,322,95.0,758.0,12.0,23808.0
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-660701,6,322,95.0,758.0,12.0,23808.0
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-660701,4,210,65.0,762.0,12.0,23864.0
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-660701,4,210,65.0,762.0,12.0,23864.0
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-660701,4,210,65.0,762.0,12.0,23864.0
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-660701,4,210,65.0,762.0,12.0,23864.0
2025-05-07T17:45:00.000-04:00:00,NE-MRBTS-660701,5,247,58.0,465.0,11.0,23902.0
2025-05-07T17:45:00.000-04:00:00,NE-MRBTS-660701,5,247,58.0,465.0,11.0,23902.0
2025-05-07T17:45:00.000-04:00:00,NE-MRBTS-660701,5,247,58.0,465.0,11.0,23902.0
2025-05-07T17:45:00.000-04:00:00,NE-MRBTS-660701,5,247,58.0,465.0,11.0,23902.0
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-660701,5,243,92.0,762.0,11.0,23913.0
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-660701,5,243,92.0,762.0,11.0,23913.0
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-660701,5,243,92.0,762.0,11.0,23913.0
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-660701,5,243,92.0,762.0,11.0,23913.0
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-660701,5,269,129.0,761.0,14.0,23927.0
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-660701,5,269,129.0,761.0,14.0,23927.0
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-660701,5,269,129.0,761.0,14.0,23927.0
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-660701,5,269,129.0,761.0,14.0,23927.0
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-660701,4,224,113.0,761.0,14.0,23909.0
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-660701,4,224,113.0,761.0,14.0,23909.0
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-660701,4,224,113.0,761.0,14.0,23909.0
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-660701,4,224,113.0,761.0,14.0,23909.0
2025-05-07T18:45:00.000-04:00:00,NE-MRBTS-660701,4,223,133.0,760.0,14.0,23909.0
2025-05-07T18:45:00.000-04:00:00,NE-MRBTS-660701,4,223,133.0,760.0,14.0,23909.0
2025-05-07T18:45:00.000-04:00:00,NE-MRBTS-660701,4,223,133.0,760.0,14.0,23909.0
2025-05-07T18:45:00.000-04:00:00,NE-MRBTS-660701,4,223,133.0,760.0,14.0,23909.0
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-660701,6,312,158.0,761.0,13.0,23974.0
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-660701,6,312,158.0,761.0,13.0,23974.0
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-660701,6,312,158.0,761.0,13.0,23974.0
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-660701,6,312,158.0,761.0,13.0,23974.0
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-660701,5,312,108.0,760.0,13.0,24226.0
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-660701,5,312,108.0,760.0,13.0,24226.0
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-660701,5,312,108.0,760.0,13.0,24226.0
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-660701,5,312,108.0,760.0,13.0,24226.0
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-660701,5,358,130.0,761.0,13.0,24584.0
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-660701,5,358,130.0,761.0,13.0,24584.0
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-660701,5,358,130.0,761.0,13.0,24584.0
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-660701,5,358,130.0,761.0,13.0,24584.0
2025-05-07T19:45:00.000-04:00:00,NE-MRBTS-660701,5,239,113.0,761.0,13.0,24893.0
2025-05-07T19:45:00.000-04:00:00,NE-MRBTS-660701,5,239,113.0,761.0,13.0,24893.0
2025-05-07T19:45:00.000-04:00:00,NE-MRBTS-660701,5,239,113.0,761.0,13.0,24893.0
2025-05-07T19:45:00.000-04:00:00,NE-MRBTS-660701,5,239,113.0,761.0,13.0,24893.0
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-660701,4,204,114.0,760.0,14.0,24908.0
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-660701,4,204,114.0,760.0,14.0,24908.0
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-660701,4,204,114.0,760.0,14.0,24908.0
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-660701,4,204,114.0,760.0,14.0,24908.0
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-660701,5,237,140.0,761.0,14.0,24908.0
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-660701,5,237,140.0,761.0,14.0,24908.0
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-660701,5,237,140.0,761.0,14.0,24908.0
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-660701,5,237,140.0,761.0,14.0,24908.0
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-660701,4,222,142.0,761.0,11.0,24918.0
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-660701,4,222,142.0,761.0,11.0,24918.0
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-660701,4,222,142.0,761.0,11.0,24918.0
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-660701,4,222,142.0,761.0,11.0,24918.0
2025-05-07T20:45:00.000-04:00:00,NE-MRBTS-660701,4,215,128.0,761.0,12.0,24922.0
2025-05-07T20:45:00.000-04:00:00,NE-MRBTS-660701,4,215,128.0,761.0,12.0,24922.0
2025-05-07T20:45:00.000-04:00:00,NE-MRBTS-660701,4,215,128.0,761.0,12.0,24922.0
2025-05-07T20:45:00.000-04:00:00,NE-MRBTS-660701,4,215,128.0,761.0,12.0,24922.0
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-660701,5,234,128.0,761.0,11.0,24922.0
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-660701,5,234,128.0,761.0,11.0,24922.0
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-660701,5,234,128.0,761.0,11.0,24922.0
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-660701,5,234,128.0,761.0,11.0,24922.0
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-660701,4,214,86.0,758.0,12.0,24907.0
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-660701,4,214,86.0,758.0,12.0,24907.0
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-660701,4,214,86.0,758.0,12.0,24907.0
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-660701,4,214,86.0,758.0,12.0,24907.0
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-660701,4,212,82.0,760.0,13.0,24903.0
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-660701,4,212,82.0,760.0,13.0,24903.0
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-660701,4,212,82.0,760.0,13.0,24903.0
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-660701,4,212,82.0,760.0,13.0,24903.0
2025-05-07T21:45:00.000-04:00:00,NE-MRBTS-660701,4,184,21.0,666.0,11.0,24903.0
2025-05-07T21:45:00.000-04:00:00,NE-MRBTS-660701,4,184,21.0,666.0,11.0,24903.0
2025-05-07T21:45:00.000-04:00:00,NE-MRBTS-660701,4,184,21.0,666.0,11.0,24903.0
2025-05-07T21:45:00.000-04:00:00,NE-MRBTS-660701,4,184,21.0,666.0,11.0,24903.0
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-660701,4,168,74.0,761.0,14.0,24907.0
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-660701,4,168,74.0,761.0,14.0,24907.0
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-660701,4,168,74.0,761.0,14.0,24907.0
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-660701,4,168,74.0,761.0,14.0,24907.0
2025-05-07T22:15:00.000-04:00:00,NE-MRBTS-660701,4,160,29.0,694.0,14.0,24900.0
2025-05-07T22:15:00.000-04:00:00,NE-MRBTS-660701,4,160,29.0,694.0,14.0,24900.0
