createAt,manageObject,M8012C0,M8012C2,M8012C12,M8012C16,M8012C17,M8012C18,M8012C70,M8012C71,M8012C75,M8012C76,M8012C77,M8012C78,M8012C79,M8012C80,M8012C107,M8012C108,M8012C133,M8012C134,M8012C164,M8012C173,M8012C187,M8012C191,M8012C197,M8012C205,M8012C206,M8012C212,M8012C213,M8012C263,M8012C267,M8012C302,M8012C303,M8012C304,M8012C307,M8012C22,M8012C25,M8012C19,M8012C20,M8012C23,M8012C26,M8012C27,M8012C28,M8012C29,M8012C30,M8012C31,M8012C32,M8012C33,M8012C34,M8012C35,M8012C36,M8012C38,M8012C39,M8012C40,M8012C41,M8012C42,M8012C43,M8012C45,M8012C46,M8012C47,M8012C74,M8012C81,M8012C82,M8012C83,M8012C84,M8012C85,M8012C86,M8012C87,M8012C88,M8012C90,M8012C148,M8012C149,M8012C150,M8012C179,M8012C180,M8012C183,M8012C184,M8012C214,M8012C215,M8012C219,M8012C1,M8012C3,M8012C48,M8012C49,M8012C50,M8012C51,M8012C52,M8012C53,M8012C54,M8012C55,M8012C56,M8012C57,M8012C58,M8012C59,M8012C60,M8012C61,M8012C62,M8012C63,M8012C64,M8012C65,M8012C66,M8012C67,M8012C68,M8012C89,M8012C144,M8012C145,M8012C146,M8012C147,M8012C152,M8012C153,M8012C154,M8012C155,M8012C181,M8012C182,M8012C185,M8012C186,M8012C255,M8012C256,M8012C257,M8012C258,M8012C293,M8012C69,M8012C37,M8012C44
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-341601,671544,120977.0,169.0,115.0,22400.0,670218,149.0,22253.0,193.0,668494.0,147.0,212.0,20165.0,666726.0,140628896.0,536808.0,5171551848.0,425147.0,175999.0,403186.0,,,26626.0,668626.0,22400.0,16589.0,5367.0,,,5237890232.0,434444.0,,,1276.0,20658.0,19712742.0,663104517.0,177.0,6002.0,155687.0,110722.0,133200.0,112386.0,167270.0,257430.0,326881.0,399177.0,580529.0,787092.0,1131512.0,1261949.0,1530348.0,2751172.0,3988871.0,3125695.0,10804285.0,9606405.0,11126196.0,30.0,11627914.0,17632999.0,21242364.0,19263537.0,52221444.0,77338575.0,385754993.0,152763480.0,369084.0,4030.0,39355.0,5584284.0,13808.0,28191.0,11301.0,26909.0,89359.0,105529.0,223833.0,2808.0,23421.0,158004.0,360637.0,1907040.0,1501237.0,1125813.0,785056.0,690453.0,1070853.0,1227892.0,1560231.0,1749590.0,1632447.0,1584532.0,1600284.0,1591752.0,1511849.0,1457956.0,1660555.0,1447905.0,1178901.0,362598.0,244141.0,391085.0,728439.0,780976.0,461773.0,456366.0,672244.0,1223550.0,1642759.0,1856.0,4256.0,1259.0,3707.0,391085.0,542646.0,471348.0,398563.0,244141.0,6.0,74.0,225.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-341601,791424,150469.0,165.0,111.0,35884.0,788832,143.0,35740.0,191.0,787137.0,142.0,208.0,33003.0,784494.0,229005104.0,729336.0,5936037432.0,645755.0,293393.0,595702.0,,,47445.0,787243.0,35884.0,31752.0,14605.0,,,6038928272.0,655649.0,,,3104.0,25586.0,32497807.0,775392844.0,289.0,6891.0,161518.0,114613.0,182450.0,116856.0,276486.0,739406.0,2290619.0,3586969.0,3627080.0,3204597.0,5442718.0,8463575.0,10757148.0,12645514.0,10815498.0,9944126.0,26268545.0,20371260.0,19023641.0,30.0,18242137.0,29490071.0,37495320.0,37362765.0,58791077.0,37855353.0,432608854.0,146707869.0,457571.0,25163.0,148386.0,3330701.0,13802.0,32019.0,9680.0,27711.0,139700.0,195538.0,397512.0,5672.0,36856.0,215619.0,543034.0,2447542.0,2588582.0,3427305.0,2149783.0,1740170.0,2133923.0,2140134.0,2468531.0,2580570.0,2486329.0,2360352.0,2185689.0,2089287.0,2111654.0,1955318.0,2286723.0,2209342.0,1979737.0,584598.0,355162.0,830590.0,1154101.0,1176003.0,996270.0,1038934.0,1078506.0,1579988.0,4175941.0,2045.0,6501.0,1236.0,4222.0,830590.0,922968.0,858615.0,937122.0,355162.0,7.0,1233.0,3164.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-341601,147752,41646.0,150.0,102.0,17668.0,146264,130.0,17538.0,170.0,144548.0,129.0,189.0,16336.0,143939.0,110935440.0,304599.0,995284376.0,128257.0,193523.0,110801.0,,,34941.0,144667.0,17668.0,26668.0,10568.0,,,1023011368.0,134007.0,,,3080.0,21820.0,16194276.0,141632094.0,145.0,1267.0,132052.0,92694.0,167216.0,109689.0,217433.0,471074.0,2039537.0,3839394.0,5148695.0,4113816.0,3353888.0,2897035.0,3265489.0,3879818.0,3191538.0,2098053.0,4909534.0,5016737.0,5927840.0,28.0,7781752.0,14304448.0,19030228.0,12904471.0,15579991.0,10771019.0,38296413.0,17468025.0,130554.0,43270.0,115614.0,929748.0,11657.0,32989.0,9295.0,28002.0,131603.0,148962.0,307289.0,3368.0,19467.0,105844.0,267818.0,1510803.0,3614030.0,3153368.0,1036408.0,500653.0,509768.0,509314.0,898313.0,1129062.0,1109314.0,1101588.0,1013060.0,967079.0,877767.0,769061.0,750410.0,1185724.0,907712.0,384250.0,242732.0,413957.0,842401.0,1056097.0,861939.0,978684.0,997768.0,1248464.0,1548874.0,1532.0,5951.0,1199.0,5137.0,413957.0,639529.0,713041.0,823290.0,242732.0,6.0,,
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-341601,1223422,243761.0,120.0,105.0,50627.0,1219385,153.0,50473.0,140.0,1217763.0,154.0,156.0,46430.0,1213289.0,316117560.0,769372.0,9292057256.0,852309.0,314761.0,794393.0,,,50580.0,1217804.0,50627.0,31808.0,14837.0,,,9394648944.0,842990.0,,,8302.0,31814.0,45739248.0,1200242562.0,406.0,10667.0,237346.0,106431.0,246841.0,216078.0,340285.0,628735.0,1313331.0,1561366.0,2047797.0,1881612.0,3546092.0,5016449.0,6321799.0,8505548.0,7385213.0,6914859.0,18560270.0,18527392.0,23734186.0,27.0,31320418.0,57778108.0,71705625.0,75562317.0,111228081.0,90624909.0,723145210.0,194207703.0,493814.0,21268.0,86289.0,2898201.0,19174.0,33396.0,11697.0,32895.0,117675.0,151821.0,349559.0,6463.0,52272.0,405092.0,657178.0,3341340.0,3477518.0,3022892.0,1832096.0,1597061.0,1611315.0,1110827.0,1020912.0,1018129.0,991487.0,999043.0,1144554.0,1242133.0,1323055.0,1376077.0,1568562.0,2155817.0,2363007.0,1022184.0,381729.0,1405519.0,2390498.0,3174309.0,3325832.0,3645200.0,3696180.0,6793100.0,14232074.0,2566.0,11069.0,1621.0,7041.0,1405519.0,2225053.0,2946810.0,3265501.0,381729.0,6.0,2482.0,56448.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-341601,437441,112483.0,130.0,90.0,20863.0,435551,140.0,20724.0,150.0,433892.0,139.0,164.0,19030.0,432222.0,129468120.0,496351.0,3257274944.0,398184.0,288544.0,362915.0,,,33427.0,433969.0,20863.0,22201.0,11101.0,,,3288891656.0,391724.0,,,987.0,25146.0,18827768.0,428497868.0,171.0,3892.0,136673.0,121913.0,235152.0,224353.0,348174.0,660502.0,1320468.0,1515331.0,2608045.0,3346897.0,5414957.0,8177093.0,10715820.0,13958318.0,12008274.0,10194819.0,30063330.0,27000872.0,29503575.0,24.0,31994578.0,36594325.0,30263748.0,23987689.0,34063317.0,26495055.0,142097104.0,63546405.0,269067.0,20422.0,211093.0,2033804.0,12700.0,32064.0,9308.0,29367.0,92148.0,105655.0,254637.0,4827.0,19850.0,311500.0,535663.0,4589902.0,3680838.0,2453726.0,1556696.0,1297865.0,1383671.0,1167512.0,1290223.0,1280844.0,1190561.0,1106792.0,1019054.0,1009198.0,902097.0,941846.0,1005668.0,1091363.0,1044173.0,364041.0,363281.0,388096.0,639551.0,576082.0,291030.0,299566.0,570888.0,1419592.0,1334130.0,1245.0,5333.0,847.0,4722.0,388096.0,399382.0,379543.0,276977.0,363281.0,5.0,3354.0,2729.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-341601,159462,59237.0,116.0,84.0,11724.0,158607,107.0,11617.0,133.0,156935.0,106.0,147.0,10477.0,156401.0,72966392.0,283381.0,1126843400.0,152789.0,155149.0,131886.0,,,19853.0,157026.0,11724.0,14114.0,7518.0,,,1153321664.0,161892.0,,,2722.0,15797.0,10367586.0,154283914.0,103.0,1525.0,148998.0,119309.0,198296.0,209405.0,282588.0,406351.0,829591.0,747919.0,1289347.0,1655628.0,2252868.0,3512147.0,4012034.0,5139748.0,3884988.0,2706186.0,7518209.0,4824798.0,4503829.0,21.0,4783066.0,8397728.0,10635613.0,11353415.0,32141268.0,25886098.0,64189148.0,14073978.0,120690.0,20921.0,77795.0,1561901.0,10351.0,27336.0,8292.0,21906.0,72001.0,113606.0,204885.0,2864.0,10769.0,392210.0,325914.0,2334365.0,2279280.0,2790575.0,1452996.0,747232.0,654552.0,462119.0,464217.0,413716.0,321555.0,300302.0,299206.0,334987.0,300264.0,456845.0,404101.0,557673.0,304127.0,181584.0,248188.0,166353.0,356112.0,476708.0,408130.0,382046.0,493383.0,965291.0,1388981.0,1093.0,9300.0,902.0,8994.0,166353.0,268190.0,321227.0,398739.0,248188.0,5.0,,
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-341601,52176,25173.0,58.0,58.0,9162.0,51505,72.0,9089.0,66.0,49898.0,72.0,75.0,7994.0,49683.0,53732664.0,141760.0,294352128.0,39130.0,74317.0,30234.0,,,15585.0,49932.0,9162.0,11837.0,8690.0,,,305527152.0,50648.0,,,2039.0,10130.0,7930024.0,48324168.0,93.0,524.0,37029.0,42761.0,82901.0,62018.0,89332.0,134418.0,149222.0,272934.0,783175.0,1233585.0,1972203.0,1606124.0,933360.0,1198332.0,1645274.0,1612838.0,4638090.0,3091218.0,2894728.0,13.0,3321981.0,4474822.0,4288771.0,3673496.0,6721005.0,7351620.0,20022443.0,3399993.0,45650.0,5606.0,28713.0,329516.0,11957.0,26045.0,11217.0,25417.0,43761.0,51937.0,111306.0,1393.0,9573.0,97475.0,170868.0,1763211.0,783148.0,677076.0,338948.0,310973.0,426818.0,374043.0,359910.0,285817.0,252201.0,269831.0,277671.0,287090.0,319603.0,268815.0,323815.0,409247.0,408012.0,206964.0,145227.0,234310.0,392403.0,515531.0,391278.0,461972.0,450137.0,1278111.0,3123898.0,1577.0,6962.0,1348.0,4111.0,234310.0,304088.0,427786.0,383951.0,145227.0,3.0,,
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-341601,72393,22419.0,63.0,54.0,16356.0,71367,65.0,16290.0,72.0,69769.0,66.0,81.0,14434.0,69456.0,99221856.0,280120.0,459782088.0,57885.0,148900.0,46043.0,,,25880.0,69789.0,16356.0,20628.0,7882.0,,,468099472.0,51267.0,,,1628.0,19820.0,14332348.0,68577466.0,131.0,610.0,91999.0,101527.0,134264.0,160349.0,172226.0,253160.0,443771.0,427793.0,494592.0,570792.0,749438.0,1241546.0,1797819.0,2183943.0,2068174.0,1348138.0,4000039.0,4756872.0,5368689.0,13.0,4755106.0,6557605.0,7045061.0,6185990.0,8851000.0,6324012.0,19995894.0,6800415.0,76900.0,11178.0,46369.0,567326.0,12064.0,26041.0,10859.0,25230.0,76638.0,88188.0,183069.0,2703.0,16271.0,148969.0,218071.0,2535108.0,1295782.0,1323720.0,722238.0,470156.0,518738.0,404565.0,460775.0,504961.0,526140.0,602534.0,730457.0,878806.0,1099110.0,1246565.0,1221967.0,1493365.0,1343746.0,796085.0,229650.0,758471.0,945420.0,984756.0,853223.0,701943.0,640651.0,673966.0,986463.0,1687.0,5608.0,1287.0,4828.0,758471.0,865052.0,906083.0,844561.0,229650.0,2.0,,
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-341601,27185,10178.0,58.0,60.0,7455.0,26806,75.0,7381.0,67.0,25204.0,74.0,71.0,6401.0,24933.0,43762704.0,197753.0,153338912.0,148780.0,89634.0,107025.0,,,11647.0,25238.0,7455.0,9166.0,3472.0,,,160719416.0,143626.0,,,629.0,7599.0,6339369.0,24437644.0,69.0,238.0,2116138.0,2239528.0,1907186.0,1249464.0,2578219.0,3193907.0,1793846.0,360033.0,241707.0,191294.0,183820.0,310074.0,422736.0,532322.0,495499.0,240518.0,380519.0,402184.0,539750.0,11.0,620450.0,878022.0,1981805.0,2383536.0,2559419.0,2195284.0,5439047.0,439173.0,95657.0,164939.0,10236.0,49515.0,1491.0,8141.0,1239.0,5369.0,60853.0,67853.0,122798.0,1249.0,7593.0,55271.0,175475.0,1561977.0,1102967.0,1133532.0,405468.0,285473.0,215755.0,153267.0,125127.0,144163.0,121212.0,154833.0,229535.0,354115.0,344110.0,405912.0,385951.0,433472.0,634702.0,376523.0,158009.0,395590.0,474998.0,493078.0,337122.0,321104.0,323840.0,314790.0,439742.0,952.0,3798.0,745.0,3213.0,395590.0,383503.0,381228.0,328653.0,158009.0,2.0,,
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-341601,54271,19676.0,60.0,65.0,6926.0,53963,85.0,6840.0,70.0,52362.0,85.0,73.0,5814.0,51688.0,40184448.0,325659.0,371699576.0,466233.0,113337.0,348520.0,,,6177.0,52399.0,6926.0,4454.0,1536.0,,,391700680.0,469234.0,,,1278.0,3305.0,5765718.0,50851326.0,55.0,508.0,4508709.0,5465344.0,8503496.0,6012160.0,8729523.0,12225348.0,13948415.0,4487095.0,1236926.0,184894.0,149774.0,182258.0,206640.0,421347.0,270037.0,101034.0,311423.0,115066.0,86589.0,10.0,107136.0,167633.0,209238.0,237462.0,828748.0,678388.0,2507994.0,213558.0,270667.0,501917.0,24963.0,61568.0,1216.0,4206.0,1160.0,3658.0,20764.0,25285.0,51925.0,1536.0,6464.0,70553.0,183340.0,691000.0,1875107.0,2521859.0,983213.0,591149.0,501521.0,270646.0,160331.0,87338.0,38331.0,26479.0,27531.0,22660.0,32086.0,35219.0,45233.0,123907.0,298548.0,224380.0,189173.0,297155.0,424742.0,424565.0,302401.0,240409.0,236198.0,345817.0,97701.0,1355.0,8641.0,1191.0,7978.0,297155.0,349880.0,334580.0,293326.0,189173.0,3.0,,
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-341601,16136,6416.0,63.0,60.0,2722.0,16162,73.0,2648.0,76.0,14537.0,73.0,81.0,2271.0,14396.0,15374872.0,131588.0,95996744.0,91330.0,56066.0,65550.0,,,4058.0,14596.0,2722.0,3039.0,963.0,,,102899784.0,90855.0,,,861.0,10611.0,2255194.0,14145348.0,34.0,232.0,385457.0,434004.0,772575.0,950981.0,3021651.0,5129380.0,3164132.0,720625.0,467163.0,156311.0,142867.0,122205.0,129409.0,165606.0,159932.0,111003.0,233606.0,91779.0,59828.0,12.0,81828.0,104308.0,107404.0,157257.0,345548.0,446989.0,1699406.0,1752402.0,51653.0,120338.0,1434.0,10170.0,1601.0,25991.0,1515.0,22558.0,25100.0,27260.0,48099.0,515.0,2841.0,83773.0,144273.0,685501.0,785978.0,658840.0,296944.0,175505.0,169781.0,108760.0,64114.0,46608.0,27782.0,21092.0,17736.0,15149.0,14936.0,18255.0,34653.0,99299.0,169178.0,120812.0,91961.0,90234.0,153777.0,226471.0,135937.0,94602.0,97690.0,252671.0,157247.0,775.0,1358.0,662.0,1343.0,90234.0,112454.0,154025.0,126522.0,91961.0,2.0,,
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-341601,55478,14104.0,71.0,52.0,4908.0,55072,65.0,4843.0,80.0,53450.0,63.0,88.0,4167.0,53174.0,27478464.0,137473.0,373308016.0,86961.0,59897.0,78488.0,,,10424.0,53505.0,4908.0,7335.0,3813.0,,,382718880.0,82862.0,,,994.0,5456.0,4083699.0,52471706.0,55.0,761.0,269325.0,61530.0,87155.0,93388.0,118066.0,159419.0,264229.0,346445.0,558567.0,747227.0,1095666.0,3904037.0,14043876.0,18034146.0,6957110.0,2600133.0,3099185.0,968909.0,741598.0,11.0,623769.0,1187117.0,1649437.0,1515398.0,1694725.0,1190780.0,5472916.0,385929.0,76514.0,8737.0,344299.0,95515.0,6342.0,21444.0,5989.0,21444.0,25418.0,29857.0,71197.0,994.0,4729.0,47309.0,83926.0,1282823.0,504897.0,547565.0,474722.0,434562.0,401685.0,194810.0,162694.0,129482.0,127766.0,140805.0,170728.0,160188.0,159608.0,119097.0,132526.0,216713.0,364274.0,189989.0,116660.0,137451.0,308063.0,411854.0,188442.0,153609.0,156169.0,288015.0,408953.0,1019.0,2893.0,841.0,2130.0,137451.0,266181.0,343950.0,178425.0,116660.0,2.0,,
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-341601,232026,69011.0,65.0,54.0,78529.0,229790,65.0,78463.0,76.0,228215.0,65.0,80.0,70868.0,227086.0,526421912.0,715935.0,1568876104.0,365772.0,465507.0,291059.0,,,57298.0,228227.0,78529.0,27826.0,12568.0,,,1612568584.0,301044.0,,,2400.0,18780.0,70723516.0,225337573.0,628.0,2002.0,70001.0,173740.0,309375.0,751219.0,1549431.0,2621921.0,4012620.0,4630257.0,7391586.0,7774182.0,10048424.0,12893197.0,14979473.0,15836078.0,10441397.0,6971880.0,15737087.0,11432997.0,12539729.0,11.0,14737600.0,20907270.0,22882500.0,20139194.0,27279106.0,15009711.0,32348983.0,4066623.0,258611.0,142467.0,447420.0,1801112.0,6840.0,19945.0,5436.0,14918.0,46230.0,59014.0,251012.0,14738.0,66845.0,49212.0,179820.0,2550582.0,2775301.0,7722755.0,7399983.0,7606714.0,10010133.0,9352427.0,10659520.0,9491533.0,7196329.0,5205385.0,3981052.0,3168397.0,2536326.0,2194868.0,1935351.0,1831690.0,985612.0,525602.0,500099.0,452857.0,585345.0,621992.0,538098.0,449761.0,439983.0,624681.0,777296.0,2270.0,5633.0,1891.0,5585.0,452857.0,565042.0,532375.0,528285.0,500099.0,3.0,157.0,1859.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-341601,131324,75295.0,66.0,53.0,51526.0,129942,65.0,51461.0,74.0,128368.0,64.0,81.0,45825.0,127674.0,338302784.0,590114.0,848642072.0,248076.0,345444.0,204693.0,,,41027.0,128379.0,51526.0,17802.0,6038.0,,,886882944.0,196147.0,,,1921.0,16935.0,45660363.0,123520679.0,405.0,1097.0,105238.0,155158.0,203151.0,404868.0,1217375.0,2685061.0,5641790.0,4806443.0,5380807.0,4221004.0,6446014.0,11385863.0,13952530.0,18943536.0,17267868.0,11074564.0,27210555.0,12107842.0,6984358.0,11.0,5217411.0,9449910.0,9816492.0,6934453.0,8696887.0,4357951.0,9015585.0,280086.0,196381.0,145755.0,560877.0,1067244.0,4542.0,17155.0,4139.0,12672.0,71157.0,98241.0,245544.0,11865.0,41575.0,117558.0,351744.0,1898616.0,4201863.0,9165189.0,7950636.0,8630202.0,9542966.0,6035965.0,4994012.0,3982784.0,3010872.0,2342660.0,2002890.0,1857568.0,1705279.0,1347991.0,1234393.0,1192463.0,920954.0,264505.0,473973.0,406439.0,354047.0,368069.0,231451.0,198714.0,140677.0,194984.0,172333.0,1676.0,3691.0,1502.0,3244.0,406439.0,305331.0,269379.0,212617.0,473973.0,2.0,,
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-341601,248634,91999.0,57.0,46.0,30094.0,247304,57.0,30037.0,67.0,245715.0,57.0,74.0,26968.0,244752.0,195237632.0,407738.0,1801695464.0,271485.0,200223.0,226492.0,,,27592.0,245743.0,30094.0,13478.0,5484.0,,,1844759296.0,252241.0,,,4452.0,20460.0,26816389.0,240849203.0,255.0,2294.0,77426.0,72124.0,63024.0,71865.0,227410.0,268441.0,596135.0,797185.0,1292765.0,1419547.0,2151587.0,3758180.0,7668531.0,17066416.0,18703847.0,14723152.0,40599893.0,22816534.0,17320995.0,12.0,16273018.0,27341182.0,33044516.0,25786513.0,25632073.0,13038823.0,43013448.0,3706101.0,183637.0,15258.0,261113.0,1513984.0,7869.0,25784.0,6555.0,25762.0,37295.0,54886.0,156180.0,6255.0,25833.0,58678.0,287331.0,946275.0,2223458.0,4468299.0,3951896.0,3667471.0,4011425.0,2566792.0,1929088.0,1716902.0,1660782.0,1708239.0,1931238.0,1947685.0,1878409.0,1670295.0,1654555.0,1563826.0,1546897.0,397525.0,280770.0,635321.0,553561.0,494009.0,358648.0,305387.0,241778.0,367399.0,350748.0,1771.0,5934.0,1475.0,5104.0,635321.0,498193.0,418719.0,349920.0,280770.0,2.0,117.0,791.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-341601,125556,20220.0,54.0,46.0,9919.0,124959,55.0,9863.0,62.0,123363.0,55.0,68.0,9157.0,122897.0,59412568.0,106863.0,914928664.0,80074.0,58040.0,76127.0,,,15371.0,123399.0,9919.0,12540.0,5658.0,,,921976512.0,76646.0,,,2174.0,17549.0,9088076.0,122612857.0,89.0,1089.0,24639.0,27698.0,60594.0,8360.0,16128.0,35948.0,51729.0,126819.0,757638.0,1755817.0,5839320.0,11660083.0,11512615.0,5507525.0,2009327.0,1358626.0,5849894.0,5653909.0,5895221.0,11.0,6265962.0,7210175.0,5259366.0,3322001.0,5751423.0,5339468.0,26848959.0,25634253.0,87990.0,85.0,161439.0,567200.0,14001.0,34843.0,12744.0,34697.0,36543.0,39564.0,94558.0,1662.0,10818.0,52938.0,98292.0,191074.0,1116766.0,1734329.0,701626.0,191759.0,224196.0,209888.0,273590.0,369769.0,368063.0,354215.0,344277.0,356338.0,388888.0,435985.0,603352.0,890211.0,1204194.0,456467.0,78864.0,537811.0,665187.0,767793.0,604586.0,612276.0,538599.0,393097.0,273534.0,1848.0,6382.0,1672.0,5659.0,537811.0,632791.0,675240.0,588064.0,78864.0,2.0,,
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-341601,415673,51879.0,59.0,47.0,18859.0,414503,57.0,18802.0,67.0,412913.0,56.0,73.0,17587.0,411497.0,115054568.0,233854.0,3186919384.0,296717.0,119341.0,290271.0,,,22097.0,412942.0,18859.0,14750.0,5204.0,,,3202163984.0,297471.0,,,2224.0,20919.0,17429312.0,410565723.0,157.0,3661.0,9170.0,40877.0,66599.0,9418.0,19704.0,36102.0,180023.0,723742.0,2337693.0,2225688.0,1858437.0,2033477.0,6587707.0,18258375.0,20795818.0,14856965.0,51518619.0,27894045.0,20145318.0,9.0,14353135.0,14219134.0,13249637.0,9359684.0,14888088.0,11023702.0,88951492.0,128419245.0,250950.0,8922.0,263546.0,2156927.0,14934.0,34569.0,12672.0,34390.0,64878.0,67824.0,151798.0,2954.0,20119.0,71634.0,124750.0,275281.0,1595263.0,3608442.0,1409437.0,456996.0,418848.0,365395.0,462490.0,586707.0,510930.0,472897.0,527050.0,528240.0,543918.0,642516.0,730359.0,1325112.0,2171123.0,934310.0,155439.0,1366393.0,1899535.0,2028949.0,1405753.0,842407.0,492963.0,521055.0,983703.0,2297.0,7438.0,1940.0,7297.0,1366393.0,1855527.0,1908777.0,1377730.0,155439.0,2.0,270.0,887.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-341601,193397,14918.0,57.0,42.0,12691.0,191608,50.0,12640.0,63.0,190017.0,51.0,68.0,11538.0,189492.0,74597880.0,157777.0,1124552200.0,53458.0,76207.0,49777.0,,,34861.0,190051.0,12691.0,27347.0,40583.0,,,1166705624.0,54058.0,,,1116.0,20727.0,11377819.0,189095293.0,102.0,1684.0,19465.0,24145.0,86882.0,10118.0,20687.0,39995.0,83451.0,177326.0,291269.0,363595.0,460777.0,614802.0,653625.0,862844.0,860073.0,422368.0,1167935.0,1062805.0,1170263.0,9.0,1146676.0,1681708.0,1980903.0,2306486.0,11021563.0,38544645.0,47428529.0,94333008.0,89178.0,,12011.0,282637.0,25792.0,34594.0,23980.0,34594.0,81219.0,85297.0,210286.0,1292.0,14223.0,36491.0,81236.0,825444.0,900143.0,293206.0,171980.0,147076.0,124548.0,113857.0,133900.0,152029.0,161834.0,165654.0,220878.0,321588.0,506068.0,621148.0,883404.0,1365681.0,2069558.0,1055955.0,98349.0,1388676.0,1545408.0,1307983.0,1103436.0,850092.0,602659.0,415858.0,520285.0,1518.0,7540.0,1323.0,7540.0,1388676.0,1495634.0,1228092.0,1092629.0,98349.0,3.0,,
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-341601,672359,146794.0,53.0,41.0,23660.0,669969,51.0,23611.0,60.0,668393.0,49.0,66.0,22375.0,665937.0,149389432.0,500525.0,5131481632.0,467221.0,233036.0,453823.0,,,33994.0,668408.0,23660.0,17023.0,11997.0,,,5160091080.0,475554.0,,,1091.0,18319.0,21927790.0,665694850.0,195.0,5930.0,51505.0,46810.0,131470.0,181312.0,317288.0,462038.0,887087.0,1183306.0,2478247.0,3755766.0,7815706.0,13826735.0,19185405.0,25174295.0,20585656.0,17290754.0,66803457.0,65745272.0,72375369.0,9.0,76917812.0,100315975.0,84249728.0,57343955.0,60775668.0,28812263.0,67075212.0,17194356.0,367475.0,18692.0,453346.0,6256031.0,14426.0,23119.0,11620.0,23062.0,93883.0,99513.0,228138.0,3282.0,24464.0,42250.0,119202.0,1939372.0,1651157.0,1921311.0,894602.0,395409.0,337276.0,320705.0,423004.0,525459.0,658214.0,871643.0,1062259.0,1268170.0,1585597.0,1964286.0,2256793.0,2798847.0,2790379.0,831827.0,267180.0,1114008.0,1158571.0,1224224.0,1012377.0,984110.0,777498.0,839881.0,1028106.0,1956.0,6721.0,1420.0,6074.0,1114008.0,1094113.0,1110846.0,997264.0,267180.0,1.0,699.0,2432.0
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-341601,633545,164400.0,63.0,49.0,21238.0,631603,59.0,21178.0,72.0,630017.0,59.0,77.0,19606.0,627647.0,129354968.0,611157.0,4822900864.0,567192.0,320880.0,540300.0,,,30455.0,630041.0,21238.0,13362.0,5725.0,,,4874530624.0,566949.0,,,1124.0,25419.0,19137767.0,621759835.0,170.0,5526.0,43619.0,46276.0,88594.0,100794.0,306066.0,671594.0,2071864.0,3434359.0,6540843.0,9196140.0,15601965.0,21796474.0,26950691.0,33871473.0,26234483.0,20336080.0,60919572.0,44882813.0,43966438.0,9.0,43158322.0,51462338.0,44685543.0,36187776.0,47087043.0,29491749.0,151245280.0,70587207.0,404199.0,25337.0,931635.0,4703948.0,12066.0,24273.0,10225.0,22004.0,44866.0,52892.0,162134.0,3604.0,21135.0,50007.0,143989.0,3097905.0,1982743.0,2054418.0,1162284.0,624912.0,442040.0,331879.0,395674.0,544453.0,692676.0,888202.0,1026683.0,1241643.0,1298136.0,1385553.0,1553005.0,1952327.0,2192905.0,552201.0,351599.0,1140117.0,1199251.0,1261047.0,1199967.0,1114085.0,708311.0,527504.0,511209.0,1681.0,4981.0,1161.0,3570.0,1140117.0,1125460.0,1138111.0,1183380.0,351599.0,3.0,157.0,1152.0
