createAt,manageObject,M8010C36,M8010C37,M8010C38,M8010C39,M8010C40,M8010C41,M8010C42,M8010C43,M8010C44,M8010C45,M8010C46,M8010C47,M8010C48,M8010C49,M8010C50,M8010C51,M8010C52,M8010C53,M8010C54,M8010C61,M8010C62,M8010C67,M8010C57,M8010C58,M8010C60,M8010C76,M8010C77,M8010C78,M8010C79,M8010C80,M8010C81,M8010C82,M8010C83,M8010C84,M8010C85,M8010C86,M8010C87,M8010C88,M8010C89,M8010C90,M8010C91,M8010C112,M8010C113
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-772601,801.0,306.0,283.0,1170.0,1783.0,1505.0,2298.0,3003.0,4574.0,6398.0,7225.0,9545.0,10875.0,11048.0,10168.0,48113.0,-6168.0,5000.0,-285.0,101463.0,9615.0,1621,50328.0,50817.0,2502.0,8.0,153.0,126.0,524.0,730.0,447.0,896.0,637.0,1275.0,2023.0,1948.0,2553.0,4064.0,5121.0,4926.0,16445.0,50315.0,41820.0
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-772601,758.0,36.0,42.0,129.0,2842.0,11160.0,5084.0,2635.0,5481.0,6516.0,7178.0,8435.0,10416.0,13428.0,12036.0,44220.0,-6126.0,4960.0,-509.0,64287.0,6613.0,1634,31373.0,32533.0,2608.0,4.0,,,19.0,946.0,5365.0,2213.0,655.0,1306.0,1836.0,2410.0,3553.0,3677.0,4971.0,5646.0,17229.0,35403.0,49764.0
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-772601,529.0,38.0,101.0,116.0,531.0,1735.0,3591.0,8758.0,18084.0,22559.0,26418.0,27010.0,28356.0,24112.0,12029.0,42505.0,-13500.0,5000.0,-218.0,238295.0,17976.0,1550,122762.0,115449.0,5909.0,7.0,12.0,15.0,34.0,297.0,698.0,934.0,3285.0,8847.0,8556.0,7275.0,8886.0,8293.0,7578.0,4402.0,10425.0,82022.0,86175.0
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-772601,767.0,1452.0,1865.0,2092.0,841.0,8935.0,3880.0,8199.0,13636.0,25580.0,30221.0,32958.0,37557.0,49017.0,21600.0,40242.0,-9586.0,4164.0,-775.0,276403.0,9858.0,1519,128754.0,147559.0,10096.0,4.0,,,90.0,298.0,517.0,867.0,1276.0,5018.0,9485.0,11554.0,12924.0,12707.0,10964.0,5764.0,8597.0,89245.0,113757.0
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-772601,919.0,384.0,1441.0,1529.0,2310.0,7701.0,3554.0,9549.0,18878.0,18495.0,19424.0,22106.0,33630.0,28922.0,19014.0,35933.0,-7218.0,3933.0,-396.0,156262.0,11341.0,1572,87670.0,68513.0,8325.0,3.0,2.0,7.0,138.0,894.0,1641.0,927.0,3063.0,8420.0,5689.0,6483.0,7493.0,6840.0,4418.0,2565.0,6445.0,91345.0,76778.0
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-772601,762.0,39.0,51.0,182.0,829.0,1810.0,2154.0,4058.0,7569.0,12981.0,16568.0,15732.0,17193.0,26438.0,17023.0,48544.0,-8129.0,3706.0,-422.0,156773.0,14366.0,1567,83766.0,72719.0,4165.0,7.0,1.0,5.0,69.0,445.0,693.0,1096.0,1614.0,2296.0,3654.0,6788.0,7122.0,7801.0,5509.0,4155.0,13449.0,72559.0,59473.0
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-772601,612.0,15.0,43.0,35.0,47.0,256.0,1504.0,3509.0,4913.0,6446.0,8091.0,8823.0,11280.0,22684.0,19174.0,89008.0,-11797.0,4491.0,-950.0,146893.0,17238.0,1486,67241.0,79304.0,3457.0,4.0,,1.0,2.0,23.0,84.0,252.0,1198.0,2164.0,2037.0,3512.0,4374.0,4805.0,4785.0,6020.0,32936.0,65285.0,78658.0
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-772601,1126.0,494.0,458.0,561.0,379.0,1000.0,2370.0,4637.0,10006.0,18971.0,18176.0,15717.0,24774.0,27106.0,14353.0,58407.0,-6508.0,5000.0,-390.0,129573.0,9502.0,1523,67665.0,61592.0,3749.0,4.0,10.0,3.0,6.0,10.0,80.0,785.0,1882.0,5157.0,9105.0,6170.0,5916.0,6330.0,5219.0,4144.0,15861.0,73912.0,63726.0
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-772601,990.0,255.0,433.0,556.0,616.0,2488.0,6104.0,8685.0,18101.0,27694.0,29079.0,34383.0,43208.0,46249.0,24350.0,98370.0,-7464.0,5000.0,-338.0,223259.0,23742.0,1582,142266.0,81686.0,5575.0,10.0,1.0,6.0,14.0,98.0,416.0,1205.0,3733.0,7837.0,13531.0,10833.0,10623.0,11713.0,7503.0,7199.0,20836.0,145661.0,100218.0
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-772601,1304.0,895.0,1180.0,4098.0,16661.0,12761.0,7005.0,13640.0,29524.0,43682.0,43622.0,46796.0,49893.0,50679.0,24056.0,86382.0,-11106.0,5000.0,-295.0,421399.0,31298.0,1653,278781.0,148845.0,6861.0,3.0,85.0,207.0,1576.0,7442.0,4002.0,1573.0,3796.0,12592.0,22241.0,19031.0,15617.0,14285.0,11154.0,7470.0,16653.0,149261.0,144040.0
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-772601,888.0,541.0,921.0,523.0,459.0,14046.0,19050.0,14854.0,15440.0,22800.0,28548.0,36908.0,42368.0,45903.0,30641.0,79925.0,-13500.0,3080.0,-175.0,348551.0,19148.0,1457,183731.0,164704.0,6188.0,5.0,1.0,,7.0,61.0,2022.0,11107.0,5961.0,6215.0,9905.0,11723.0,15718.0,12093.0,8374.0,7229.0,5437.0,149688.0,108500.0
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-772601,1166.0,391.0,429.0,586.0,959.0,1521.0,3320.0,4409.0,9169.0,10956.0,11996.0,16755.0,24679.0,17278.0,10282.0,56306.0,-7406.0,4041.0,-1217.0,78902.0,8696.0,1587,43040.0,35488.0,3849.0,7.0,,2.0,3.0,40.0,358.0,1251.0,871.0,2404.0,4052.0,3689.0,5429.0,6939.0,4973.0,3780.0,16179.0,78329.0,54906.0
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-772601,599.0,24.0,61.0,86.0,193.0,1018.0,2757.0,3497.0,7840.0,10506.0,10810.0,13735.0,22952.0,22810.0,18632.0,69451.0,-8462.0,5000.0,92.0,208045.0,13699.0,1459,104204.0,103524.0,3766.0,2.0,6.0,8.0,25.0,63.0,664.0,1716.0,1340.0,2509.0,3586.0,3194.0,5100.0,6916.0,5154.0,6370.0,27081.0,65986.0,64364.0
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-772601,585.0,23.0,59.0,54.0,193.0,621.0,1869.0,2355.0,4175.0,5332.0,6800.0,12343.0,12151.0,15460.0,9026.0,34517.0,-4751.0,5000.0,281.0,153884.0,17370.0,1538,102663.0,51003.0,3077.0,3.0,,,1.0,40.0,294.0,1036.0,856.0,1632.0,2132.0,1475.0,1740.0,2641.0,3434.0,3693.0,8892.0,51804.0,27879.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-772601,853.0,199.0,424.0,334.0,741.0,2573.0,5732.0,8745.0,13749.0,14472.0,12058.0,9989.0,10690.0,9358.0,5173.0,20853.0,-8058.0,3855.0,-273.0,80351.0,7227.0,1696,58156.0,22024.0,3254.0,,2.0,,3.0,59.0,613.0,1914.0,1799.0,3129.0,4303.0,2640.0,2109.0,2260.0,1404.0,1080.0,4151.0,61367.0,30434.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-772601,976.0,289.0,747.0,2587.0,2318.0,2354.0,3054.0,7041.0,12660.0,18072.0,26338.0,21722.0,17705.0,17129.0,12389.0,44495.0,-7993.0,5000.0,-258.0,145878.0,12250.0,1602,74411.0,71302.0,3959.0,,68.0,349.0,1204.0,842.0,234.0,1155.0,2394.0,4593.0,6056.0,8086.0,11394.0,6126.0,5503.0,3186.0,12667.0,58635.0,67131.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-772601,1351.0,373.0,474.0,761.0,795.0,1519.0,1719.0,2837.0,6122.0,13107.0,14040.0,14177.0,19590.0,20495.0,17888.0,67267.0,-8118.0,5000.0,117.0,110051.0,9842.0,1580,62947.0,46816.0,3866.0,30.0,72.0,54.0,63.0,102.0,114.0,456.0,813.0,2124.0,4331.0,2753.0,3758.0,4842.0,4628.0,7188.0,23083.0,73434.0,57403.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-772601,934.0,58.0,92.0,220.0,387.0,1078.0,2146.0,4716.0,8883.0,12178.0,14338.0,18041.0,22060.0,22808.0,14620.0,66013.0,-8302.0,5000.0,528.0,104041.0,11005.0,1590,57831.0,45944.0,2789.0,6.0,2.0,9.0,12.0,30.0,214.0,801.0,1623.0,3450.0,5226.0,5362.0,6155.0,5664.0,3970.0,4988.0,23399.0,79463.0,60894.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-772601,321.0,20.0,57.0,98.0,149.0,1049.0,4623.0,11023.0,17217.0,18771.0,18306.0,15702.0,16158.0,14613.0,8602.0,22561.0,-11492.0,4797.0,254.0,55703.0,13216.0,1620,48275.0,7134.0,2249.0,4.0,,7.0,2.0,17.0,534.0,2421.0,5384.0,7158.0,4687.0,4273.0,4051.0,3280.0,2008.0,1930.0,2222.0,74783.0,37958.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-772601,473.0,7.0,96.0,4281.0,16848.0,16046.0,7064.0,6916.0,10569.0,14755.0,16534.0,13541.0,16347.0,20046.0,9249.0,20199.0,-7546.0,3760.0,-397.0,226656.0,22299.0,1632,182296.0,44490.0,4260.0,3.0,2.0,64.0,1677.0,6155.0,8502.0,4900.0,1863.0,3944.0,6449.0,6222.0,5147.0,3519.0,2803.0,2651.0,3129.0,67122.0,57226.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-772601,631.0,28.0,100.0,96.0,164.0,1618.0,3932.0,11754.0,10746.0,12588.0,13570.0,10844.0,14199.0,12513.0,7748.0,15221.0,-6266.0,5000.0,-219.0,62585.0,11484.0,1845,49975.0,12428.0,3023.0,,1.0,,40.0,27.0,277.0,845.0,3291.0,3349.0,3874.0,4399.0,2778.0,2790.0,1793.0,2921.0,2275.0,57644.0,29110.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-772601,930.0,220.0,320.0,173.0,237.0,1396.0,3322.0,4615.0,9338.0,18807.0,18777.0,18458.0,20181.0,19453.0,16880.0,44503.0,-7693.0,4074.0,-534.0,88703.0,9744.0,1603,59333.0,29117.0,5916.0,4.0,2.0,1.0,3.0,71.0,320.0,1293.0,1376.0,2966.0,7915.0,6222.0,6031.0,6121.0,5680.0,5487.0,5447.0,75553.0,53059.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-772601,3865.0,689.0,979.0,1196.0,1939.0,3423.0,6608.0,9005.0,11697.0,18768.0,14128.0,14898.0,14320.0,16046.0,9851.0,26783.0,-5322.0,5000.0,529.0,156825.0,15319.0,1532,108205.0,48407.0,4800.0,2.0,3.0,,7.0,161.0,658.0,3684.0,2006.0,3042.0,6211.0,4022.0,4008.0,4065.0,2955.0,991.0,377.0,81239.0,40554.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-772601,5481.0,1470.0,3310.0,2647.0,1067.0,6509.0,9311.0,8565.0,9669.0,14808.0,14323.0,14666.0,22250.0,32253.0,24299.0,94876.0,-5959.0,5000.0,122.0,208314.0,21314.0,1735,136320.0,73288.0,5627.0,7.0,5.0,24.0,49.0,127.0,281.0,567.0,995.0,3980.0,6453.0,6612.0,5280.0,6418.0,8531.0,8004.0,30082.0,98921.0,91410.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-772601,1365.0,179.0,489.0,464.0,2123.0,3365.0,4961.0,15014.0,20561.0,19969.0,19952.0,30602.0,26321.0,34021.0,28399.0,96933.0,-13500.0,5000.0,361.0,324132.0,19149.0,1516,245377.0,79071.0,6978.0,2.0,,9.0,63.0,221.0,1483.0,2019.0,4470.0,6729.0,10286.0,6701.0,4027.0,5327.0,9620.0,10168.0,34404.0,127687.0,95463.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-772601,428.0,400.0,529.0,1708.0,3589.0,6174.0,8152.0,6765.0,8930.0,13738.0,11599.0,12254.0,20085.0,30310.0,27754.0,108973.0,-8329.0,5000.0,1010.0,197517.0,15532.0,1604,125579.0,73161.0,4564.0,1.0,117.0,173.0,896.0,1035.0,1090.0,636.0,1570.0,4018.0,7730.0,3972.0,4307.0,7370.0,9805.0,10137.0,44623.0,70167.0,99591.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-772601,342.0,92.0,453.0,548.0,1558.0,4641.0,4573.0,10005.0,17171.0,20904.0,17587.0,16094.0,23774.0,22440.0,12563.0,116104.0,-6514.0,4174.0,565.0,158245.0,21419.0,1546,89294.0,68828.0,4740.0,,,3.0,70.0,206.0,338.0,907.0,3403.0,6011.0,8751.0,8408.0,5519.0,3716.0,4598.0,4277.0,50840.0,69781.0,108134.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-772601,483.0,96.0,260.0,553.0,1045.0,1316.0,1828.0,3478.0,12310.0,19809.0,15698.0,20222.0,14464.0,16250.0,21530.0,116919.0,-7446.0,5000.0,863.0,174625.0,12848.0,1529,101493.0,73066.0,3419.0,4.0,42.0,61.0,215.0,593.0,622.0,907.0,1673.0,4158.0,10413.0,8521.0,5732.0,2589.0,3782.0,6390.0,50625.0,59265.0,104082.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-772601,862.0,1042.0,1406.0,1872.0,2250.0,6714.0,4427.0,8300.0,16591.0,18212.0,15990.0,17780.0,28935.0,31284.0,19672.0,63249.0,-13500.0,5000.0,-452.0,237739.0,18952.0,1516,147154.0,90330.0,5975.0,4.0,19.0,50.0,87.0,267.0,1820.0,1465.0,1557.0,5770.0,6069.0,5411.0,5608.0,6946.0,9308.0,7328.0,13443.0,94738.0,81066.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-772601,430.0,16.0,64.0,72.0,215.0,1426.0,8054.0,36367.0,67703.0,45251.0,28218.0,36997.0,36001.0,39057.0,14162.0,25508.0,-6095.0,5000.0,158.0,361485.0,33982.0,1499,183976.0,178017.0,4852.0,3.0,,1.0,7.0,47.0,495.0,2531.0,2991.0,6494.0,9406.0,11367.0,17367.0,14226.0,10222.0,4432.0,1972.0,192783.0,81608.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-772601,405.0,37.0,102.0,136.0,347.0,1533.0,7272.0,18157.0,23364.0,21252.0,23666.0,39542.0,42050.0,33736.0,22919.0,44331.0,-7163.0,4991.0,4.0,410733.0,29349.0,1507,184013.0,226780.0,5346.0,8.0,1.0,6.0,2.0,29.0,486.0,3803.0,7367.0,8400.0,6269.0,6425.0,12286.0,15241.0,13034.0,9129.0,14924.0,105668.0,97599.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-772601,190.0,35.0,128.0,133.0,317.0,742.0,1497.0,4437.0,15545.0,31678.0,34246.0,91835.0,76687.0,48920.0,41060.0,40946.0,-8427.0,5000.0,525.0,606180.0,43753.0,1435,180033.0,426426.0,5811.0,6.0,,2.0,6.0,65.0,221.0,481.0,1894.0,9529.0,20100.0,20030.0,36800.0,32150.0,20140.0,16602.0,8509.0,66224.0,166410.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-772601,295.0,40.0,94.0,94.0,393.0,679.0,1511.0,2496.0,20350.0,26267.0,51725.0,87911.0,101276.0,65963.0,35316.0,23664.0,-7474.0,5000.0,-55.0,868194.0,87103.0,1463,347153.0,523276.0,5851.0,13.0,,4.0,36.0,182.0,210.0,574.0,988.0,14741.0,13769.0,29332.0,37944.0,37331.0,22083.0,13622.0,5722.0,71816.0,176361.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-772601,140.0,47.0,67.0,94.0,133.0,455.0,2654.0,1605.0,13254.0,46934.0,50807.0,119394.0,52332.0,17257.0,23504.0,27363.0,-6095.0,5000.0,605.0,939959.0,59465.0,1346,176538.0,763475.0,4083.0,7.0,5.0,5.0,18.0,78.0,46.0,1014.0,642.0,6185.0,19925.0,18233.0,59896.0,31880.0,5229.0,9228.0,9675.0,43517.0,161817.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-772601,281.0,47.0,97.0,71.0,81.0,299.0,2045.0,5507.0,17664.0,44543.0,49855.0,102828.0,66886.0,20666.0,27534.0,20667.0,-6302.0,5000.0,629.0,1157472.0,64929.0,1345,247786.0,910019.0,5580.0,2.0,1.0,1.0,6.0,6.0,18.0,179.0,1240.0,5786.0,15979.0,20393.0,48834.0,40919.0,2604.0,11395.0,8669.0,59542.0,155774.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-772601,445.0,231.0,350.0,184.0,228.0,2018.0,869.0,3949.0,16555.0,32725.0,38861.0,67904.0,72076.0,27072.0,7786.0,18971.0,-5810.0,4715.0,276.0,636266.0,49156.0,1366,129491.0,506770.0,5348.0,1.0,2.0,3.0,2.0,11.0,22.0,147.0,597.0,3862.0,11610.0,19030.0,32303.0,38214.0,11279.0,1114.0,7060.0,35765.0,129709.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-772601,424.0,56.0,1124.0,656.0,327.0,2852.0,1557.0,4060.0,17643.0,37280.0,43822.0,100137.0,64351.0,18376.0,13075.0,16453.0,-11399.0,5000.0,595.0,732259.0,59019.0,1375,153340.0,578966.0,4762.0,3.0,,,3.0,6.0,18.0,648.0,1667.0,9757.0,18133.0,23576.0,45647.0,30394.0,3365.0,1696.0,5654.0,29296.0,150735.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-772601,371.0,1345.0,2087.0,392.0,139.0,1466.0,2183.0,5503.0,18774.0,28981.0,35009.0,83143.0,83308.0,36701.0,20622.0,14876.0,-7026.0,4978.0,173.0,733076.0,52143.0,1386,136134.0,596961.0,5455.0,1.0,3.0,2.0,3.0,5.0,35.0,323.0,1753.0,10642.0,12557.0,18894.0,34938.0,36507.0,13317.0,8900.0,6870.0,29969.0,159270.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-772601,490.0,67.0,53.0,96.0,88.0,186.0,497.0,554.0,2081.0,13945.0,12639.0,53953.0,65014.0,19358.0,11076.0,25481.0,-8082.0,5000.0,-146.0,294455.0,5990.0,1383,57465.0,236777.0,1216.0,2.0,4.0,1.0,8.0,14.0,21.0,163.0,142.0,970.0,6518.0,4796.0,24803.0,36480.0,7288.0,5101.0,8032.0,16129.0,94304.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-772601,454.0,169.0,387.0,507.0,542.0,1764.0,2067.0,3835.0,6778.0,12350.0,16961.0,49788.0,59342.0,41390.0,21140.0,27256.0,-7083.0,4510.0,223.0,466223.0,14334.0,1386,125719.0,340182.0,2194.0,1.0,1.0,,12.0,52.0,386.0,343.0,1066.0,2497.0,4685.0,5102.0,22585.0,26618.0,18975.0,8878.0,10191.0,36743.0,105756.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-772601,625.0,43.0,94.0,89.0,41.0,132.0,500.0,565.0,2473.0,5034.0,7335.0,14543.0,42699.0,72158.0,39300.0,51716.0,-7000.0,5000.0,-780.0,311252.0,12003.0,1393,118225.0,192822.0,2008.0,2.0,,1.0,2.0,7.0,29.0,265.0,184.0,946.0,2679.0,4515.0,7305.0,15565.0,24819.0,19437.0,22240.0,40561.0,98061.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-772601,216.0,47.0,57.0,60.0,107.0,138.0,481.0,1133.0,2397.0,2532.0,4099.0,7063.0,19246.0,46667.0,34056.0,33344.0,-4523.0,3960.0,-2301.0,169832.0,2959.0,1429,41886.0,127713.0,861.0,11.0,2.0,2.0,9.0,30.0,32.0,299.0,744.0,738.0,1161.0,2522.0,3802.0,6323.0,23201.0,17598.0,13065.0,15257.0,69399.0
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-772601,219.0,61.0,79.0,72.0,88.0,94.0,556.0,1438.0,2913.0,4077.0,5312.0,8580.0,25753.0,58923.0,32862.0,31171.0,-6981.0,4069.0,-2034.0,217564.0,5438.0,1456,54336.0,163016.0,859.0,12.0,5.0,5.0,16.0,20.0,15.0,267.0,545.0,600.0,1465.0,2819.0,4660.0,9317.0,28392.0,15149.0,13529.0,18722.0,76800.0
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-772601,65.0,43.0,76.0,69.0,23.0,67.0,594.0,1765.0,1955.0,3784.0,5693.0,11912.0,31596.0,48690.0,37590.0,35398.0,-6749.0,4589.0,-1169.0,288822.0,9291.0,1420,112725.0,175922.0,1128.0,2.0,,1.0,1.0,4.0,11.0,230.0,653.0,641.0,2246.0,3356.0,5640.0,12660.0,20278.0,14475.0,15530.0,31349.0,76755.0
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-772601,110.0,33.0,75.0,102.0,26.0,130.0,492.0,860.0,1499.0,1475.0,2222.0,3354.0,11950.0,38764.0,37502.0,33961.0,-5871.0,5000.0,-2261.0,174044.0,1158.0,1398,37134.0,136663.0,532.0,3.0,2.0,1.0,6.0,8.0,43.0,259.0,388.0,226.0,535.0,850.0,1053.0,5459.0,16864.0,17284.0,16005.0,15687.0,59942.0
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-772601,182.0,25.0,69.0,32.0,60.0,56.0,200.0,1433.0,1294.0,2383.0,1470.0,3084.0,11733.0,30606.0,27563.0,34738.0,-6822.0,3253.0,-2673.0,131746.0,1443.0,1439,30854.0,100682.0,494.0,5.0,2.0,2.0,3.0,24.0,22.0,126.0,1252.0,302.0,562.0,315.0,1382.0,5035.0,11263.0,11131.0,19239.0,15188.0,50323.0
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-772601,122.0,5.0,22.0,50.0,97.0,143.0,276.0,817.0,1415.0,3436.0,2295.0,2708.0,7857.0,18815.0,18414.0,29758.0,-6949.0,2434.0,-2074.0,72326.0,3059.0,1550,16807.0,55196.0,452.0,2.0,1.0,3.0,39.0,29.0,32.0,120.0,405.0,403.0,1410.0,874.0,1454.0,2834.0,6133.0,7128.0,15720.0,16419.0,36295.0
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-772601,131.0,7.0,13.0,27.0,13.0,52.0,170.0,414.0,715.0,2082.0,2563.0,4681.0,16594.0,29783.0,15233.0,26141.0,-5868.0,5000.0,-1492.0,179908.0,1555.0,1421,21889.0,157888.0,383.0,,2.0,3.0,7.0,2.0,3.0,16.0,348.0,193.0,637.0,628.0,549.0,4939.0,14368.0,10389.0,14116.0,12077.0,49819.0
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-772601,184.0,16.0,31.0,20.0,6.0,1007.0,443.0,2741.0,4147.0,8262.0,5761.0,4307.0,5924.0,15277.0,11033.0,38825.0,-6079.0,3182.0,-1175.0,153375.0,2856.0,1494,31018.0,122193.0,868.0,,1.0,,,6.0,4.0,320.0,2470.0,1314.0,4269.0,1852.0,1463.0,2665.0,5471.0,4850.0,17382.0,16394.0,46134.0
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-772601,215.0,8.0,131.0,102.0,50.0,1579.0,198.0,486.0,908.0,5005.0,4864.0,3096.0,3656.0,10450.0,7543.0,45927.0,-5010.0,4057.0,-1928.0,87318.0,1338.0,1501,14331.0,72822.0,930.0,1.0,,1.0,6.0,5.0,27.0,115.0,347.0,179.0,3057.0,1667.0,870.0,2813.0,3339.0,2987.0,18536.0,12040.0,37613.0
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-772601,116.0,4.0,15.0,90.0,14.0,110.0,76.0,311.0,427.0,3242.0,3575.0,3304.0,2668.0,6605.0,5114.0,49183.0,-6554.0,1936.0,-1788.0,62613.0,520.0,1539,13067.0,49403.0,692.0,2.0,1.0,,4.0,5.0,34.0,14.0,215.0,173.0,2475.0,1617.0,524.0,1113.0,2229.0,1901.0,22675.0,9669.0,33720.0
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-772601,82.0,10.0,18.0,30.0,33.0,62.0,116.0,404.0,743.0,2772.0,3247.0,2470.0,6444.0,17626.0,15869.0,43650.0,-6961.0,1998.0,-1921.0,116216.0,888.0,1450,17538.0,98501.0,1029.0,2.0,1.0,1.0,7.0,6.0,13.0,57.0,290.0,363.0,1562.0,1204.0,631.0,2348.0,7221.0,8181.0,21171.0,8890.0,43554.0
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-772601,66.0,7.0,7.0,10.0,36.0,29.0,180.0,288.0,797.0,2271.0,2260.0,2017.0,7052.0,10920.0,3976.0,26940.0,-7464.0,3838.0,-1009.0,48848.0,749.0,1568,10254.0,38448.0,828.0,1.0,1.0,,6.0,14.0,6.0,153.0,228.0,336.0,1259.0,641.0,333.0,2269.0,5622.0,2645.0,12886.0,8177.0,27478.0
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-772601,171.0,15.0,20.0,6.0,5.0,100.0,30.0,250.0,1209.0,1938.0,2693.0,1532.0,3161.0,11775.0,17680.0,32580.0,-6418.0,3765.0,-1422.0,53358.0,477.0,1536,13030.0,40188.0,474.0,4.0,,,,4.0,9.0,9.0,196.0,783.0,589.0,1234.0,518.0,1601.0,4242.0,8075.0,14151.0,10248.0,31380.0
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-772601,179.0,8.0,11.0,16.0,8.0,103.0,975.0,3569.0,2948.0,5898.0,3686.0,3286.0,3864.0,9702.0,14101.0,31239.0,-6182.0,3148.0,-685.0,57913.0,2887.0,1619,13538.0,44176.0,605.0,6.0,,,,4.0,14.0,883.0,3429.0,1053.0,1099.0,1290.0,751.0,2486.0,4386.0,5621.0,14418.0,13358.0,35420.0
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-772601,137.0,8.0,3.0,8.0,9.0,144.0,109.0,396.0,561.0,1397.0,2813.0,2932.0,5855.0,14277.0,12284.0,39181.0,-6501.0,3113.0,-1500.0,74305.0,1056.0,1493,13155.0,60979.0,590.0,1.0,,,,4.0,25.0,57.0,317.0,245.0,701.0,1305.0,633.0,1420.0,5474.0,5846.0,18713.0,11013.0,34868.0
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-772601,37.0,5.0,2.0,1.0,8.0,60.0,147.0,610.0,1907.0,2213.0,1940.0,2584.0,2046.0,1694.0,2592.0,10299.0,-4847.0,2818.0,-124.0,8552.0,1951.0,1756,6605.0,1670.0,405.0,,,,,1.0,10.0,75.0,324.0,939.0,1010.0,799.0,312.0,178.0,354.0,820.0,4335.0,10262.0,13448.0
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-772601,68.0,,,1.0,,18.0,98.0,192.0,1008.0,1873.0,1248.0,1033.0,477.0,801.0,2178.0,13091.0,-6123.0,3282.0,-559.0,11650.0,552.0,1725,8431.0,3080.0,498.0,,,,,,7.0,44.0,155.0,847.0,529.0,595.0,277.0,135.0,394.0,1278.0,5774.0,5291.0,26198.0
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-772601,158.0,5.0,13.0,168.0,39.0,918.0,231.0,570.0,1292.0,4548.0,7754.0,6959.0,5307.0,1831.0,2709.0,18364.0,-4751.0,2110.0,-421.0,14140.0,1422.0,1753,6499.0,7393.0,869.0,1.0,,1.0,3.0,2.0,51.0,99.0,408.0,587.0,2722.0,4248.0,2477.0,1098.0,641.0,1526.0,7541.0,7380.0,23739.0
