createAt,manageObject,M8029C207,M8029C209,M8029C210,M8029C211,M8029C31,M8029C32,M8029C186,M8029C187,M8029C188,M8029C189,M8029C190,M8029C191,M8029C192,M8029C193,M8029C194,M8029C196,M8029C198,M8029C199,M8029C200,M8029C201,M8029C202,M8029C203,M8029C204,M8029C205,M8029C224,M8029C195,M8029C197,M8029C208
2025-05-06T16:00:00.000-04:00:00,NE-MRBTS-690503,15.0,75.0,335.0,100,45.0,281.0,536.0,947.0,986.0,971.0,12.0,37.0,30.0,39.0,3.0,8.0,508.0,849.0,912.0,839.0,11.0,34.0,29.0,39.0,90000,12.0,22.0,
2025-05-06T16:15:00.000-04:00:00,NE-MRBTS-690503,21.0,51.0,274.0,100,36.0,267.0,1729.0,2295.0,2326.0,2155.0,154.0,227.0,219.0,140.0,17.0,18.0,1489.0,1981.0,2000.0,1900.0,151.0,225.0,213.0,139.0,90000,19.0,17.0,
2025-05-06T16:30:00.000-04:00:00,NE-MRBTS-690503,19.0,80.0,301.0,100,48.0,266.0,521.0,782.0,822.0,819.0,73.0,88.0,67.0,71.0,5.0,9.0,424.0,641.0,702.0,720.0,72.0,87.0,66.0,68.0,90000,9.0,5.0,
2025-05-06T17:00:00.000-04:00:00,NE-MRBTS-690503,18.0,64.0,1023.0,100,40.0,268.0,364.0,842.0,1124.0,1570.0,24.0,36.0,38.0,59.0,6.0,16.0,319.0,719.0,1012.0,1420.0,17.0,25.0,28.0,53.0,90000,24.0,20.0,
2025-05-06T17:15:00.000-04:00:00,NE-MRBTS-690503,27.0,40.0,222.0,100,25.0,197.0,552.0,1027.0,1047.0,1051.0,26.0,50.0,56.0,56.0,6.0,11.0,500.0,895.0,955.0,935.0,21.0,42.0,43.0,41.0,90000,21.0,15.0,
2025-05-06T17:30:00.000-04:00:00,NE-MRBTS-690503,27.0,30.0,1394.0,100,15.0,151.0,337.0,504.0,803.0,1015.0,12.0,17.0,43.0,59.0,5.0,14.0,305.0,474.0,705.0,884.0,11.0,16.0,37.0,49.0,90000,2.0,19.0,
2025-05-06T18:00:00.000-04:00:00,NE-MRBTS-690503,23.0,35.0,324.0,100,9.0,110.0,740.0,953.0,999.0,1020.0,69.0,66.0,81.0,58.0,19.0,24.0,616.0,818.0,839.0,900.0,47.0,56.0,59.0,54.0,90000,17.0,11.0,
2025-05-06T18:15:00.000-04:00:00,NE-MRBTS-690503,24.0,40.0,665.0,100,24.0,146.0,234.0,463.0,606.0,860.0,31.0,49.0,41.0,73.0,2.0,6.0,196.0,408.0,537.0,754.0,24.0,42.0,37.0,61.0,90000,2.0,11.0,
2025-05-06T18:30:00.000-04:00:00,NE-MRBTS-690503,25.0,35.0,376.0,100,15.0,155.0,255.0,384.0,562.0,707.0,23.0,19.0,38.0,31.0,4.0,14.0,215.0,313.0,472.0,618.0,23.0,14.0,25.0,24.0,90000,13.0,14.0,
2025-05-06T18:45:00.000-04:00:00,NE-MRBTS-690503,26.0,44.0,497.0,100,14.0,178.0,107.0,326.0,537.0,614.0,3.0,6.0,16.0,25.0,,2.0,104.0,303.0,508.0,569.0,3.0,5.0,16.0,21.0,90000,4.0,4.0,
2025-05-06T19:00:00.000-04:00:00,NE-MRBTS-690503,24.0,60.0,421.0,100,34.0,246.0,249.0,384.0,620.0,709.0,10.0,11.0,25.0,31.0,4.0,6.0,220.0,359.0,565.0,627.0,8.0,4.0,22.0,27.0,90000,4.0,13.0,
2025-05-06T19:15:00.000-04:00:00,NE-MRBTS-690503,20.0,45.0,15786.0,100,21.0,212.0,190.0,491.0,678.0,723.0,7.0,19.0,16.0,22.0,,7.0,182.0,445.0,627.0,670.0,7.0,11.0,14.0,14.0,90000,3.0,7.0,
2025-05-06T19:30:00.000-04:00:00,NE-MRBTS-690503,12.0,20.0,1684.0,100,9.0,161.0,157.0,326.0,350.0,313.0,3.0,8.0,13.0,7.0,2.0,2.0,142.0,299.0,326.0,294.0,3.0,7.0,13.0,5.0,90000,3.0,3.0,
2025-05-06T19:45:00.000-04:00:00,NE-MRBTS-690503,8.0,28.0,767.0,100,19.0,187.0,829.0,984.0,838.0,681.0,39.0,44.0,55.0,66.0,8.0,10.0,743.0,898.0,729.0,592.0,35.0,35.0,51.0,62.0,90000,5.0,4.0,
2025-05-06T20:00:00.000-04:00:00,NE-MRBTS-690503,11.0,50.0,3627.0,100,26.0,185.0,80.0,105.0,119.0,80.0,5.0,3.0,9.0,2.0,1.0,1.0,71.0,98.0,99.0,76.0,5.0,3.0,7.0,2.0,90000,,,
2025-05-06T20:15:00.000-04:00:00,NE-MRBTS-690503,8.0,66.0,1518.0,100,21.0,193.0,9.0,22.0,18.0,24.0,1.0,1.0,,3.0,,,8.0,19.0,14.0,21.0,1.0,1.0,,3.0,90000,,,
2025-05-06T20:30:00.000-04:00:00,NE-MRBTS-690503,12.0,52.0,1021.0,100,15.0,179.0,204.0,385.0,337.0,281.0,7.0,8.0,13.0,7.0,2.0,1.0,184.0,359.0,319.0,259.0,6.0,8.0,13.0,7.0,90000,3.0,4.0,
2025-05-06T21:00:00.000-04:00:00,NE-MRBTS-690503,15.0,25.0,3668.0,100,7.0,100.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T21:15:00.000-04:00:00,NE-MRBTS-690503,9.0,26.0,3052.0,100,31.0,157.0,94.0,100.0,92.0,113.0,24.0,15.0,8.0,24.0,,1.0,67.0,82.0,76.0,70.0,21.0,15.0,5.0,4.0,90000,,9.0,
2025-05-06T21:30:00.000-04:00:00,NE-MRBTS-690503,10.0,48.0,1716.0,100,34.0,178.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T22:00:00.000-04:00:00,NE-MRBTS-690503,9.0,50.0,658.0,100,15.0,140.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T22:15:00.000-04:00:00,NE-MRBTS-690503,10.0,55.0,1313.0,100,5.0,131.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T22:30:00.000-04:00:00,NE-MRBTS-690503,15.0,47.0,822.0,100,10.0,116.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T23:00:00.000-04:00:00,NE-MRBTS-690503,7.0,58.0,884.0,100,9.0,186.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T23:15:00.000-04:00:00,NE-MRBTS-690503,9.0,77.0,603.0,100,9.0,160.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-06T23:30:00.000-04:00:00,NE-MRBTS-690503,8.0,65.0,414.0,100,7.0,139.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-07T00:00:00.000-04:00:00,NE-MRBTS-690503,12.0,51.0,597.0,100,22.0,139.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-07T00:15:00.000-04:00:00,NE-MRBTS-690503,9.0,47.0,1326.0,100,9.0,113.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-07T00:30:00.000-04:00:00,NE-MRBTS-690503,7.0,48.0,2864.0,100,6.0,120.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-07T01:00:00.000-04:00:00,NE-MRBTS-690503,7.0,52.0,2249.0,100,6.0,149.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-07T01:15:00.000-04:00:00,NE-MRBTS-690503,12.0,56.0,2357.0,100,7.0,122.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-690503,8.0,60.0,957.0,100,4.0,132.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-690503,9.0,73.0,1258.0,100,27.0,154.0,66.0,92.0,133.0,107.0,1.0,1.0,,,,1.0,64.0,87.0,128.0,107.0,1.0,1.0,,,90000,1.0,,
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-690503,14.0,79.0,2268.0,100,16.0,126.0,214.0,241.0,266.0,189.0,6.0,4.0,,,2.0,2.0,199.0,231.0,255.0,185.0,6.0,4.0,,,90000,1.0,1.0,
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-690503,11.0,83.0,3071.0,100,9.0,198.0,45.0,61.0,103.0,73.0,1.0,1.0,5.0,3.0,,1.0,44.0,59.0,94.0,70.0,1.0,1.0,5.0,3.0,90000,,,
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-690503,24.0,49.0,1140.0,100,29.0,134.0,,1.0,35.0,247.0,,,,,,,,1.0,35.0,247.0,,,,,90000,,,
2025-05-07T03:15:00.000-04:00:00,NE-MRBTS-690503,24.0,64.0,833.0,100,12.0,120.0,,47.0,142.0,213.0,,,,2.0,,1.0,,46.0,138.0,205.0,,,,2.0,90000,,1.0,
2025-05-07T03:30:00.000-04:00:00,NE-MRBTS-690503,24.0,62.0,446.0,100,26.0,144.0,,,,20.0,,,,,,,,,,20.0,,,,,90000,,,
2025-05-07T04:00:00.000-04:00:00,NE-MRBTS-690503,21.0,74.0,343.0,100,11.0,142.0,161.0,244.0,432.0,673.0,,4.0,11.0,24.0,,,160.0,239.0,418.0,644.0,,4.0,10.0,23.0,90000,,1.0,
2025-05-07T04:15:00.000-04:00:00,NE-MRBTS-690503,22.0,73.0,249.0,100,19.0,145.0,229.0,885.0,1042.0,1648.0,4.0,24.0,59.0,205.0,,,225.0,861.0,981.0,1436.0,4.0,24.0,59.0,205.0,90000,,2.0,
2025-05-07T04:30:00.000-04:00:00,NE-MRBTS-690503,13.0,82.0,179.0,100,19.0,129.0,18.0,72.0,58.0,44.0,,1.0,4.0,7.0,,,18.0,71.0,54.0,37.0,,1.0,4.0,7.0,90000,,,
2025-05-07T05:00:00.000-04:00:00,NE-MRBTS-690503,9.0,42.0,161.0,100,38.0,154.0,2.0,1.0,,,,,,,,,2.0,1.0,,,,,,,90000,,,
2025-05-07T05:15:00.000-04:00:00,NE-MRBTS-690503,20.0,59.0,164.0,100,14.0,143.0,2.0,2.0,2.0,2.0,,1.0,,1.0,,,2.0,1.0,2.0,1.0,,1.0,,1.0,90000,,,
2025-05-07T05:30:00.000-04:00:00,NE-MRBTS-690503,13.0,47.0,106.0,100,8.0,105.0,1.0,4.0,2.0,,,,,,,,1.0,4.0,2.0,,,,,,90000,,,
2025-05-07T06:00:00.000-04:00:00,NE-MRBTS-690503,11.0,38.0,487.0,100,2.0,96.0,3.0,10.0,4.0,6.0,1.0,,,1.0,,,2.0,10.0,4.0,5.0,1.0,,,1.0,90000,,,
2025-05-07T06:15:00.000-04:00:00,NE-MRBTS-690503,6.0,37.0,204.0,100,4.0,97.0,5.0,7.0,4.0,2.0,,,,,,,5.0,7.0,4.0,2.0,,,,,90000,,,
2025-05-07T06:30:00.000-04:00:00,NE-MRBTS-690503,6.0,38.0,91.0,100,3.0,91.0,3.0,8.0,,4.0,,1.0,,,,,3.0,7.0,,4.0,,1.0,,,90000,,,
2025-05-07T07:00:00.000-04:00:00,NE-MRBTS-690503,5.0,43.0,135.0,100,5.0,119.0,1.0,3.0,1.0,,,,,,,,1.0,3.0,1.0,,,,,,90000,,,
2025-05-07T07:15:00.000-04:00:00,NE-MRBTS-690503,7.0,34.0,135.0,100,2.0,83.0,4.0,6.0,16.0,12.0,,1.0,,,,,4.0,5.0,16.0,12.0,,1.0,,,90000,,,
2025-05-07T07:30:00.000-04:00:00,NE-MRBTS-690503,14.0,22.0,129.0,100,9.0,116.0,43.0,73.0,132.0,172.0,2.0,,1.0,12.0,,,40.0,73.0,127.0,152.0,2.0,,1.0,12.0,90000,,2.0,
2025-05-07T08:00:00.000-04:00:00,NE-MRBTS-690503,16.0,52.0,298.0,100,29.0,197.0,289.0,332.0,371.0,320.0,54.0,18.0,29.0,7.0,3.0,1.0,218.0,281.0,323.0,280.0,50.0,17.0,26.0,6.0,90000,6.0,4.0,
2025-05-07T08:15:00.000-04:00:00,NE-MRBTS-690503,20.0,76.0,325.0,100,34.0,237.0,691.0,1092.0,1298.0,1639.0,67.0,81.0,55.0,98.0,3.0,26.0,609.0,930.0,1136.0,1438.0,66.0,80.0,53.0,97.0,90000,14.0,25.0,
2025-05-07T08:30:00.000-04:00:00,NE-MRBTS-690503,20.0,100.0,272.0,100,44.0,269.0,568.0,1082.0,1268.0,1520.0,35.0,42.0,44.0,74.0,5.0,18.0,515.0,974.0,1159.0,1295.0,33.0,39.0,44.0,70.0,90000,16.0,39.0,
2025-05-07T09:00:00.000-04:00:00,NE-MRBTS-690503,17.0,103.0,373.0,100,30.0,317.0,541.0,758.0,897.0,991.0,31.0,39.0,26.0,35.0,6.0,6.0,487.0,676.0,831.0,888.0,26.0,34.0,25.0,34.0,90000,6.0,11.0,
2025-05-07T09:15:00.000-04:00:00,NE-MRBTS-690503,17.0,101.0,276.0,100,37.0,263.0,576.0,782.0,1111.0,1232.0,32.0,45.0,58.0,100.0,7.0,11.0,505.0,682.0,990.0,1043.0,29.0,43.0,56.0,82.0,90000,8.0,18.0,
2025-05-07T09:30:00.000-04:00:00,NE-MRBTS-690503,15.0,82.0,283.0,100,45.0,252.0,572.0,836.0,1169.0,1209.0,69.0,57.0,79.0,56.0,3.0,10.0,466.0,740.0,1035.0,1096.0,61.0,54.0,75.0,51.0,90000,7.0,11.0,
2025-05-07T10:00:00.000-04:00:00,NE-MRBTS-690503,20.0,45.0,257.0,100,20.0,226.0,916.0,1467.0,1999.0,2392.0,102.0,70.0,92.0,176.0,10.0,7.0,759.0,1326.0,1852.0,2113.0,92.0,64.0,86.0,167.0,90000,13.0,21.0,
2025-05-07T10:15:00.000-04:00:00,NE-MRBTS-690503,15.0,81.0,610.0,100,17.0,264.0,790.0,1109.0,1206.0,1120.0,76.0,108.0,119.0,105.0,5.0,10.0,691.0,964.0,1035.0,962.0,73.0,92.0,108.0,102.0,90000,8.0,10.0,
2025-05-07T10:30:00.000-04:00:00,NE-MRBTS-690503,18.0,74.0,248.0,100,24.0,197.0,826.0,1337.0,1621.0,1744.0,91.0,111.0,94.0,67.0,5.0,22.0,703.0,1147.0,1433.0,1608.0,91.0,108.0,89.0,66.0,90000,14.0,10.0,
2025-05-07T11:00:00.000-04:00:00,NE-MRBTS-690503,17.0,39.0,452.0,100,20.0,174.0,204.0,388.0,454.0,573.0,43.0,41.0,37.0,46.0,8.0,3.0,159.0,317.0,400.0,489.0,16.0,37.0,35.0,42.0,90000,4.0,4.0,
2025-05-07T11:15:00.000-04:00:00,NE-MRBTS-690503,17.0,42.0,438.0,100,9.0,172.0,1053.0,1607.0,1769.0,1841.0,86.0,120.0,131.0,177.0,27.0,17.0,862.0,1392.0,1555.0,1564.0,84.0,116.0,125.0,175.0,90000,19.0,19.0,
2025-05-07T11:30:00.000-04:00:00,NE-MRBTS-690503,16.0,43.0,973.0,100,15.0,162.0,2390.0,2500.0,2177.0,2071.0,211.0,184.0,139.0,135.0,26.0,44.0,2076.0,2139.0,1847.0,1802.0,200.0,183.0,136.0,134.0,90000,41.0,31.0,
2025-05-07T12:00:00.000-04:00:00,NE-MRBTS-690503,12.0,56.0,269.0,100,22.0,198.0,271.0,403.0,439.0,488.0,23.0,35.0,36.0,27.0,8.0,4.0,214.0,336.0,377.0,427.0,22.0,28.0,33.0,25.0,90000,6.0,6.0,
2025-05-07T12:15:00.000-04:00:00,NE-MRBTS-690503,10.0,98.0,254.0,100,39.0,249.0,385.0,558.0,655.0,600.0,25.0,38.0,42.0,40.0,4.0,7.0,333.0,488.0,578.0,528.0,24.0,32.0,42.0,38.0,90000,8.0,6.0,
2025-05-07T12:30:00.000-04:00:00,NE-MRBTS-690503,8.0,121.0,316.0,100,39.0,300.0,1347.0,1404.0,1548.0,1523.0,105.0,95.0,98.0,96.0,8.0,7.0,1163.0,1224.0,1346.0,1357.0,98.0,91.0,89.0,89.0,90000,5.0,7.0,
2025-05-07T13:00:00.000-04:00:00,NE-MRBTS-690503,14.0,118.0,372.0,100,36.0,280.0,553.0,807.0,853.0,924.0,41.0,41.0,75.0,91.0,12.0,16.0,472.0,720.0,722.0,806.0,40.0,41.0,69.0,79.0,90000,10.0,9.0,
2025-05-07T13:15:00.000-04:00:00,NE-MRBTS-690503,15.0,44.0,224.0,100,22.0,206.0,456.0,703.0,1129.0,1190.0,37.0,44.0,79.0,91.0,6.0,13.0,395.0,651.0,994.0,1054.0,36.0,44.0,79.0,88.0,90000,1.0,10.0,
2025-05-07T13:30:00.000-04:00:00,NE-MRBTS-690503,14.0,65.0,513.0,100,43.0,223.0,121.0,243.0,287.0,256.0,26.0,25.0,18.0,5.0,,2.0,95.0,205.0,257.0,244.0,26.0,25.0,18.0,5.0,90000,3.0,1.0,
2025-05-07T14:00:00.000-04:00:00,NE-MRBTS-690503,10.0,87.0,360.0,100,56.0,258.0,127.0,199.0,222.0,240.0,14.0,18.0,13.0,16.0,1.0,1.0,105.0,171.0,203.0,215.0,14.0,17.0,13.0,15.0,90000,2.0,1.0,
2025-05-07T14:15:00.000-04:00:00,NE-MRBTS-690503,22.0,71.0,278.0,100,59.0,247.0,213.0,405.0,547.0,550.0,20.0,22.0,13.0,16.0,1.0,1.0,187.0,377.0,529.0,515.0,20.0,22.0,13.0,15.0,90000,1.0,4.0,
2025-05-07T14:30:00.000-04:00:00,NE-MRBTS-690503,20.0,81.0,244.0,100,38.0,236.0,259.0,369.0,512.0,537.0,49.0,26.0,33.0,31.0,1.0,6.0,204.0,329.0,448.0,488.0,49.0,26.0,30.0,30.0,90000,3.0,3.0,
2025-05-07T15:00:00.000-04:00:00,NE-MRBTS-690503,19.0,65.0,281.0,100,49.0,236.0,298.0,534.0,539.0,626.0,16.0,38.0,29.0,33.0,1.0,7.0,274.0,463.0,473.0,567.0,15.0,34.0,26.0,29.0,90000,5.0,5.0,
2025-05-07T15:15:00.000-04:00:00,NE-MRBTS-690503,19.0,90.0,239.0,100,21.0,230.0,841.0,1193.0,1403.0,1322.0,70.0,111.0,97.0,69.0,1.0,20.0,770.0,1015.0,1238.0,1200.0,65.0,109.0,88.0,68.0,90000,13.0,12.0,
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-690503,13.0,15.0,316.0,100,6.0,111.0,87.0,117.0,136.0,106.0,8.0,4.0,11.0,13.0,,2.0,76.0,105.0,115.0,89.0,7.0,4.0,9.0,12.0,90000,3.0,1.0,
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-690503,10.0,30.0,156.0,100,11.0,107.0,505.0,356.0,356.0,427.0,26.0,10.0,17.0,24.0,9.0,2.0,424.0,321.0,320.0,384.0,23.0,9.0,16.0,19.0,90000,1.0,3.0,
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-690503,10.0,49.0,222.0,100,27.0,202.0,109.0,181.0,166.0,161.0,7.0,12.0,16.0,10.0,1.0,7.0,97.0,147.0,126.0,130.0,7.0,10.0,16.0,10.0,90000,6.0,6.0,
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-690503,20.0,56.0,997.0,100,33.0,220.0,642.0,787.0,922.0,1011.0,53.0,41.0,44.0,47.0,5.0,14.0,570.0,705.0,822.0,932.0,53.0,41.0,44.0,47.0,90000,10.0,8.0,
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-690503,20.0,77.0,390.0,100,46.0,266.0,724.0,920.0,965.0,869.0,50.0,44.0,46.0,37.0,11.0,16.0,606.0,802.0,848.0,750.0,49.0,43.0,46.0,35.0,90000,18.0,20.0,
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-690503,15.0,36.0,208.0,100,24.0,170.0,166.0,379.0,409.0,378.0,4.0,10.0,12.0,17.0,3.0,5.0,153.0,346.0,378.0,354.0,3.0,9.0,12.0,16.0,90000,6.0,1.0,
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-690503,7.0,26.0,158.0,100,5.0,116.0,,3.0,2.0,3.0,,,,1.0,,,,3.0,2.0,2.0,,,,1.0,90000,,,
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-690503,9.0,38.0,2323.0,100,16.0,143.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-690503,10.0,32.0,858.0,100,12.0,124.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-690503,10.0,44.0,1357.0,100,9.0,128.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-690503,5.0,24.0,106.0,100,1.0,96.0,,,1.0,,,,,,,,,,1.0,,,,,,90000,,,
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-690503,11.0,26.0,147.0,100,3.0,91.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,90000,,,
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-690503,7.0,28.0,1058.0,100,2.0,95.0,2.0,9.0,12.0,7.0,,1.0,,1.0,,,2.0,8.0,12.0,6.0,,1.0,,1.0,90000,,,
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-690503,11.0,56.0,356.0,100,8.0,136.0,50.0,76.0,67.0,83.0,7.0,6.0,4.0,1.0,1.0,,39.0,62.0,63.0,81.0,7.0,6.0,4.0,1.0,90000,2.0,,
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-690503,12.0,60.0,274.0,100,20.0,171.0,20.0,53.0,72.0,88.0,,2.0,3.0,6.0,,2.0,20.0,51.0,61.0,82.0,,2.0,3.0,6.0,90000,,,
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-690503,16.0,47.0,633.0,100,23.0,154.0,84.0,126.0,107.0,129.0,10.0,12.0,2.0,5.0,,,73.0,114.0,105.0,119.0,10.0,12.0,2.0,5.0,90000,,1.0,
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-690503,9.0,32.0,2042.0,100,16.0,113.0,40.0,99.0,74.0,60.0,2.0,11.0,1.0,3.0,,,38.0,88.0,73.0,54.0,2.0,11.0,1.0,3.0,90000,,1.0,
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-690503,13.0,52.0,3954.0,100,30.0,168.0,42.0,70.0,84.0,120.0,,2.0,2.0,5.0,,,42.0,60.0,82.0,115.0,,2.0,2.0,5.0,90000,2.0,,
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-690503,9.0,30.0,3228.0,100,24.0,124.0,35.0,64.0,96.0,139.0,1.0,2.0,1.0,5.0,1.0,1.0,29.0,57.0,91.0,129.0,1.0,2.0,1.0,4.0,90000,1.0,1.0,
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-690503,21.0,39.0,2769.0,100,22.0,136.0,97.0,146.0,167.0,188.0,11.0,10.0,9.0,4.0,,,86.0,126.0,157.0,175.0,11.0,7.0,6.0,4.0,90000,3.0,2.0,
2025-05-07T22:15:00.000-04:00:00,NE-MRBTS-690503,9.0,49.0,2931.0,100,5.0,133.0,25.0,40.0,40.0,40.0,,1.0,1.0,1.0,,,25.0,39.0,38.0,39.0,,1.0,1.0,1.0,90000,,,
2025-05-07T22:30:00.000-04:00:00,NE-MRBTS-690503,10.0,40.0,4909.0,100,5.0,137.0,68.0,127.0,138.0,146.0,8.0,16.0,14.0,16.0,1.0,4.0,56.0,111.0,108.0,122.0,8.0,16.0,14.0,15.0,90000,,2.0,
2025-05-07T23:00:00.000-04:00:00,NE-MRBTS-690503,17.0,54.0,845.0,100,4.0,143.0,494.0,718.0,735.0,647.0,72.0,132.0,94.0,36.0,7.0,12.0,393.0,578.0,597.0,576.0,68.0,131.0,94.0,36.0,90000,2.0,9.0,
2025-05-07T23:15:00.000-04:00:00,NE-MRBTS-690503,18.0,59.0,1102.0,100,7.0,139.0,2090.0,2510.0,2259.0,1982.0,304.0,217.0,152.0,126.0,45.0,62.0,1607.0,2139.0,1857.0,1667.0,304.0,212.0,151.0,118.0,90000,39.0,50.0,
2025-05-07T23:30:00.000-04:00:00,NE-MRBTS-690503,15.0,68.0,1605.0,100,7.0,157.0,267.0,523.0,753.0,1232.0,45.0,42.0,33.0,31.0,8.0,13.0,192.0,418.0,668.0,1077.0,44.0,42.0,32.0,31.0,90000,17.0,32.0,
2025-05-08T00:00:00.000-04:00:00,NE-MRBTS-690503,9.0,78.0,2378.0,100,31.0,186.0,186.0,169.0,215.0,230.0,39.0,19.0,9.0,6.0,,,147.0,150.0,206.0,219.0,39.0,18.0,9.0,5.0,90000,,1.0,
2025-05-08T00:15:00.000-04:00:00,NE-MRBTS-690503,6.0,40.0,419.0,100,6.0,122.0,13.0,25.0,28.0,50.0,1.0,2.0,,3.0,,,12.0,23.0,27.0,47.0,1.0,2.0,,,90000,,1.0,
2025-05-08T00:30:00.000-04:00:00,NE-MRBTS-690503,6.0,34.0,1241.0,100,21.0,128.0,37.0,78.0,88.0,81.0,1.0,2.0,4.0,2.0,,,36.0,76.0,84.0,78.0,1.0,2.0,4.0,2.0,90000,,,
2025-05-08T01:00:00.000-04:00:00,NE-MRBTS-690503,6.0,34.0,524.0,100,25.0,119.0,95.0,168.0,198.0,202.0,1.0,,9.0,7.0,,1.0,93.0,164.0,182.0,194.0,1.0,,8.0,7.0,90000,1.0,,
2025-05-08T01:15:00.000-04:00:00,NE-MRBTS-690503,6.0,24.0,1405.0,100,28.0,89.0,42.0,155.0,249.0,156.0,2.0,1.0,4.0,,,3.0,40.0,138.0,236.0,156.0,2.0,1.0,,,90000,4.0,,
2025-05-08T01:30:00.000-04:00:00,NE-MRBTS-690503,8.0,23.0,927.0,100,30.0,100.0,17.0,43.0,97.0,136.0,,1.0,1.0,,,1.0,17.0,37.0,90.0,126.0,,1.0,1.0,,90000,1.0,3.0,
2025-05-08T02:00:00.000-04:00:00,NE-MRBTS-690503,7.0,32.0,205.0,100,25.0,105.0,23.0,62.0,80.0,79.0,3.0,1.0,1.0,,1.0,,16.0,61.0,79.0,78.0,3.0,1.0,1.0,,90000,,,
2025-05-08T02:15:00.000-04:00:00,NE-MRBTS-690503,7.0,51.0,335.0,100,36.0,132.0,18.0,38.0,40.0,45.0,2.0,7.0,4.0,,,1.0,16.0,27.0,32.0,45.0,2.0,7.0,4.0,,90000,1.0,,
2025-05-08T02:30:00.000-04:00:00,NE-MRBTS-690503,7.0,51.0,1088.0,100,41.0,172.0,20.0,101.0,154.0,146.0,1.0,1.0,1.0,1.0,,1.0,19.0,94.0,149.0,141.0,1.0,1.0,1.0,1.0,90000,1.0,1.0,
2025-05-08T03:00:00.000-04:00:00,NE-MRBTS-690503,9.0,39.0,2316.0,100,5.0,107.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-08T03:15:00.000-04:00:00,NE-MRBTS-690503,8.0,26.0,879.0,100,2.0,81.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-08T03:30:00.000-04:00:00,NE-MRBTS-690503,9.0,42.0,1009.0,100,,105.0,,,,,,,,,,,,,,,,,,,90000,,,
2025-05-08T04:00:00.000-04:00:00,NE-MRBTS-690503,8.0,40.0,2988.0,100,2.0,101.0,36.0,42.0,74.0,54.0,1.0,1.0,3.0,5.0,,,33.0,40.0,69.0,47.0,1.0,1.0,3.0,5.0,90000,,,
2025-05-08T04:15:00.000-04:00:00,NE-MRBTS-690503,9.0,27.0,2320.0,100,6.0,87.0,4.0,26.0,29.0,37.0,,3.0,3.0,6.0,,,4.0,23.0,26.0,31.0,,3.0,3.0,6.0,90000,,,
2025-05-08T04:30:00.000-04:00:00,NE-MRBTS-690503,8.0,36.0,3098.0,100,4.0,113.0,4.0,8.0,7.0,9.0,1.0,,,2.0,,,3.0,8.0,7.0,7.0,1.0,,,2.0,90000,,,
2025-05-08T05:00:00.000-04:00:00,NE-MRBTS-690503,6.0,41.0,229.0,100,4.0,119.0,,1.0,,,,,,,,,,1.0,,,,,,,90000,,,
