createAt,manageObject,M8026C4,M8026C23,M8026C29,M8026C254,M8026C284,M8026C287,M8026C38,M8026C273,M8026C274,M8026C275,M8026C276,M8026C277,M8026C278,M8026C288,M8026C289,M8026C285,M8026C286,M8026C291,M8026C292,M8026C293,M8026C294,M8026C300
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-660701,,178005.0,42385.0,,10061.0,10061.0,14.0,336,181651.0,1.0,22718.0,72.0,9006.0,60.0,5029.0,30495,10149,15580.0,79.0,119.0,6408.0,92498
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-660701,,178450.0,55660.0,,14737.0,14737.0,14.0,302,186647.0,3.0,22123.0,12.0,8296.0,12.0,3856.0,50940,16978,13378.0,81.0,126.0,3980.0,93514
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-660701,,331400.0,161424.0,,37181.0,37181.0,11.0,178,327142.0,2.0,27755.0,18.0,7496.0,16.0,1725.0,112135,37367,15833.0,48.0,15.0,2024.0,143546
2025-05-07T20:45:00.000-04:00:00,NE-MRBTS-660701,,379139.0,218479.0,,41391.0,41391.0,12.0,165,380842.0,,32341.0,19.0,19618.0,13.0,9850.0,115139,38350,24092.0,128.0,4.0,6889.0,188137
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-660701,,355507.0,217452.0,,42721.0,42721.0,11.0,175,353420.0,,25664.0,8.0,14843.0,7.0,6844.0,117827,39240,23809.0,76.0,15.0,5721.0,188459
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-660701,,161634.0,91534.0,,19547.0,19547.0,12.0,360,143140.0,5.0,9984.0,80.0,7374.0,72.0,3878.0,60798,20249,11896.0,40.0,36.0,3143.0,94244
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-660701,,65860.0,27334.0,,6380.0,6380.0,13.0,541,64846.0,4.0,7056.0,115.0,4142.0,93.0,1919.0,21615,7201,3661.0,17.0,62.0,1610.0,29407
2025-05-07T21:45:00.000-04:00:00,NE-MRBTS-660701,,217160.0,156749.0,,22938.0,22938.0,11.0,445,158757.0,2.0,4138.0,137.0,14086.0,113.0,5963.0,54784,18256,15558.0,50.0,40.0,5593.0,120688
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-660701,,344552.0,242206.0,,23761.0,23761.0,14.0,398,249837.0,3.0,21503.0,126.0,26948.0,110.0,13307.0,48568,16170,31036.0,140.0,16.0,13613.0,199983
2025-05-07T22:15:00.000-04:00:00,NE-MRBTS-660701,,201157.0,133403.0,,16060.0,16060.0,14.0,345,140861.0,,6280.0,74.0,17179.0,62.0,8152.0,38373,12787,16749.0,49.0,32.0,7477.0,112391
2025-05-07T22:30:00.000-04:00:00,NE-MRBTS-660701,,3278.0,1730.0,,752.0,752.0,12.0,633,2749.0,3.0,130.0,128.0,243.0,107.0,107.0,4002,1334,2261.0,52.0,27.0,704.0,9190
2025-05-07T22:45:00.000-04:00:00,NE-MRBTS-660701,,5220.0,4553.0,,1504.0,1504.0,14.0,533,5754.0,4.0,399.0,111.0,333.0,89.0,158.0,6536,2175,2815.0,14.0,74.0,603.0,19646
2025-05-07T23:00:00.000-04:00:00,NE-MRBTS-660701,,29171.0,15146.0,,2511.0,2511.0,12.0,484,25441.0,4.0,2918.0,102.0,789.0,73.0,430.0,8115,2705,4002.0,10.0,62.0,1314.0,26215
2025-05-07T23:15:00.000-04:00:00,NE-MRBTS-660701,,26260.0,16553.0,,2219.0,2219.0,12.0,384,24489.0,5.0,3258.0,54.0,256.0,42.0,146.0,6393,2131,3881.0,12.0,69.0,1382.0,23369
2025-05-07T23:30:00.000-04:00:00,NE-MRBTS-660701,,2151.0,2111.0,,1269.0,1269.0,10.0,460,3142.0,3.0,79.0,87.0,230.0,76.0,120.0,5807,1934,1655.0,14.0,48.0,686.0,11454
2025-05-07T23:45:00.000-04:00:00,NE-MRBTS-660701,,2177.0,2335.0,,1152.0,1152.0,10.0,468,3142.0,6.0,76.0,96.0,358.0,82.0,246.0,5370,1790,2446.0,9.0,58.0,990.0,15525
2025-05-08T00:00:00.000-04:00:00,NE-MRBTS-660701,,1613.0,1847.0,,1208.0,1208.0,10.0,493,2604.0,7.0,44.0,94.0,178.0,72.0,88.0,5391,1797,865.0,5.0,50.0,421.0,8203
2025-05-08T00:15:00.000-04:00:00,NE-MRBTS-660701,,26347.0,15308.0,,2308.0,2308.0,14.0,489,33251.0,9.0,4229.0,107.0,2018.0,85.0,1529.0,7026,2342,4049.0,21.0,52.0,1868.0,23234
2025-05-08T00:30:00.000-04:00:00,NE-MRBTS-660701,,1605.0,1751.0,,1128.0,1128.0,10.0,486,2587.0,7.0,39.0,102.0,228.0,81.0,128.0,5304,1768,1244.0,2.0,44.0,604.0,9077
2025-05-08T00:45:00.000-04:00:00,NE-MRBTS-660701,,1552.0,1680.0,,1055.0,1055.0,15.0,457,2583.0,7.0,40.0,63.0,148.0,55.0,75.0,4812,1604,791.0,3.0,49.0,371.0,6790
2025-05-08T01:00:00.000-04:00:00,NE-MRBTS-660701,,1966.0,2199.0,,1311.0,1311.0,11.0,499,3128.0,5.0,40.0,108.0,395.0,83.0,197.0,5907,1969,1769.0,1.0,51.0,841.0,9666
2025-05-08T01:15:00.000-04:00:00,NE-MRBTS-660701,,26464.0,16030.0,,2657.0,2657.0,14.0,424,28929.0,7.0,3614.0,69.0,2018.0,58.0,1657.0,8127,2709,2959.0,6.0,67.0,1630.0,17098
2025-05-08T01:30:00.000-04:00:00,NE-MRBTS-660701,,2126.0,2375.0,,1351.0,1351.0,11.0,391,3537.0,3.0,62.0,61.0,435.0,43.0,272.0,6042,2014,1083.0,,48.0,495.0,8958
2025-05-08T01:45:00.000-04:00:00,NE-MRBTS-660701,,26356.0,16180.0,,2254.0,2254.0,13.0,434,30269.0,5.0,3906.0,75.0,1178.0,63.0,953.0,6480,2160,4870.0,18.0,69.0,1698.0,28841
2025-05-08T02:00:00.000-04:00:00,NE-MRBTS-660701,,4640.0,5012.0,,1562.0,1562.0,13.0,413,7149.0,4.0,222.0,55.0,449.0,41.0,289.0,6141,2047,11799.0,12.0,46.0,1323.0,77070
2025-05-08T02:15:00.000-04:00:00,NE-MRBTS-660701,,26699.0,16187.0,,2430.0,2430.0,14.0,419,31893.0,2.0,4009.0,58.0,1869.0,49.0,1505.0,6903,2301,5553.0,18.0,55.0,2473.0,29951
2025-05-08T02:30:00.000-04:00:00,NE-MRBTS-660701,,8971.0,6914.0,,2088.0,2088.0,15.0,557,10881.0,6.0,879.0,79.0,770.0,60.0,618.0,8335,2740,5830.0,11.0,61.0,1717.0,37442
2025-05-08T02:45:00.000-04:00:00,NE-MRBTS-660701,,27252.0,16546.0,,2160.0,2160.0,14.0,476,28369.0,6.0,3651.0,83.0,1834.0,61.0,1538.0,12127,1924,4580.0,12.0,59.0,1962.0,25964
2025-05-08T03:00:00.000-04:00:00,NE-MRBTS-660701,,10976.0,9100.0,,1212.0,1212.0,14.0,465,13087.0,1.0,1570.0,79.0,941.0,65.0,761.0,4605,1535,2757.0,3.0,71.0,1325.0,15569
2025-05-08T03:15:00.000-04:00:00,NE-MRBTS-660701,,16092.0,8164.0,,1330.0,1330.0,15.0,478,17123.0,4.0,2212.0,80.0,1074.0,66.0,915.0,3862,1287,4168.0,5.0,57.0,1383.0,15880
2025-05-08T03:30:00.000-04:00:00,NE-MRBTS-660701,,25200.0,16817.0,,2098.0,2098.0,14.0,440,33249.0,5.0,3953.0,61.0,1762.0,47.0,1460.0,4068,1356,17326.0,63.0,33.0,5006.0,77983
2025-05-08T03:45:00.000-04:00:00,NE-MRBTS-660701,,951.0,1200.0,,608.0,608.0,10.0,607,1506.0,6.0,34.0,135.0,173.0,108.0,120.0,8148,1028,1204.0,9.0,38.0,553.0,6839
2025-05-08T04:00:00.000-04:00:00,NE-MRBTS-660701,,25284.0,14173.0,,1686.0,1686.0,12.0,491,24170.0,3.0,3420.0,87.0,114.0,55.0,63.0,3888,1296,2265.0,3.0,50.0,235.0,15842
2025-05-08T04:15:00.000-04:00:00,NE-MRBTS-660701,,25906.0,15716.0,,2188.0,2188.0,12.0,529,27415.0,6.0,3821.0,87.0,212.0,69.0,142.0,6052,2017,1911.0,6.0,43.0,481.0,14404
2025-05-08T04:30:00.000-04:00:00,NE-MRBTS-660701,,1211.0,1340.0,,565.0,565.0,10.0,559,1695.0,4.0,75.0,115.0,195.0,84.0,145.0,3264,1050,964.0,2.0,37.0,565.0,5961
2025-05-08T04:45:00.000-04:00:00,NE-MRBTS-660701,,26320.0,16113.0,,2201.0,2201.0,14.0,515,29040.0,4.0,3768.0,97.0,1845.0,74.0,1538.0,6100,2033,3438.0,15.0,51.0,1673.0,19483
2025-05-08T05:00:00.000-04:00:00,NE-MRBTS-660701,,1723.0,1885.0,,657.0,657.0,10.0,572,2199.0,2.0,133.0,86.0,154.0,66.0,100.0,3598,1191,898.0,2.0,72.0,565.0,5486
2025-05-08T05:15:00.000-04:00:00,NE-MRBTS-660701,,34737.0,20743.0,,2808.0,2808.0,12.0,692,37790.0,11.0,5151.0,90.0,276.0,67.0,199.0,8716,2905,2928.0,3.0,68.0,715.0,21353
2025-05-08T05:30:00.000-04:00:00,NE-MRBTS-660701,,102435.0,52682.0,,8284.0,8284.0,14.0,622,121763.0,6.0,15225.0,104.0,7356.0,63.0,2557.0,25098,8300,9749.0,60.0,58.0,2679.0,59279
2025-05-08T05:45:00.000-04:00:00,NE-MRBTS-660701,14.0,120557.0,20443.0,14.0,7866.0,7866.0,16.0,866,136913.0,13.0,17933.0,143.0,11332.0,96.0,3714.0,28603,9508,12983.0,150.0,140.0,3130.0,80806
2025-05-08T06:00:00.000-04:00:00,NE-MRBTS-660701,7.0,107477.0,38757.0,7.0,14835.0,14835.0,12.0,1005,109521.0,15.0,7561.0,107.0,6134.0,70.0,770.0,62152,20600,25591.0,292.0,105.0,3221.0,141487
2025-05-08T06:15:00.000-04:00:00,NE-MRBTS-660701,13.0,82938.0,66826.0,13.0,6885.0,6885.0,11.0,1062,81396.0,24.0,3806.0,235.0,3506.0,142.0,749.0,26042,8617,31321.0,646.0,145.0,4777.0,141419
2025-05-08T06:30:00.000-04:00:00,NE-MRBTS-660701,18.0,23294.0,51868.0,18.0,3605.0,3605.0,10.0,1105,27331.0,24.0,953.0,123.0,333.0,72.0,212.0,14961,4977,17495.0,169.0,132.0,922.0,100908
2025-05-08T06:45:00.000-04:00:00,NE-MRBTS-660701,,19914.0,20924.0,,3590.0,3590.0,10.0,947,27005.0,7.0,1290.0,125.0,1455.0,63.0,312.0,15247,5026,76972.0,2670.0,364.0,11064.0,230396
2025-05-08T07:00:00.000-04:00:00,NE-MRBTS-660701,253.0,95116.0,29065.0,253.0,9377.0,9377.0,12.0,1547,119796.0,19.0,13872.0,123.0,2304.0,70.0,513.0,34119,11273,27235.0,804.0,276.0,3707.0,95651
2025-05-08T07:15:00.000-04:00:00,NE-MRBTS-660701,1.0,103977.0,60357.0,1.0,10888.0,10888.0,11.0,1211,113137.0,16.0,8856.0,106.0,2416.0,57.0,317.0,36933,12296,19414.0,274.0,255.0,1659.0,92866
2025-05-08T07:30:00.000-04:00:00,NE-MRBTS-660701,82.0,195360.0,211744.0,82.0,16852.0,16852.0,12.0,1054,308630.0,14.0,36424.0,83.0,3433.0,48.0,502.0,51078,16938,123350.0,633.0,133.0,2412.0,751229
2025-05-08T07:45:00.000-04:00:00,NE-MRBTS-660701,823.0,102605.0,88042.0,823.0,10297.0,10297.0,12.0,1396,120803.0,13.0,9315.0,280.0,4664.0,100.0,981.0,38002,12340,114419.0,2612.0,463.0,12222.0,479675
2025-05-08T08:00:00.000-04:00:00,NE-MRBTS-660701,168.0,69488.0,31360.0,168.0,7006.0,7006.0,13.0,1399,106502.0,17.0,13078.0,189.0,3851.0,92.0,1349.0,24344,8046,57703.0,702.0,362.0,5209.0,266730
2025-05-08T08:15:00.000-04:00:00,NE-MRBTS-660701,408.0,31031.0,18289.0,408.0,5033.0,5033.0,10.0,1504,36347.0,22.0,1824.0,329.0,1681.0,158.0,493.0,21220,7034,29936.0,1564.0,809.0,7799.0,66923
2025-05-08T08:30:00.000-04:00:00,NE-MRBTS-660701,271.0,35689.0,22623.0,271.0,5173.0,5173.0,12.0,1758,45615.0,25.0,4173.0,426.0,2737.0,220.0,886.0,21538,7111,31864.0,1585.0,630.0,9546.0,75873
2025-05-08T08:45:00.000-04:00:00,NE-MRBTS-660701,237.0,256830.0,95271.0,237.0,18546.0,18546.0,14.0,1291,375144.0,14.0,46912.0,267.0,16322.0,107.0,6789.0,60254,19098,60583.0,1834.0,853.0,15687.0,240745
2025-05-08T09:00:00.000-04:00:00,NE-MRBTS-660701,701.0,44364.0,17329.0,701.0,5331.0,5331.0,11.0,1321,48734.0,13.0,2745.0,244.0,2688.0,99.0,849.0,22488,7427,26338.0,1348.0,383.0,7648.0,55450
2025-05-08T09:15:00.000-04:00:00,NE-MRBTS-660701,214.0,32922.0,21167.0,214.0,5800.0,5800.0,11.0,1454,38988.0,20.0,2391.0,284.0,2306.0,142.0,558.0,23903,7802,22354.0,679.0,753.0,4502.0,73837
2025-05-08T09:30:00.000-04:00:00,NE-MRBTS-660701,79.0,82040.0,26075.0,79.0,7583.0,7583.0,12.0,1045,103031.0,20.0,9152.0,135.0,3814.0,73.0,1870.0,27201,9038,24324.0,417.0,197.0,4412.0,82622
2025-05-08T09:45:00.000-04:00:00,NE-MRBTS-660701,93.0,153817.0,77145.0,93.0,11803.0,11803.0,12.0,916,169073.0,16.0,17396.0,161.0,5502.0,107.0,2488.0,35953,11960,29152.0,728.0,180.0,6783.0,133335
2025-05-08T10:00:00.000-04:00:00,NE-MRBTS-660701,,75806.0,21906.0,,6081.0,6081.0,10.0,930,63965.0,5.0,2535.0,113.0,676.0,84.0,279.0,22251,7407,4840.0,33.0,98.0,749.0,31634
2025-05-08T10:15:00.000-04:00:00,NE-MRBTS-660701,,138886.0,60471.0,,10889.0,10889.0,14.0,713,157894.0,6.0,19096.0,78.0,6917.0,56.0,4566.0,34699,11557,9925.0,50.0,105.0,4093.0,70477
2025-05-08T10:30:00.000-04:00:00,NE-MRBTS-660701,,243230.0,88383.0,,16770.0,16770.0,14.0,240,256865.0,1.0,30504.0,12.0,10711.0,5.0,6536.0,49799,16523,23957.0,152.0,71.0,8099.0,149226
2025-05-08T10:45:00.000-04:00:00,NE-MRBTS-660701,267.0,158427.0,76899.0,267.0,12258.0,12258.0,13.0,561,168769.0,9.0,18449.0,70.0,8173.0,47.0,4313.0,39615,13071,26631.0,317.0,106.0,5131.0,147146
2025-05-08T11:00:00.000-04:00:00,NE-MRBTS-660701,,23384.0,15593.0,,2521.0,2521.0,15.0,724,23620.0,7.0,2595.0,193.0,1921.0,161.0,1405.0,14481,3150,6035.0,46.0,68.0,3010.0,30103
2025-05-08T11:15:00.000-04:00:00,NE-MRBTS-660701,,12598.0,7096.0,,1797.0,1797.0,14.0,714,12225.0,5.0,1205.0,214.0,1183.0,176.0,881.0,7236,2411,2050.0,7.0,58.0,1189.0,10805
2025-05-08T11:30:00.000-04:00:00,NE-MRBTS-660701,,27116.0,15745.0,,1580.0,1580.0,15.0,545,30014.0,4.0,3690.0,145.0,2027.0,110.0,1680.0,4324,1440,10435.0,103.0,49.0,3785.0,41143
2025-05-08T11:45:00.000-04:00:00,NE-MRBTS-660701,,28266.0,16161.0,,2383.0,2383.0,13.0,568,27148.0,4.0,3403.0,108.0,1359.0,83.0,1079.0,7198,2399,6815.0,22.0,42.0,2676.0,36217
2025-05-08T12:00:00.000-04:00:00,NE-MRBTS-660701,,55693.0,23995.0,,5661.0,5661.0,10.0,735,52239.0,7.0,2988.0,115.0,962.0,93.0,431.0,21374,7120,6209.0,43.0,66.0,713.0,34286
2025-05-08T12:15:00.000-04:00:00,NE-MRBTS-660701,,19554.0,10695.0,,2772.0,2772.0,11.0,817,19940.0,21.0,1303.0,194.0,874.0,150.0,275.0,11394,3793,9192.0,193.0,66.0,1980.0,36928
2025-05-08T12:30:00.000-04:00:00,NE-MRBTS-660701,2.0,29996.0,14462.0,2.0,3144.0,3144.0,11.0,1062,26709.0,13.0,744.0,293.0,1641.0,227.0,925.0,13609,4517,5175.0,25.0,264.0,1573.0,25082
2025-05-08T12:45:00.000-04:00:00,NE-MRBTS-660701,2.0,98578.0,23783.0,2.0,5047.0,5047.0,10.0,900,80257.0,15.0,2408.0,168.0,2494.0,119.0,1483.0,19812,6553,10277.0,214.0,115.0,3115.0,40930
2025-05-08T13:00:00.000-04:00:00,NE-MRBTS-660701,476.0,36568.0,14058.0,476.0,3679.0,3679.0,12.0,1129,43875.0,13.0,4659.0,206.0,1746.0,142.0,658.0,15261,5041,22993.0,617.0,193.0,3765.0,67606
2025-05-08T13:15:00.000-04:00:00,NE-MRBTS-660701,74.0,90120.0,49046.0,74.0,10704.0,10704.0,15.0,1239,157581.0,14.0,20101.0,238.0,8046.0,110.0,3622.0,39138,12912,30648.0,823.0,725.0,8196.0,111105
2025-05-08T13:30:00.000-04:00:00,NE-MRBTS-660701,373.0,15924.0,9935.0,373.0,2634.0,2634.0,13.0,999,27927.0,19.0,3177.0,155.0,1157.0,84.0,254.0,12533,4060,30068.0,777.0,262.0,4146.0,75481
2025-05-08T13:45:00.000-04:00:00,NE-MRBTS-660701,141.0,94431.0,40427.0,141.0,7420.0,7420.0,13.0,1327,110949.0,15.0,13347.0,248.0,4815.0,150.0,2852.0,26662,8807,20249.0,225.0,348.0,3128.0,83187
2025-05-08T14:00:00.000-04:00:00,NE-MRBTS-660701,340.0,164216.0,67387.0,340.0,11204.0,11204.0,14.0,1051,173489.0,18.0,23530.0,81.0,7198.0,46.0,4008.0,35519,11770,33032.0,657.0,415.0,6351.0,113305
2025-05-08T14:15:00.000-04:00:00,NE-MRBTS-660701,65.0,45337.0,13279.0,65.0,3945.0,3945.0,13.0,927,47498.0,11.0,5458.0,138.0,2711.0,75.0,866.0,16361,5439,17486.0,362.0,404.0,3420.0,54434
2025-05-08T14:30:00.000-04:00:00,NE-MRBTS-660701,471.0,17019.0,13864.0,471.0,3431.0,3431.0,13.0,1242,31586.0,12.0,2996.0,78.0,2321.0,30.0,450.0,14472,4812,25794.0,757.0,139.0,3552.0,76449
2025-05-08T14:45:00.000-04:00:00,NE-MRBTS-660701,108.0,16889.0,17428.0,108.0,5008.0,5008.0,13.0,1368,29083.0,20.0,2333.0,170.0,2752.0,58.0,1199.0,24463,8108,42992.0,1261.0,600.0,8529.0,102379
2025-05-08T15:00:00.000-04:00:00,NE-MRBTS-660701,77.0,7861.0,7013.0,77.0,2106.0,2106.0,11.0,1172,11170.0,10.0,776.0,116.0,1009.0,69.0,270.0,10586,3523,15911.0,396.0,133.0,2388.0,48216
2025-05-08T15:15:00.000-04:00:00,NE-MRBTS-660701,169.0,15951.0,12191.0,169.0,3392.0,3392.0,10.0,1057,19834.0,11.0,1143.0,167.0,975.0,88.0,333.0,15656,5212,16529.0,475.0,230.0,3089.0,46813
2025-05-08T15:30:00.000-04:00:00,NE-MRBTS-660701,275.0,56349.0,17391.0,275.0,5300.0,5300.0,9.0,1213,49281.0,8.0,818.0,130.0,426.0,72.0,174.0,20978,6973,13816.0,464.0,351.0,2905.0,51163
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,45,,,,9.0,,7.0,,105,35,53.0,6.0,,16.0,89
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,12,,,,,,,,33,11,12.0,1.0,,,22
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,89,,1.0,,35.0,,29.0,,212,70,175.0,34.0,,59.0,206
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,49,,,,8.0,,7.0,,102,34,44.0,1.0,,3.0,83
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,44,,,,9.0,,8.0,,504,168,191.0,50.0,,101.0,229
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,80,,,,46.0,,41.0,,258,86,152.0,22.0,,67.0,166
2025-05-06T16:45:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,26,,,,14.0,,13.0,,33,11,5.0,,,3.0,24
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,51,,,,22.0,,21.0,,63,21,33.0,,,4.0,54
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,44,,,,16.0,,13.0,,93,31,30.0,4.0,,7.0,63
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,34,,,,7.0,,7.0,,66,22,26.0,2.0,,1.0,65
2025-05-06T17:45:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,95,,1.0,,54.0,,46.0,,114,38,99.0,5.0,,50.0,133
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,179,,3.0,,99.0,,95.0,,228,76,108.0,13.0,,23.0,195
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,282,,2.0,,174.0,,163.0,,273,91,173.0,3.0,,29.0,242
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,15,,,,,,,,36,12,1.0,,,,36
2025-05-06T18:45:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,260,,2.0,,165.0,,156.0,,252,84,149.0,1.0,,27.0,249
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,24,,,,15.0,,14.0,,27,9,11.0,1.0,,2.0,27
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,7,,,,,,,,18,6,,,,,18
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,234,,2.0,,146.0,,136.0,,231,77,153.0,4.0,,26.0,224
2025-05-06T19:45:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,33,,,,3.0,,,,195,65,60.0,21.0,,15.0,84
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,8,,,,,,,,18,6,2.0,,,,9
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,275,,1.0,,180.0,,169.0,,240,80,147.0,2.0,,28.0,220
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,263,,2.0,,174.0,,157.0,,255,85,163.0,5.0,,28.0,228
2025-05-06T20:45:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,12,,,,,,,,30,10,13.0,,,,32
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,5,,1.0,,,,,,12,4,3.0,,,2.0,9
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,265,,2.0,,181.0,,164.0,,222,74,178.0,2.0,,27.0,208
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,301,,2.0,,202.0,,178.0,,267,89,198.0,11.0,,30.0,240
2025-05-06T21:45:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,25,,,,7.0,,7.0,,48,16,19.0,2.0,,1.0,39
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,279,,1.0,,188.0,,174.0,,240,80,159.0,3.0,,32.0,212
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,254,,3.0,,163.0,,155.0,,204,68,140.0,,,27.0,205
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,7,,,,,,,,21,7,8.0,,,,16
2025-05-06T22:45:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,348,,,,204.0,,190.0,,450,150,299.0,40.0,,57.0,363
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,5,,,,,,,,12,4,10.0,,,,14
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,297,,,,189.0,,175.0,,318,106,193.0,13.0,,34.0,252
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,10,,,,1.0,,,,121,40,60.0,8.0,,23.0,67
2025-05-06T23:45:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,287,,1.0,,204.0,,185.0,,213,71,149.0,2.0,,33.0,195
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,13,,,,,,,,30,10,16.0,,,,40
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,361,,,,249.0,,224.0,,318,106,216.0,8.0,,37.0,271
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,202,,,,145.0,,131.0,,162,54,111.0,1.0,,21.0,155
2025-05-07T00:45:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,33,,,,22.0,,21.0,,27,9,20.0,,,3.0,25
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,239,,2.0,,149.0,,142.0,,258,86,166.0,9.0,,27.0,213
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,288,,,,197.0,,180.0,,237,79,173.0,4.0,,30.0,218
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,7,,,,,,,,21,7,3.0,,,,16
2025-05-07T01:45:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,288,,,,165.0,,149.0,,342,114,220.0,18.0,,27.0,266
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,5,,,,,,,,12,4,5.0,,,,15
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,135,,,,90.0,,77.0,,180,60,119.0,18.0,,18.0,123
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,260,,2.0,,158.0,,139.0,,402,134,257.0,57.0,,37.0,275
2025-05-07T02:45:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,53,,1.0,,29.0,,27.0,,57,19,37.0,5.0,,4.0,44
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,311,,1.0,,195.0,,173.0,,390,130,282.0,39.0,,55.0,301
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,308,,3.0,,201.0,,181.0,,333,111,231.0,16.0,,51.0,278
2025-05-07T03:45:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,3,,,,,,,,6,2,,,,,9
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,251,,1.0,,170.0,,155.0,,231,77,120.0,2.0,,28.0,211
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,95,,,,49.0,,41.0,,207,69,97.0,14.0,,36.0,134
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-414225,,,,,,,,238,,1.0,,153.0,,142.0,,282,94,165.0,11.0,,43.0,217
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-414225,,5631.0,2418.0,,652.0,652.0,9.0,129,4696.0,12.0,93.0,20.0,162.0,14.0,,2818,914,344.0,3.0,26.0,16.0,3500
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-414225,,73.0,69.0,,45.0,45.0,12.0,90,91.0,6.0,12.0,26.0,6.0,20.0,,419,133,75.0,7.0,10.0,13.0,387
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-414225,,754.0,507.0,,219.0,219.0,10.0,81,732.0,4.0,34.0,15.0,30.0,15.0,,1499,478,238.0,12.0,13.0,99.0,1140
2025-05-08T10:45:00.000-03:00:00,NE-MRBTS-414225,,1135.0,514.0,,159.0,159.0,10.0,61,1180.0,8.0,38.0,1.0,29.0,,,868,276,97.0,,8.0,1.0,1206
