createAt,manageObject,M8038C0,M8038C1,M8038C2,M8038C3,M8038C4,M8038C5,M8038C26,M8038C27,M8038C44,M8038C45,M8038C53,M8038C6,M8038C7,M8038C50,M8038C79,M8038C80,M8038C8,M8038C9,M8038C49,M8038C56,M8038C76,M8038C77
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-621901,3090.0,900,30681298.0,12086.0,30721474.0,5938.0,217119336.0,100980.0,186501608.0,29628.0,,80801.0,900000,610749.0,100.0,27.0,121878.0,900000,770379.0,109.0,100.0,42.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-621901,3232.0,900,97302785.0,10763.0,19414858.0,4205.0,137811184.0,111947.0,736344848.0,157398.0,,180522.0,900000,2891193.0,100.0,129.0,127799.0,900000,446998.0,102.0,100.0,24.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-621901,2842.0,900,76354366.0,10149.0,10375016.0,3258.0,74429648.0,65866.0,577742864.0,114587.0,,135209.0,900000,2213466.0,100.0,98.0,71145.0,900000,506706.0,101.0,100.0,28.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-621901,4208.0,900,18167291.0,10910.0,3096124.0,3445.0,18337480.0,25669.0,118236776.0,18270.0,,51529.0,900000,389364.0,100.0,17.0,32572.0,900000,158538.0,101.0,100.0,9.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-621901,3773.0,900,27709854.0,11270.0,3007045.0,1541.0,19810064.0,40968.0,193310344.0,15881.0,,59136.0,900000,347100.0,100.0,15.0,52332.0,900000,304972.0,103.0,100.0,17.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-621901,2434.0,900,6682886.0,8270.0,923854.0,1095.0,6207768.0,34829.0,43302104.0,15150.0,,23631.0,900000,291826.0,100.0,13.0,49609.0,900000,157210.0,100.0,100.0,9.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-621901,4918.0,900,96569350.0,13415.0,3479648.0,2756.0,21631528.0,97749.0,727668032.0,61924.0,1.0,94264.0,900000,1186477.0,100.0,53.0,128567.0,900000,426752.0,103.0,100.0,23.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-621901,4977.0,900,53279766.0,6653.0,4457289.0,1650.0,31397104.0,132373.0,403029632.0,43900.0,,58177.0,900000,833720.0,100.0,37.0,157194.0,900000,610884.0,103.0,100.0,33.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-621901,3930.0,900,3973100.0,7411.0,732702.0,775.0,4183384.0,15506.0,22829984.0,4600.0,1.0,31684.0,900000,111852.0,100.0,5.0,28245.0,900000,74260.0,102.0,100.0,4.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-621901,2958.0,900,142114696.0,5255.0,3901212.0,1380.0,29193768.0,218960.0,1120738664.0,194274.0,,205564.0,900000,3583857.0,100.0,159.0,249366.0,900000,780823.0,101.0,100.0,43.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-621901,3264.0,900,175666565.0,4302.0,5388345.0,1490.0,39794608.0,283949.0,1379655616.0,305382.0,,322430.0,900000,5353412.0,100.0,238.0,323696.0,900000,962849.0,102.0,100.0,53.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-621901,2264.0,900,13123247.0,6261.0,397206.0,1603.0,2761640.0,22307.0,103195704.0,17238.0,,22074.0,900000,339943.0,100.0,15.0,26623.0,900000,66273.0,100.0,100.0,4.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-621901,2172.0,900,36992449.0,5229.0,3485885.0,996.0,24739696.0,121462.0,269527288.0,83552.0,1.0,93109.0,900000,1577162.0,100.0,70.0,131341.0,900000,512856.0,101.0,100.0,28.0
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-621901,2543.0,900,9294897.0,4804.0,2208728.0,361.0,16014032.0,63741.0,56225264.0,6635.0,1.0,24196.0,900000,163684.0,100.0,7.0,66310.0,900000,314211.0,100.0,100.0,17.0
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-621901,1736.0,900,948919.0,6064.0,326460.0,1812.0,2383848.0,12458.0,6522136.0,3305.0,,5114.0,900000,68064.0,100.0,3.0,15309.0,900000,71140.0,100.0,100.0,4.0
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-621901,1511.0,900,48466.0,5013.0,49304.0,337.0,217360.0,158.0,73976.0,15.0,,547.0,900000,1744.0,100.0,,374.0,900000,2781.0,100.0,100.0,
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-621901,1657.0,900,347809.0,5371.0,256423.0,695.0,1857432.0,5166.0,1808768.0,287.0,,5542.0,900000,7550.0,100.0,,5764.0,900000,43364.0,100.0,100.0,2.0
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-621901,1522.0,900,82015.0,8449.0,79411.0,3533.0,473320.0,426.0,336776.0,64.0,,493.0,900000,2554.0,100.0,,689.0,900000,4700.0,100.0,100.0,
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-621901,2677.0,900,12416810.0,4953.0,3011445.0,885.0,18177192.0,7143.0,56474744.0,5776.0,,38225.0,900000,120960.0,100.0,5.0,10648.0,900000,79482.0,100.0,100.0,4.0
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-621901,3102.0,900,1555661.0,5815.0,634280.0,1128.0,2997808.0,3288.0,5640744.0,467.0,,22519.0,900000,20693.0,100.0,1.0,7256.0,900000,27779.0,100.0,100.0,1.0
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-621901,2484.0,900,147765.0,4859.0,108162.0,1546.0,512944.0,419.0,267080.0,55.0,1.0,16117.0,900000,3855.0,100.0,,1238.0,900000,6516.0,100.0,100.0,
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-621901,2357.0,900,111332.0,5048.0,82520.0,577.0,385200.0,406.0,212568.0,45.0,,16173.0,900000,3236.0,100.0,,973.0,900000,5786.0,100.0,100.0,
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-621901,2276.0,900,2629646.0,4765.0,416764.0,540.0,2493648.0,934.0,16027072.0,1583.0,,17132.0,900000,27213.0,100.0,1.0,2570.0,900000,13115.0,100.0,100.0,1.0
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-621901,2540.0,900,216792.0,5639.0,122007.0,1730.0,638736.0,689.0,832672.0,163.0,,13362.0,900000,5319.0,100.0,,1483.0,900000,8973.0,100.0,100.0,
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-621901,3828.0,900,102185.0,7521.0,83448.0,595.0,387304.0,512.0,253064.0,58.0,1.0,15932.0,900000,3909.0,100.0,,1356.0,900000,7214.0,100.0,100.0,
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-621901,2986.0,900,542933.0,5600.0,141275.0,464.0,682896.0,889.0,3162536.0,265.0,,14385.0,900000,9087.0,100.0,,1855.0,900000,9078.0,100.0,100.0,
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-621901,2357.0,900,98019.0,4281.0,71777.0,1587.0,330152.0,381.0,281392.0,42.0,,16249.0,900000,3035.0,100.0,,892.0,900000,5943.0,100.0,100.0,
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-621901,1944.0,900,9857605.0,5610.0,1227590.0,1213.0,7978240.0,14596.0,69323536.0,8284.0,,23814.0,900002,202080.0,100.0,9.0,19355.0,900000,107778.0,101.0,100.0,6.0
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-621901,1789.0,900,79833.0,8807.0,59634.0,2141.0,262560.0,326.0,201672.0,23.0,,12832.0,900000,2680.0,100.0,,1183.0,900000,5401.0,100.0,100.0,
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-621901,1653.0,900,105247.0,4272.0,83187.0,531.0,404848.0,442.0,282000.0,23.0,,18088.0,900000,2904.0,100.0,,1084.0,900000,5879.0,100.0,100.0,
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-621901,1731.0,900,330180.0,4586.0,172280.0,1918.0,943088.0,1118.0,1254520.0,184.0,,16010.0,900000,6261.0,100.0,,1990.0,900000,10761.0,100.0,100.0,1.0
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-621901,1331.0,900,136866.0,2828.0,92146.0,399.0,428608.0,280.0,348104.0,65.0,,17194.0,900000,2989.0,100.0,,743.0,900000,5181.0,100.0,100.0,
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-621901,1360.0,900,106848.0,2748.0,73811.0,410.0,329024.0,307.0,224928.0,61.0,,12095.0,900000,2876.0,100.0,,785.0,900000,5093.0,100.0,100.0,
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-621901,2250.0,900,342256.0,4439.0,213939.0,1693.0,1217408.0,1164.0,1266032.0,867.0,,17231.0,900000,12669.0,100.0,1.0,2269.0,900000,13090.0,100.0,100.0,1.0
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-621901,3221.0,900,25154987.0,4999.0,2309890.0,666.0,14469552.0,43655.0,176794328.0,17082.0,,62446.0,900000,373379.0,100.0,17.0,55076.0,900000,298182.0,100.0,100.0,16.0
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-621901,4084.0,900,45637906.0,5728.0,3293061.0,690.0,23970592.0,104121.0,349266200.0,50216.0,,97815.0,900000,949940.0,100.0,42.0,118547.0,900000,613221.0,102.0,100.0,33.0
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-621901,4521.0,900,57983964.0,8023.0,12783921.0,4111.0,77424048.0,63018.0,379751920.0,23578.0,,60199.0,900000,629528.0,100.0,28.0,75499.0,900000,358866.0,107.0,100.0,19.0
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-621901,5909.0,900,52745253.0,15750.0,5925391.0,5794.0,37305840.0,51730.0,384978320.0,22073.0,,109851.0,900000,536353.0,100.0,24.0,71991.0,900000,372397.0,104.0,100.0,20.0
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-621901,4912.0,900,270245971.0,15383.0,13248759.0,6009.0,84368936.0,100197.0,2052090968.0,147560.0,1.0,201554.0,900000,3414838.0,100.0,152.0,113969.0,900000,573104.0,104.0,100.0,31.0
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-621901,7597.0,900,330110697.0,14844.0,14034312.0,4058.0,79284056.0,101937.0,2500129776.0,133641.0,1.0,218199.0,900000,3005008.0,100.0,133.0,165895.0,900000,569965.0,111.0,100.0,31.0
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-621901,9356.0,900,344996957.0,21699.0,14915090.0,5062.0,83536920.0,85636.0,2606217016.0,123278.0,,354621.0,900000,2659130.0,100.0,118.0,129375.0,900000,532915.0,107.0,100.0,29.0
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-621901,11683.0,900,370536558.0,24261.0,20523606.0,5238.0,116394304.0,128271.0,2795905048.0,160419.0,1.0,427892.0,900000,3432341.0,100.0,153.0,197915.0,900000,810945.0,110.0,100.0,44.0
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-621901,11307.0,900,180432965.0,21320.0,16032152.0,3913.0,99743168.0,130491.0,1345610536.0,119028.0,1.0,267451.0,900000,2361037.0,100.0,105.0,175231.0,900000,610847.0,107.0,100.0,33.0
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-621901,12387.0,900,257559302.0,20116.0,17765221.0,5561.0,101663424.0,171643.0,1891032104.0,172529.0,1.0,316825.0,900000,3404275.0,100.0,151.0,250337.0,900000,712369.0,112.0,100.0,38.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-621901,12715.0,900,210806758.0,24046.0,17334682.0,6291.0,97292216.0,192724.0,1546009584.0,169983.0,,354912.0,900000,3415722.0,100.0,152.0,263561.0,900000,994799.0,111.0,100.0,54.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-621901,10643.0,900,107295320.0,22991.0,6154438.0,5548.0,33319920.0,50877.0,796331648.0,60468.0,,199380.0,900000,1295066.0,100.0,57.0,85758.0,900000,298914.0,104.0,100.0,16.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-621901,10220.0,900,320222266.0,25082.0,14793046.0,8576.0,89503792.0,114603.0,2420377600.0,144543.0,1.0,262507.0,900000,2727563.0,100.0,122.0,150927.0,900000,502677.0,109.0,100.0,27.0
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-621901,11579.0,900,297104552.0,24185.0,15296190.0,7090.0,94609048.0,159438.0,2274672672.0,175685.0,1.0,313540.0,900000,3170141.0,100.0,140.0,207075.0,900000,693916.0,114.0,100.0,38.0
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-621901,10861.0,900,258073496.0,25500.0,20557671.0,5458.0,135447848.0,94165.0,1917524864.0,111898.0,1.0,294506.0,900000,2408886.0,100.0,107.0,130731.0,900000,572894.0,106.0,100.0,31.0
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-621901,11561.0,900,395565671.0,22002.0,18102557.0,5479.0,100128280.0,152362.0,2953676240.0,205216.0,1.0,352646.0,900000,4121106.0,100.0,184.0,199548.0,900000,662099.0,112.0,100.0,36.0
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-621901,12041.0,900,556948587.0,21734.0,23628348.0,9952.0,137639272.0,247648.0,4175212864.0,293516.0,1.0,496800.0,900000,5610894.0,100.0,249.0,292054.0,900000,1249298.0,112.0,100.0,68.0
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-621901,9200.0,900,146080017.0,20851.0,11998825.0,7154.0,71177032.0,88596.0,1030141608.0,87138.0,1.0,213812.0,900000,1736819.0,100.0,77.0,156227.0,900000,477421.0,111.0,100.0,26.0
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-621901,7757.0,900,80323744.0,18503.0,7607544.0,4414.0,46129096.0,137736.0,564227760.0,79779.0,,155851.0,900000,1590806.0,100.0,71.0,166594.0,900000,588976.0,106.0,100.0,32.0
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-621901,9366.0,900,150630300.0,14331.0,12207776.0,2972.0,76848320.0,173813.0,1080101192.0,107460.0,,215300.0,900000,2115235.0,100.0,94.0,193218.0,900000,913517.0,110.0,100.0,50.0
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-621901,10209.0,900,234914603.0,15291.0,15157234.0,8887.0,88720160.0,119817.0,1720547736.0,185705.0,,298437.0,900000,3491605.0,100.0,156.0,160264.0,900000,644373.0,106.0,100.0,35.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-621901,8425.0,900,175921647.0,14544.0,11262112.0,2696.0,69557376.0,86633.0,1278176416.0,104360.0,1.0,198285.0,900000,2235150.0,100.0,99.0,120637.0,900000,459225.0,104.0,100.0,25.0
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-621901,8435.0,900,302471870.0,17612.0,14080624.0,4753.0,86585760.0,180389.0,2241918888.0,151433.0,1.0,266558.0,900000,3361371.0,100.0,150.0,235263.0,900000,854153.0,112.0,100.0,46.0
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-621901,10309.0,900,285611717.0,23693.0,17266481.0,5475.0,104023168.0,84600.0,2078429024.0,196730.0,1.0,306141.0,900000,4363008.0,100.0,194.0,130577.0,900000,596283.0,105.0,100.0,32.0
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-621901,11303.0,900,178029800.0,22684.0,10581979.0,3732.0,44361320.0,69411.0,1272790768.0,72779.0,,198237.0,900000,1679947.0,100.0,74.0,118894.0,900000,437771.0,107.0,100.0,24.0
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-621901,8851.0,900,139380952.0,19572.0,8077791.0,5940.0,45607408.0,64595.0,1020342464.0,47610.0,1.0,163396.0,900000,1184409.0,100.0,53.0,92121.0,900000,422848.0,105.0,100.0,23.0
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-621901,9189.0,900,210232191.0,18958.0,12996948.0,3894.0,78684464.0,114046.0,1540641216.0,93047.0,,205397.0,900000,2119468.0,100.0,94.0,161878.0,900000,650784.0,112.0,100.0,35.0
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-621901,11376.0,900,400898792.0,21443.0,19898014.0,5051.0,116791728.0,150183.0,2992400472.0,186118.0,1.0,299277.0,900000,3796702.0,100.0,169.0,202007.0,900000,789192.0,110.0,100.0,43.0
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-621901,11421.0,900,415951963.0,19652.0,19179347.0,4809.0,106606072.0,135662.0,3090898368.0,192912.0,42.0,329465.0,900000,3983142.0,100.0,177.0,210695.0,900000,720529.0,111.0,100.0,39.0
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-621901,11835.0,900,423173997.0,19960.0,20190966.0,5454.0,114631728.0,122590.0,3159390576.0,182825.0,1.0,370055.0,900000,3773427.0,100.0,167.0,179377.0,900000,800979.0,109.0,100.0,43.0
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-621901,10953.0,900,268989844.0,15809.0,15813568.0,1717.0,88639952.0,107955.0,1963491912.0,100255.0,,248073.0,900000,2268492.0,100.0,101.0,165207.0,900000,591305.0,108.0,100.0,32.0
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-621901,11240.0,900,341462179.0,21062.0,19991770.0,7747.0,113778048.0,129658.0,2543480816.0,134363.0,1.0,288080.0,900000,2852396.0,100.0,127.0,195072.0,900000,719262.0,110.0,100.0,39.0
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-621901,11024.0,900,240517440.0,25455.0,13541837.0,10263.0,77721968.0,107799.0,1776778296.0,113652.0,1.0,309675.0,900000,2303438.0,100.0,102.0,180371.0,900000,708305.0,111.0,100.0,38.0
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-621901,10282.0,900,273028436.0,17828.0,69437746.0,3226.0,491221992.0,298036.0,2009377616.0,138854.0,1.0,283608.0,900001,2948425.0,100.0,131.0,380562.0,900000,1774168.0,116.0,100.0,96.0
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-621901,5497.0,900,155400698.0,15922.0,29275042.0,6907.0,176441552.0,118682.0,1005773568.0,71153.0,1.0,176486.0,900002,1585251.0,100.0,70.0,175053.0,900000,733843.0,112.0,100.0,39.0
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-690204,17605.0,900,17877385.0,42470.0,1389328.0,12575.0,9726896.0,747376.0,136912032.0,11511.0,,86749.0,900000,287563.0,92.0,13.0,910872.0,900000,10306200.0,101.0,100.0,588.0
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-690204,17381.0,900,21508378.0,37495.0,1196766.0,10939.0,8472824.0,662240.0,167248872.0,17001.0,,91570.0,900000,416860.0,92.0,19.0,916863.0,900000,11720679.0,102.0,100.0,667.0
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-690204,17381.0,900,43083973.0,38806.0,2845687.0,10953.0,19401160.0,831121.0,330357744.0,26336.0,,119376.0,900000,633017.0,92.0,28.0,929007.0,900000,10299322.0,103.0,100.0,587.0
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-690204,16327.0,900,38146151.0,40501.0,1399894.0,11474.0,9429488.0,384595.0,295118336.0,30393.0,,105266.0,900000,746739.0,92.0,33.0,908136.0,900000,12215683.0,101.0,100.0,695.0
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-690204,13381.0,900,16680063.0,34691.0,3288643.0,8295.0,21233968.0,595960.0,109364912.0,11878.0,6.0,80032.0,900000,331110.0,92.0,15.0,917698.0,900000,11510498.0,102.0,100.0,655.0
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-690204,10915.0,900,32885761.0,35304.0,2086541.0,11279.0,11388128.0,280796.0,246879448.0,13402.0,1.0,68631.0,900000,317898.0,92.0,14.0,911619.0,900000,12340174.0,101.0,100.0,701.0
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-690204,10429.0,900,44280599.0,33766.0,2108221.0,11647.0,15305672.0,323420.0,345645928.0,59039.0,,127591.0,900000,1370322.0,92.0,61.0,906532.0,900000,11313171.0,101.0,100.0,643.0
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-690204,10509.0,900,22712577.0,32308.0,3061045.0,10601.0,19189184.0,268713.0,153304520.0,9804.0,,77389.0,900000,247964.0,92.0,11.0,762750.0,900000,9772451.0,101.0,100.0,555.0
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-690204,10563.0,900,279465236.0,31364.0,5996954.0,10699.0,33847680.0,57065.0,2162713392.0,110827.0,1.0,182600.0,900000,2468752.0,92.0,110.0,72034.0,900000,223921.0,103.0,100.0,13.0
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-690204,11493.0,900,63973192.0,33036.0,4286696.0,11371.0,24999552.0,31997.0,413877016.0,41185.0,,133681.0,900000,1040312.0,92.0,46.0,46936.0,900000,259232.0,101.0,100.0,15.0
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-690204,10148.0,900,76868097.0,29600.0,2557525.0,11768.0,16197336.0,52730.0,469024616.0,57816.0,,138464.0,900000,1445544.0,92.0,64.0,82024.0,900000,372749.0,101.0,100.0,21.0
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-690204,10298.0,900,71505938.0,34697.0,2321359.0,10952.0,14736688.0,18060.0,515260096.0,54896.0,,114713.0,900000,1379603.0,92.0,61.0,29540.0,900000,210517.0,101.0,100.0,12.0
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-690204,10290.0,900,56731391.0,31774.0,2442624.0,11669.0,13934496.0,9312.0,439781016.0,26668.0,,88260.0,900000,671375.0,92.0,30.0,15519.0,900000,107544.0,101.0,100.0,6.0
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-690204,10560.0,900,66031350.0,33772.0,1769526.0,10099.0,9783776.0,7945.0,516862640.0,35229.0,,84177.0,900000,852901.0,92.0,38.0,13055.0,900000,90033.0,100.0,100.0,5.0
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-690204,11284.0,900,29365826.0,37889.0,1678206.0,11566.0,10134656.0,8719.0,224324720.0,18210.0,,79834.0,900000,459813.0,92.0,20.0,13743.0,900000,106996.0,101.0,95.0,6.0
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-690204,9737.0,900,46867759.0,29632.0,14194737.0,10312.0,94649504.0,59490.0,338283040.0,31227.0,,97342.0,900000,637828.0,92.0,28.0,75534.0,900000,510562.0,100.0,100.0,29.0
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-690204,9769.0,900,44596428.0,28948.0,9599703.0,10972.0,63481264.0,51194.0,315601368.0,28862.0,,94063.0,900000,713466.0,92.0,32.0,66915.0,900000,469372.0,100.0,100.0,27.0
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-690204,9576.0,900,201050901.0,29487.0,4237512.0,10046.0,23292168.0,34886.0,1556926328.0,108907.0,,165884.0,900000,2597641.0,92.0,116.0,54573.0,900000,146729.0,100.0,100.0,8.0
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-690204,9825.0,900,49427892.0,29613.0,6856756.0,11737.0,52400824.0,513317.0,372613040.0,26027.0,,78739.0,900000,652130.0,92.0,29.0,545112.0,900000,7641964.0,100.0,100.0,435.0
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-690204,9754.0,900,48909874.0,29300.0,21443908.0,10250.0,170969592.0,812429.0,378927624.0,30743.0,,82216.0,900000,712711.0,92.0,32.0,902789.0,900000,12902817.0,100.0,100.0,736.0
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-690204,10470.0,900,127710780.0,35495.0,3313555.0,13583.0,25142160.0,870160.0,1005383544.0,72077.0,,127904.0,900000,1656490.0,92.0,74.0,905644.0,900000,12903029.0,101.0,100.0,736.0
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-690204,9925.0,900,207481.0,31727.0,257264.0,10654.0,1018904.0,1317.0,470208.0,100.0,,53640.0,900000,15773.0,92.0,1.0,3317.0,900000,26707.0,101.0,80.0,2.0
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-690204,10498.0,900,160021.0,33255.0,243788.0,9508.0,1008120.0,1811.0,346240.0,106.0,,50407.0,900000,17535.0,92.0,1.0,4247.0,900000,33843.0,101.0,100.0,2.0
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-690204,10847.0,900,9831622.0,37505.0,2909222.0,11545.0,16779344.0,15846.0,63989728.0,5880.0,,63189.0,900000,180376.0,92.0,8.0,21978.0,900000,137775.0,100.0,100.0,8.0
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-690204,6515.0,900,4698229.0,24638.0,884582.0,9274.0,4910736.0,9018.0,32251760.0,2276.0,,36875.0,900002,79962.0,92.0,4.0,14072.0,900000,87706.0,100.0,95.0,5.0
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-690204,6156.0,900,2264069.0,24099.0,730625.0,9106.0,3878600.0,10218.0,13966280.0,1201.0,,27704.0,900000,48324.0,92.0,2.0,10286.0,900000,76357.0,100.0,95.0,4.0
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-690204,6797.0,900,11207197.0,28664.0,1462520.0,10967.0,8691368.0,13997.0,79937408.0,7652.0,,38138.0,900000,214218.0,92.0,10.0,18401.0,900000,133362.0,100.0,100.0,8.0
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-690204,7901.0,900,84118720.0,26578.0,2354832.0,10572.0,14121352.0,29797.0,624089832.0,93858.0,,171703.0,900000,2773339.0,92.0,123.0,52212.0,900000,283211.0,100.0,100.0,16.0
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-690204,7789.0,900,13222855.0,24206.0,1594211.0,8265.0,9158376.0,14405.0,89555056.0,11699.0,,66201.0,900000,359116.0,92.0,16.0,23737.0,900000,153750.0,100.0,95.0,9.0
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-690204,7916.0,900,31849923.0,28017.0,3057310.0,11776.0,18674752.0,31407.0,234611112.0,44860.0,,133932.0,900000,1024996.0,92.0,46.0,54652.0,900000,261280.0,100.0,100.0,15.0
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-690204,9439.0,900,49677.0,32605.0,167251.0,10929.0,586792.0,949.0,1152.0,3.0,,43988.0,900000,11908.0,64.0,1.0,3470.0,900000,20685.0,101.0,75.0,1.0
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-690204,11282.0,900,41289535.0,32934.0,1782154.0,9382.0,12089128.0,38254.0,323242536.0,68503.0,,133160.0,900000,1595992.0,92.0,71.0,51715.0,900000,294562.0,100.0,100.0,17.0
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-690204,12930.0,900,271206149.0,37832.0,3620198.0,12191.0,18448440.0,47409.0,2136002976.0,391568.0,,459122.0,900000,8852125.0,92.0,393.0,86707.0,900000,339767.0,100.0,100.0,19.0
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-690204,10168.0,900,2969728.0,30853.0,719223.0,10918.0,4031064.0,5545.0,21527864.0,2984.0,,55698.0,900000,66938.0,92.0,3.0,9289.0,900000,64121.0,100.0,95.0,4.0
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-690204,10124.0,900,593737.0,28669.0,385938.0,8993.0,1884736.0,2897.0,3126496.0,473.0,,57450.0,900000,23963.0,92.0,1.0,5427.0,900000,37092.0,100.0,100.0,2.0
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-690204,9265.0,900,4353760.0,31421.0,1688067.0,12230.0,10462960.0,21326.0,26281680.0,2626.0,,44249.0,900002,83520.0,92.0,4.0,26160.0,900000,168136.0,100.0,95.0,10.0
