createAt,manageObject,M8049C0,M8049C1,M8049C2,M8049C3
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-621901,15,24511.0,1340.0,24932.0
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-621901,15,19074.0,891.0,19297.0
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-621901,13,25601.0,2451.0,25756.0
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-621901,14,27397.0,3593.0,27820.0
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-621901,16,27969.0,3941.0,28391.0
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-621901,15,24067.0,1716.0,24336.0
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-621901,16,29983.0,1670.0,30457.0
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-621901,15,29829.0,2732.0,30314.0
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-621901,16,31910.0,1458.0,32141.0
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-621901,15,33000.0,1567.0,33184.0
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-621901,16,31679.0,9759.0,33573.0
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-621901,14,26130.0,1503.0,27043.0
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-690204,26,7517.0,450.0,7646.0
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-690204,24,7465.0,309.0,7537.0
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-690204,25,13850.0,816.0,14045.0
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-690204,23,8968.0,348.0,9045.0
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-690204,22,7088.0,372.0,7185.0
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-690204,18,19101.0,944.0,19351.0
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-690204,17,7028.0,486.0,7154.0
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-690204,16,12213.0,1417.0,12297.0
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-690204,16,26781.0,1585.0,26903.0
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-690204,18,25039.0,1292.0,25704.0
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-690204,16,3710.0,811.0,3755.0
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-690204,18,10277.0,804.0,10465.0
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-690204,17,11517.0,978.0,11642.0
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-690204,17,14881.0,621.0,14938.0
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-690204,18,10346.0,901.0,10413.0
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-690204,16,13459.0,1534.0,14172.0
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-690204,15,14995.0,1568.0,15264.0
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-690204,14,14162.0,412.0,14429.0
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-690204,16,14930.0,5364.0,15003.0
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-690204,14,12738.0,5566.0,12794.0
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-690204,16,13094.0,505.0,13233.0
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-690204,15,356.0,156.0,502.0
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-690204,17,359.0,309.0,669.0
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-690204,17,4868.0,742.0,5035.0
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-690204,13,9715.0,456.0,9916.0
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-690204,10,2749.0,385.0,2866.0
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-690204,12,11062.0,857.0,11290.0
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-690204,13,8259.0,464.0,8471.0
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-690204,12,4041.0,342.0,4090.0
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-690204,13,8897.0,862.0,9047.0
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-690204,16,9.0,58.0,60.0
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-690204,16,5304.0,709.0,5547.0
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-690204,19,14106.0,480.0,14183.0
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-690204,16,7888.0,621.0,8152.0
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-690204,16,561.0,226.0,570.0
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-690204,15,3969.0,864.0,4121.0
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-690204,13,7740.0,1559.0,7886.0
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-690204,12,8955.0,1555.0,9213.0
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-690204,13,13484.0,1708.0,13747.0
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-690204,14,8043.0,1433.0,8242.0
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-690204,13,9253.0,1710.0,9348.0
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-690204,15,9297.0,1649.0,9563.0
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-690204,14,6727.0,322.0,6857.0
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-690204,16,161.0,111.0,273.0
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-690204,13,770.0,837.0,863.0
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-690204,14,52.0,73.0,75.0
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-690204,16,724.0,272.0,803.0
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-690204,20,772.0,256.0,807.0
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-690204,24,268.0,158.0,418.0
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-690204,27,1085.0,207.0,1144.0
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-690204,28,10252.0,659.0,10706.0
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-690204,28,6140.0,390.0,6262.0
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-690204,25,2202.0,399.0,2258.0
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-690204,27,2464.0,172.0,2583.0
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-690204,27,2728.0,708.0,2776.0
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-690204,26,2169.0,1447.0,2279.0
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-690204,25,2808.0,461.0,2902.0
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-690204,24,2003.0,243.0,2078.0
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-690204,24,4315.0,165.0,4427.0
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-690204,25,2773.0,1762.0,3714.0
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-690204,23,49.0,55.0,67.0
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-690204,23,45.0,55.0,57.0
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-690204,24,47.0,105.0,108.0
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-690204,22,702.0,73.0,776.0
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-690204,23,1877.0,172.0,1941.0
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-690204,21,91.0,491.0,537.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-690204,25,172.0,171.0,237.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-690204,25,4352.0,183.0,4489.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-690204,23,2163.0,185.0,2210.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-690204,22,92.0,390.0,411.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-690204,22,93.0,64.0,113.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-690204,22,509.0,294.0,620.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-690204,24,140.0,89.0,228.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-690204,23,38.0,81.0,84.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-690204,21,46.0,79.0,81.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-690204,21,305.0,180.0,409.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-690204,19,823.0,131.0,954.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-690204,18,744.0,133.0,792.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-690204,15,501.0,156.0,565.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-690204,18,664.0,181.0,796.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-690204,16,1575.0,711.0,1631.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-690204,16,6551.0,483.0,6638.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-690204,18,16225.0,583.0,16403.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-690204,16,45.0,63.0,64.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-690204,17,43.0,73.0,117.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-690204,16,49.0,44.0,69.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-690204,20,206.0,57.0,231.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-690204,14,64.0,100.0,164.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-690204,15,67.0,39.0,94.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-690204,14,45.0,70.0,72.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-690204,14,47.0,66.0,107.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-690204,14,47.0,15.0,63.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-690204,12,5.0,8.0,10.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-690204,16,848.0,288.0,973.0
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-690204,15,6.0,37.0,38.0
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-690204,16,1538.0,1314.0,1578.0
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-690204,16,408.0,1298.0,1378.0
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-690204,18,186.0,1217.0,1239.0
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-690204,18,1875.0,1247.0,1935.0
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-690204,16,49.0,36.0,62.0
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-690204,18,229.0,1525.0,1599.0
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-690204,16,139.0,428.0,437.0
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-690204,17,172.0,89.0,261.0
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-690204,16,290.0,123.0,413.0
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-690204,17,9611.0,3327.0,9773.0
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-690204,14,150.0,527.0,542.0
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-690204,14,223.0,1149.0,1355.0
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-690204,14,106.0,1013.0,1040.0
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-690204,14,244.0,96.0,340.0
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-690204,15,143.0,1045.0,1079.0
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-690204,16,1368.0,1847.0,1934.0
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-690204,15,8.0,54.0,57.0
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-690204,18,9.0,58.0,60.0
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-690204,17,7.0,59.0,62.0
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-690204,15,8.0,29.0,31.0
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-690204,13,6.0,51.0,52.0
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-690204,15,1616.0,981.0,1913.0
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-690204,15,1184.0,538.0,1267.0
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-690204,15,374.0,175.0,521.0
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-690204,17,6795.0,404.0,6934.0
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-690204,22,325.0,355.0,472.0
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-690204,23,8840.0,701.0,8963.0
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-690204,22,11173.0,476.0,11502.0
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-690204,26,6614.0,520.0,6812.0
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-690204,24,876.0,175.0,903.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-690204,24,650.0,475.0,688.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-690204,22,6761.0,919.0,7504.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-690204,22,11386.0,665.0,11839.0
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-690204,22,12802.0,390.0,13108.0
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-690204,21,170.0,147.0,281.0
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-690204,22,771.0,146.0,819.0
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-690204,19,174.0,509.0,536.0
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-690204,21,1855.0,1015.0,1954.0
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-690204,21,12057.0,568.0,12372.0
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-690204,23,11915.0,525.0,12147.0
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-690204,22,6502.0,1222.0,6548.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-690204,23,6083.0,777.0,6185.0
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-690204,23,5954.0,287.0,6146.0
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-690204,22,9767.0,309.0,10021.0
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-690204,23,4090.0,401.0,4492.0
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-690204,21,4027.0,837.0,4605.0
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-690204,22,11095.0,886.0,11385.0
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-690204,23,249.0,160.0,296.0
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-690204,24,236.0,438.0,466.0
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-690204,21,7033.0,249.0,7199.0
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-690204,23,1517.0,284.0,1596.0
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-690204,23,1867.0,181.0,1980.0
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-690204,18,11275.0,459.0,11514.0
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-690204,17,1938.0,123.0,2032.0
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-690204,15,657.0,419.0,951.0
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-772601,11,11064.0,1030.0,11294.0
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-772601,9,25776.0,1834.0,25936.0
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-772601,9,15397.0,1142.0,15610.0
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-772601,11,15258.0,1293.0,15459.0
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-772601,10,20904.0,532.0,21305.0
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-772601,10,10409.0,485.0,10608.0
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-772601,13,21082.0,1752.0,21428.0
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-772601,12,16064.0,9654.0,16290.0
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-772601,13,32375.0,9832.0,32718.0
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-772601,13,30813.0,7516.0,30944.0
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-772601,15,19511.0,2515.0,20121.0
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-772601,12,16982.0,1691.0,17529.0
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-772601,13,19037.0,7132.0,19424.0
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-772601,9,21963.0,1101.0,22345.0
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-772601,9,19909.0,1047.0,20224.0
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-772601,9,20436.0,2338.0,20635.0
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-772601,10,20031.0,5142.0,20103.0
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-772601,10,21225.0,4649.0,21400.0
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-772601,9,18980.0,2081.0,19125.0
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-772601,10,20886.0,944.0,21398.0
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-772601,8,22798.0,893.0,22897.0
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-772601,10,20299.0,4335.0,20878.0
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-772601,9,20146.0,7287.0,21878.0
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-772601,9,19385.0,4397.0,19926.0
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-772601,8,19494.0,10101.0,19872.0
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-772601,7,15868.0,854.0,16091.0
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-772601,8,14229.0,642.0,14470.0
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-772601,8,17437.0,9860.0,17554.0
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-772601,7,12662.0,5370.0,12773.0
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-772601,7,10073.0,584.0,10161.0
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-772601,6,24944.0,5043.0,25102.0
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-772601,6,20573.0,856.0,20758.0
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-772601,6,19907.0,656.0,20235.0
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-772601,7,2667.0,923.0,2878.0
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-772601,6,25051.0,5903.0,25155.0
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-772601,6,23115.0,1967.0,23953.0
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-772601,6,7160.0,306.0,7402.0
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-772601,9,2548.0,1083.0,2650.0
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-772601,6,1832.0,383.0,1862.0
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-772601,6,12074.0,330.0,12158.0
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-772601,7,1138.0,838.0,1181.0
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-772601,5,783.0,283.0,929.0
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-772601,6,24453.0,432.0,24661.0
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-772601,8,2441.0,2535.0,2569.0
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-772601,6,3070.0,509.0,3157.0
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-772601,8,13062.0,340.0,13113.0
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-772601,8,9862.0,758.0,10198.0
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-772601,9,8892.0,792.0,9327.0
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-772601,11,18513.0,954.0,19074.0
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-772601,12,20819.0,2334.0,21260.0
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-772601,13,19792.0,2753.0,20101.0
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-772601,12,17572.0,1079.0,18189.0
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-772601,12,18156.0,1162.0,18396.0
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-772601,13,19138.0,870.0,19356.0
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-772601,14,25921.0,4127.0,26099.0
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-772601,12,18486.0,1225.0,18953.0
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-772601,15,14973.0,979.0,15155.0
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-772601,15,16408.0,742.0,16672.0
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-772601,12,15480.0,9999.0,15870.0
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-772601,14,12206.0,825.0,12384.0
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-772601,16,15739.0,2811.0,15933.0
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-772601,17,18823.0,7250.0,19359.0
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-772601,15,23115.0,892.0,23545.0
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-772601,14,17065.0,423.0,17451.0
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-772601,13,29793.0,2137.0,30062.0
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-772601,11,16745.0,622.0,17061.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-772601,11,12175.0,775.0,12349.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-772601,11,16314.0,3331.0,16489.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-772601,11,15821.0,2498.0,16274.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-772601,11,21828.0,1189.0,22103.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-772601,8,12213.0,3191.0,12361.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-772601,11,18546.0,3898.0,18816.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-772601,10,13033.0,1613.0,13272.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-772601,12,17450.0,795.0,17577.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-772601,14,14303.0,881.0,14807.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-772601,14,24760.0,1464.0,24975.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-772601,14,18395.0,2650.0,18591.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-772601,14,32916.0,7432.0,33204.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-772601,13,20310.0,1230.0,20721.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-772601,13,19733.0,1319.0,19940.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-772601,15,19363.0,920.0,19665.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-772601,14,24055.0,1696.0,24491.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-772601,14,20317.0,1613.0,20603.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-772601,14,19179.0,2564.0,19649.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-772601,8,17996.0,5611.0,18387.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-772601,8,21618.0,10083.0,23686.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-772601,7,21851.0,2812.0,22457.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-772601,6,18323.0,1476.0,18674.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-772601,7,22801.0,1549.0,22977.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-772601,8,18409.0,3757.0,19055.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-772601,8,15087.0,919.0,15401.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-772601,8,24357.0,2735.0,24737.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-772601,9,25818.0,1004.0,26037.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-772601,8,14914.0,1125.0,15043.0
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-772601,7,15729.0,1441.0,15900.0
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-772601,7,20090.0,1315.0,20514.0
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-772601,7,14842.0,4318.0,15027.0
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-772601,6,17614.0,1322.0,17788.0
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-772601,6,13966.0,561.0,14188.0
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-772601,7,24752.0,1734.0,25322.0
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-772601,8,17971.0,768.0,18167.0
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-772601,7,18453.0,1581.0,18560.0
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-772601,6,14619.0,490.0,15103.0
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-772601,6,12675.0,537.0,12804.0
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-772601,7,15106.0,576.0,15284.0
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-772601,7,21688.0,3097.0,21799.0
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-772601,7,19439.0,8507.0,19536.0
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-772601,6,20787.0,8285.0,20894.0
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-772601,6,923.0,690.0,1407.0
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-772601,5,888.0,464.0,967.0
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-772601,6,3399.0,294.0,3472.0
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-772601,5,2727.0,345.0,2762.0
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-772601,6,14922.0,393.0,15105.0
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-772601,6,1419.0,507.0,1457.0
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-772601,6,13724.0,1473.0,13930.0
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-772601,6,14061.0,1288.0,14211.0
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-772601,6,22161.0,823.0,22254.0
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-772601,6,12849.0,306.0,12978.0
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-772601,7,14040.0,1079.0,14197.0
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-772601,11,20403.0,4971.0,20540.0
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-772601,8,16552.0,642.0,16907.0
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-772601,11,21259.0,1851.0,21457.0
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-772601,11,19917.0,1103.0,20416.0
