createAt,manageObject,M8018C0,M8018C1,M8018C8,M8018C9
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-621901,7.0,10.0,6604.0,900
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-621901,6.0,10.0,5742.0,900
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-621901,8.0,12.0,7305.0,900
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-621901,8.0,11.0,7210.0,900
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-621901,9.0,11.0,7704.0,900
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-621901,8.0,11.0,6890.0,900
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-621901,7.0,10.0,6230.0,900
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-621901,7.0,10.0,6720.0,900
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-621901,8.0,11.0,7091.0,900
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-621901,6.0,9.0,5767.0,900
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-621901,5.0,7.0,4611.0,900
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-621901,6.0,8.0,5349.0,900
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-621901,5.0,7.0,4255.0,900
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-621901,5.0,7.0,4545.0,900
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-621901,5.0,7.0,4315.0,900
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-621901,5.0,6.0,4155.0,900
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-621901,4.0,7.0,3781.0,900
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-621901,4.0,6.0,3877.0,900
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-621901,4.0,7.0,3566.0,900
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-621901,4.0,5.0,3158.0,900
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-621901,4.0,6.0,3545.0,900
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-621901,5.0,6.0,4221.0,900
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,3147.0,900
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-621901,4.0,6.0,3159.0,900
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-621901,4.0,5.0,3312.0,900
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-621901,6.0,7.0,5243.0,900
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-621901,4.0,7.0,3734.0,900
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-621901,4.0,6.0,3756.0,900
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-621901,4.0,6.0,3348.0,900
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2568.0,900
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2802.0,900
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-621901,2.0,4.0,2155.0,900
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2592.0,900
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2443.0,900
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2864.0,900
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2983.0,900
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2564.0,900
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-621901,5.0,7.0,4108.0,900
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-621901,4.0,6.0,3610.0,900
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2268.0,900
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-621901,5.0,8.0,4749.0,900
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-621901,5.0,8.0,4853.0,900
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-621901,4.0,7.0,3822.0,900
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2869.0,900
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-621901,4.0,6.0,3164.0,900
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-621901,2.0,5.0,2161.0,900
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-621901,2.0,5.0,2087.0,900
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2483.0,900
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-621901,2.0,4.0,1650.0,900
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-621901,2.0,3.0,1424.0,900
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-621901,2.0,4.0,1563.0,900
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-621901,2.0,4.0,1409.0,900
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-621901,3.0,4.0,2552.0,900
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,3054.0,900
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2441.0,900
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-621901,3.0,4.0,2308.0,900
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-621901,2.0,4.0,2183.0,900
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2422.0,900
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-621901,4.0,6.0,3759.0,900
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2938.0,900
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,2305.0,900
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-621901,2.0,6.0,1727.0,900
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-621901,2.0,3.0,1507.0,900
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-621901,2.0,4.0,1616.0,900
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-621901,2.0,4.0,1691.0,900
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-621901,1.0,3.0,1298.0,900
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-621901,1.0,3.0,1291.0,900
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-621901,2.0,4.0,2189.0,900
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-621901,3.0,5.0,3133.0,900
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-621901,4.0,7.0,3945.0,900
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-621901,5.0,8.0,4384.0,900
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-621901,6.0,8.0,5422.0,900
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-621901,5.0,7.0,4440.0,900
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-621901,8.0,12.0,7283.0,900
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-621901,10.0,14.0,9212.0,900
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-621901,13.0,17.0,11381.0,900
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-621901,12.0,16.0,10892.0,900
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-621901,13.0,16.0,12144.0,900
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-621901,14.0,17.0,12360.0,900
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-621901,11.0,15.0,10321.0,900
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-621901,11.0,14.0,9940.0,900
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-621901,13.0,16.0,11384.0,900
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-621901,12.0,16.0,10633.0,900
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-621901,13.0,16.0,11278.0,900
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-621901,13.0,16.0,11807.0,900
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-621901,10.0,13.0,8968.0,900
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-621901,8.0,12.0,7599.0,900
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-621901,10.0,12.0,9132.0,900
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-621901,11.0,14.0,9999.0,900
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-621901,9.0,14.0,8274.0,900
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-621901,9.0,13.0,8260.0,900
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-621901,11.0,15.0,9944.0,900
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-621901,12.0,15.0,10988.0,900
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-621901,10.0,13.0,8586.0,900
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-621901,10.0,14.0,8921.0,900
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-621901,12.0,16.0,11126.0,900
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-621901,12.0,15.0,11188.0,900
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-621901,13.0,16.0,11601.0,900
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-621901,12.0,15.0,10764.0,900
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-621901,12.0,16.0,11022.0,900
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-621901,12.0,15.0,10757.0,900
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-621901,11.0,16.0,9460.0,900
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-621901,6.0,14.0,5317.0,900
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-690204,19.0,26.0,17509.0,900
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-690204,19.0,24.0,17301.0,900
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-690204,19.0,25.0,17264.0,900
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-690204,18.0,23.0,16255.0,900
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-690204,15.0,22.0,13210.0,900
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-690204,12.0,18.0,10693.0,900
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-690204,12.0,17.0,10374.0,900
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-690204,12.0,16.0,10421.0,900
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-690204,12.0,16.0,10512.0,900
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-690204,13.0,18.0,11319.0,900
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-690204,11.0,16.0,10030.0,900
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-690204,11.0,18.0,10227.0,900
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-690204,11.0,17.0,10253.0,900
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-690204,12.0,17.0,10525.0,900
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-690204,12.0,18.0,11230.0,900
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-690204,11.0,16.0,9687.0,900
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-690204,11.0,15.0,9731.0,900
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-690204,10.0,14.0,9414.0,900
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-690204,11.0,16.0,9786.0,900
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-690204,11.0,14.0,9691.0,900
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-690204,12.0,16.0,10431.0,900
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-690204,11.0,15.0,9884.0,900
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-690204,12.0,17.0,10457.0,900
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-690204,12.0,17.0,10784.0,900
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-690204,7.0,13.0,6272.0,900
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-690204,7.0,10.0,6120.0,900
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-690204,8.0,12.0,6788.0,900
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-690204,9.0,13.0,7884.0,900
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-690204,9.0,12.0,7761.0,900
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-690204,9.0,13.0,7926.0,900
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-690204,10.0,16.0,9431.0,900
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-690204,13.0,16.0,11267.0,900
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-690204,14.0,19.0,12927.0,900
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-690204,11.0,16.0,10161.0,900
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-690204,11.0,16.0,10104.0,900
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-690204,10.0,15.0,8574.0,900
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-690204,10.0,13.0,8566.0,900
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-690204,9.0,12.0,8487.0,900
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-690204,10.0,13.0,8938.0,900
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-690204,10.0,14.0,8716.0,900
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-690204,10.0,13.0,8838.0,900
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-690204,10.0,15.0,9328.0,900
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-690204,10.0,14.0,9002.0,900
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-690204,10.0,16.0,9324.0,900
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-690204,10.0,13.0,8992.0,900
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-690204,10.0,14.0,9302.0,900
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-690204,12.0,16.0,10649.0,900
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-690204,15.0,20.0,13258.0,900
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-690204,18.0,24.0,16044.0,900
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-690204,22.0,27.0,19526.0,900
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-690204,23.0,28.0,20277.0,900
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-690204,22.0,28.0,19903.0,900
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-690204,20.0,25.0,17962.0,900
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-690204,21.0,27.0,19193.0,900
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-690204,22.0,27.0,19502.0,900
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-690204,21.0,26.0,18779.0,900
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-690204,19.0,25.0,16864.0,900
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-690204,19.0,24.0,17533.0,900
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-690204,20.0,24.0,17928.0,900
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-690204,20.0,25.0,17956.0,900
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-690204,18.0,23.0,16037.0,900
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-690204,18.0,23.0,16163.0,900
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-690204,17.0,24.0,15739.0,900
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-690204,18.0,22.0,16024.0,900
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-690204,18.0,23.0,16334.0,900
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-690204,17.0,21.0,15708.0,900
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-690204,19.0,25.0,16875.0,900
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-690204,19.0,25.0,17486.0,900
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-690204,19.0,23.0,16912.0,900
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-690204,18.0,22.0,16172.0,900
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-690204,18.0,22.0,16069.0,900
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-690204,18.0,22.0,16004.0,900
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-690204,18.0,24.0,16036.0,900
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-690204,18.0,23.0,16235.0,900
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-690204,17.0,21.0,15659.0,900
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-690204,17.0,21.0,15052.0,900
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-690204,15.0,19.0,13370.0,900
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-690204,13.0,18.0,12126.0,900
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-690204,11.0,15.0,10146.0,900
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-690204,12.0,18.0,11180.0,900
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-690204,11.0,16.0,10167.0,900
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-690204,12.0,16.0,11176.0,900
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-690204,14.0,18.0,12204.0,900
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-690204,12.0,16.0,10863.0,900
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-690204,12.0,17.0,10534.0,900
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-690204,11.0,16.0,10205.0,900
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-690204,14.0,20.0,12221.0,900
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-690204,11.0,14.0,9805.0,900
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-690204,10.0,15.0,9299.0,900
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-690204,10.0,14.0,9024.0,900
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-690204,10.0,14.0,8719.0,900
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-690204,9.0,14.0,8375.0,900
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-690204,8.0,12.0,7404.0,900
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-690204,10.0,16.0,9124.0,900
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-690204,11.0,15.0,9631.0,900
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-690204,10.0,16.0,9179.0,900
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-690204,13.0,16.0,12057.0,900
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-690204,14.0,18.0,12441.0,900
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-690204,14.0,18.0,12269.0,900
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-690204,12.0,16.0,10764.0,900
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-690204,13.0,18.0,11629.0,900
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-690204,12.0,16.0,10738.0,900
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-690204,12.0,17.0,10735.0,900
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-690204,12.0,16.0,10506.0,900
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-690204,12.0,17.0,10812.0,900
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-690204,10.0,14.0,9220.0,900
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-690204,11.0,14.0,9542.0,900
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-690204,11.0,14.0,9905.0,900
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-690204,11.0,14.0,9509.0,900
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-690204,11.0,15.0,10219.0,900
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-690204,12.0,16.0,10540.0,900
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-690204,12.0,15.0,10468.0,900
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-690204,13.0,18.0,11355.0,900
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-690204,12.0,17.0,10944.0,900
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-690204,10.0,15.0,8885.0,900
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-690204,10.0,13.0,8614.0,900
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-690204,10.0,15.0,9431.0,900
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-690204,11.0,15.0,9968.0,900
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-690204,11.0,15.0,9820.0,900
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-690204,12.0,17.0,10431.0,900
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-690204,15.0,22.0,13735.0,900
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-690204,19.0,23.0,17359.0,900
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-690204,19.0,22.0,16701.0,900
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-690204,22.0,26.0,19480.0,900
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-690204,20.0,24.0,17742.0,900
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-690204,19.0,24.0,17316.0,900
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-690204,18.0,22.0,16035.0,900
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-690204,17.0,22.0,15122.0,900
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-690204,18.0,22.0,16259.0,900
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-690204,17.0,21.0,15286.0,900
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-690204,17.0,22.0,15739.0,900
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-690204,17.0,19.0,15062.0,900
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-690204,17.0,21.0,15382.0,900
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-690204,16.0,21.0,14758.0,900
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-690204,16.0,23.0,14847.0,900
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-690204,18.0,22.0,15962.0,900
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-690204,18.0,23.0,16584.0,900
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-690204,18.0,23.0,16249.0,900
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-690204,19.0,22.0,17535.0,900
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-690204,19.0,23.0,17189.0,900
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-690204,17.0,21.0,15614.0,900
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-690204,17.0,22.0,15301.0,900
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-690204,20.0,23.0,17587.0,900
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-690204,20.0,24.0,17561.0,900
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-690204,16.0,21.0,14162.0,900
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-690204,16.0,23.0,14013.0,900
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-690204,17.0,23.0,14966.0,900
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-690204,13.0,18.0,11604.0,900
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-690204,12.0,17.0,10623.0,900
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-690204,5.0,15.0,4589.0,900
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-772601,5.0,11.0,4740.0,900
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-772601,6.0,9.0,5666.0,900
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-772601,6.0,9.0,5084.0,900
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-772601,8.0,11.0,7078.0,900
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-772601,6.0,10.0,5382.0,900
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-772601,6.0,10.0,5127.0,900
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-772601,8.0,13.0,7167.0,900
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-772601,9.0,12.0,7937.0,900
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-772601,9.0,13.0,8037.0,900
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-772601,9.0,13.0,8397.0,900
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-772601,10.0,15.0,9276.0,900
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-772601,8.0,12.0,7528.0,900
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-772601,9.0,13.0,8364.0,900
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-772601,6.0,9.0,5629.0,900
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-772601,7.0,9.0,6275.0,900
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-772601,7.0,9.0,6242.0,900
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-772601,6.0,10.0,5451.0,900
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-772601,7.0,10.0,5866.0,900
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-772601,6.0,9.0,5790.0,900
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-772601,6.0,10.0,5654.0,900
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-772601,6.0,8.0,4953.0,900
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-772601,6.0,10.0,5698.0,900
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-772601,6.0,9.0,5236.0,900
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-772601,6.0,9.0,5143.0,900
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-772601,5.0,8.0,4584.0,900
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-772601,4.0,7.0,3885.0,900
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-772601,4.0,8.0,3863.0,900
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-772601,5.0,8.0,4444.0,900
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-772601,5.0,7.0,4223.0,900
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-772601,4.0,7.0,3930.0,900
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3257.0,900
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3482.0,900
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3219.0,900
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-772601,4.0,7.0,3464.0,900
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3685.0,900
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-772601,5.0,6.0,4170.0,900
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3851.0,900
