createAt,manageObject,M8006C0,M8006C1,M8006C53,M8006C54,M8006C196,M8006C214,M8006C232,M8006C254,M8006C255,M8006C256,M8006C180,M8006C185,M8006C243,M8006C6,M8006C247,M8006C7,M8006C313,M8006C339,M8006C340,M8006C262,M8006C263,M8006C264,M8006C346,M8006C205,M8006C223,M8006C347,M8006C259,M8006C246
2025-05-07T10:15:00.000-04:00:00,NE-MRBTS-690503,125.0,125.0,3409.0,900,125.0,125.0,7.0,110.0,110.0,,,460.0,,10.0,,5.0,,,,1.0,1.0,,,,,,,
2025-05-07T10:30:00.000-04:00:00,NE-MRBTS-690503,96.0,96.0,3066.0,900,96.0,96.0,6.0,92.0,91.0,1.0,,562.0,,1.0,,5.0,,,,2.0,1.0,,,,,,,
2025-05-07T11:00:00.000-04:00:00,NE-MRBTS-690503,94.0,94.0,2666.0,900,94.0,94.0,7.0,87.0,87.0,,,430.0,,2.0,,6.0,,,,,,,,,,,,
2025-05-07T11:15:00.000-04:00:00,NE-MRBTS-690503,86.0,86.0,2875.0,900,86.0,86.0,7.0,75.0,75.0,,,755.0,,1.0,,7.0,,,,14.0,14.0,,,,,,,
2025-05-07T11:30:00.000-04:00:00,NE-MRBTS-690503,92.0,92.0,3446.0,900,92.0,92.0,7.0,85.0,85.0,,,1059.0,,,,7.0,,,,2.0,2.0,,,,,,,
2025-05-07T12:00:00.000-04:00:00,NE-MRBTS-690503,101.0,101.0,3305.0,900,101.0,101.0,7.0,84.0,84.0,,,608.0,,11.0,,6.0,,,,2.0,2.0,,,,,,,
2025-05-07T12:15:00.000-04:00:00,NE-MRBTS-690503,123.0,123.0,4060.0,900,123.0,123.0,7.0,101.0,100.0,1.0,1.0,717.0,1.0,15.0,,6.0,,,,5.0,5.0,,,,,,,
2025-05-07T12:30:00.000-04:00:00,NE-MRBTS-690503,116.0,116.0,3904.0,900,116.0,116.0,7.0,111.0,111.0,,,690.0,,3.0,,5.0,,,,11.0,11.0,,,,,,,
2025-05-07T13:00:00.000-04:00:00,NE-MRBTS-690503,142.0,142.0,4121.0,900,142.0,142.0,8.0,127.0,126.0,1.0,,546.0,,11.0,,5.0,,,,5.0,5.0,,,,,,,
2025-05-07T13:15:00.000-04:00:00,NE-MRBTS-690503,110.0,110.0,3382.0,900,110.0,110.0,8.0,89.0,89.0,,,538.0,,11.0,,7.0,,,,1.0,1.0,,,,,,,
2025-05-07T13:30:00.000-04:00:00,NE-MRBTS-690503,104.0,104.0,2773.0,900,104.0,104.0,6.0,98.0,98.0,,,223.0,,1.0,,7.0,,,,,,,,,,,,
2025-05-07T14:00:00.000-04:00:00,NE-MRBTS-690503,97.0,97.0,2722.0,900,97.0,97.0,6.0,86.0,86.0,,,166.0,,,,8.0,,,,2.0,2.0,,,,,,,
2025-05-07T14:15:00.000-04:00:00,NE-MRBTS-690503,80.0,80.0,3126.0,900,80.0,80.0,7.0,73.0,73.0,,,281.0,,3.0,,6.0,,,,2.0,2.0,,,,,,,
2025-05-07T14:30:00.000-04:00:00,NE-MRBTS-690503,99.0,99.0,3255.0,900,99.0,99.0,7.0,89.0,89.0,,,299.0,,1.0,,8.0,,,,1.0,1.0,,,,,,,
2025-05-07T15:00:00.000-04:00:00,NE-MRBTS-690503,66.0,66.0,2919.0,900,66.0,66.0,5.0,49.0,49.0,,,470.0,,11.0,,5.0,,,,,,,,,,,,
2025-05-07T15:15:00.000-04:00:00,NE-MRBTS-690503,106.0,106.0,3299.0,900,106.0,106.0,7.0,93.0,92.0,1.0,,520.0,,2.0,,9.0,,,,,,,,,,,,
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-690503,25.0,25.0,831.0,900,25.0,25.0,6.0,24.0,24.0,,,104.0,,,,4.0,2.0,2.0,,,,,,,,,,
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-690503,45.0,45.0,1518.0,900,45.0,45.0,5.0,36.0,36.0,,,492.0,,2.0,,7.0,,,,3.0,2.0,,,,,,,
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-690503,98.0,98.0,2644.0,900,98.0,98.0,8.0,87.0,86.0,1.0,1.0,531.0,1.0,1.0,,10.0,,,,,,,,,,,,
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-690503,82.0,82.0,3563.0,900,82.0,82.0,7.0,76.0,74.0,2.0,1.0,707.0,1.0,,,3.0,,,,2.0,2.0,,,,,,,
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-690503,92.0,92.0,3589.0,900,92.0,92.0,9.0,82.0,82.0,,,571.0,,3.0,,11.0,,,,1.0,,,,,,,,
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-690503,73.0,73.0,2219.0,900,73.0,73.0,5.0,66.0,66.0,,,319.0,,2.0,,5.0,,,,,,,,,,,,
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-690503,46.0,46.0,728.0,900,46.0,46.0,4.0,45.0,45.0,,,38.0,,,,3.0,,,,,,,,,,,,
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-690503,50.0,50.0,1070.0,900,50.0,50.0,4.0,47.0,47.0,,,63.0,,,,5.0,,,,,,,,,,,,
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-690503,52.0,52.0,969.0,900,52.0,52.0,5.0,46.0,46.0,,,43.0,,,,6.0,,,,,,,,,,,,
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-690503,50.0,50.0,916.0,900,50.0,50.0,3.0,46.0,46.0,,,50.0,,,,4.0,,,,,,,,,,,,
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-690503,38.0,38.0,517.0,900,38.0,38.0,5.0,35.0,35.0,,,17.0,,,,4.0,,,,,,,,,,,,
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-690503,45.0,45.0,608.0,900,45.0,45.0,3.0,41.0,41.0,,,30.0,,1.0,,2.0,,,,3.0,3.0,,,,,,,
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-690503,47.0,47.0,682.0,900,47.0,47.0,3.0,44.0,44.0,,,25.0,,,,3.0,,,,,,,,,,,,
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-690503,76.0,76.0,1346.0,900,76.0,76.0,8.0,68.0,68.0,,,78.0,,1.0,,9.0,,,,,,,,,,,,
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-690503,83.0,83.0,1646.0,900,83.0,83.0,5.0,77.0,77.0,,,103.0,,,,5.0,,,,,,,,,,,,
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-690503,61.0,61.0,1533.0,900,61.0,61.0,5.0,56.0,56.0,,,168.0,,,,5.0,,,,1.0,1.0,,,,,,,
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-690503,50.0,50.0,1106.0,900,50.0,50.0,4.0,46.0,46.0,,,68.0,,,,3.0,,,,1.0,1.0,,,,,,,
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-690503,72.0,72.0,1632.0,900,72.0,72.0,6.0,65.0,65.0,,,113.0,,,,7.0,,,,,,,,,,,,
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-690503,47.0,47.0,1067.0,900,47.0,47.0,4.0,43.0,43.0,,,55.0,,,,4.0,,,,,,,,,,,,
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-690503,51.0,51.0,1250.0,900,51.0,51.0,4.0,47.0,47.0,,,89.0,,1.0,,4.0,,,,,,,,,,,,
2025-05-07T22:15:00.000-04:00:00,NE-MRBTS-690503,65.0,65.0,1134.0,900,65.0,65.0,5.0,59.0,59.0,,,53.0,,,,6.0,,,,,,,,,,,,
2025-05-07T22:30:00.000-04:00:00,NE-MRBTS-690503,71.0,71.0,1070.0,900,71.0,71.0,4.0,65.0,65.0,,,71.0,,,,4.0,,,,,,,,,,,,
2025-05-07T23:00:00.000-04:00:00,NE-MRBTS-690503,76.0,76.0,1335.0,900,76.0,76.0,5.0,70.0,70.0,,,220.0,,,,4.0,,,,,,,,,,,,
2025-05-07T23:15:00.000-04:00:00,NE-MRBTS-690503,77.0,77.0,2125.0,900,77.0,77.0,5.0,73.0,73.0,,,735.0,,,,4.0,,,,,,,,,,,,
2025-05-07T23:30:00.000-04:00:00,NE-MRBTS-690503,84.0,84.0,1666.0,900,84.0,84.0,5.0,81.0,81.0,,,271.0,,,,5.0,,,,,,,,,,,,
2025-05-08T00:00:00.000-04:00:00,NE-MRBTS-690503,81.0,81.0,1932.0,900,81.0,81.0,7.0,78.0,78.0,,,120.0,,,,2.0,,,,1.0,1.0,,,,,,,
2025-05-08T00:15:00.000-04:00:00,NE-MRBTS-690503,76.0,76.0,1130.0,900,76.0,76.0,4.0,71.0,71.0,,,40.0,,,,5.0,,,,,,,,,,,,
2025-05-08T00:30:00.000-04:00:00,NE-MRBTS-690503,46.0,46.0,1018.0,900,46.0,46.0,3.0,43.0,43.0,,,52.0,,,,3.0,,,,3.0,3.0,,,,,,,
2025-05-08T01:00:00.000-04:00:00,NE-MRBTS-690503,50.0,50.0,1220.0,900,50.0,50.0,4.0,38.0,38.0,,,100.0,,,,11.0,,,,1.0,1.0,,,,,,,
2025-05-08T01:15:00.000-04:00:00,NE-MRBTS-690503,32.0,32.0,1090.0,900,32.0,32.0,4.0,28.0,28.0,,,69.0,,,,4.0,,,,,,,,,,,,
2025-05-08T01:30:00.000-04:00:00,NE-MRBTS-690503,35.0,35.0,1098.0,900,35.0,35.0,3.0,28.0,28.0,,,65.0,,,,5.0,,,,1.0,1.0,,,,,,,
2025-05-08T02:00:00.000-04:00:00,NE-MRBTS-690503,38.0,38.0,1169.0,900,38.0,38.0,3.0,34.0,34.0,,,65.0,,,,4.0,,,,,,,,,,,,
2025-05-08T02:15:00.000-04:00:00,NE-MRBTS-690503,57.0,57.0,1467.0,900,57.0,57.0,4.0,52.0,52.0,,,54.0,,,,4.0,,,,1.0,1.0,,,,,,,
2025-05-08T02:30:00.000-04:00:00,NE-MRBTS-690503,63.0,63.0,1754.0,900,63.0,63.0,6.0,58.0,58.0,,,76.0,,,,6.0,,,,,,,,,,,,
2025-05-08T03:00:00.000-04:00:00,NE-MRBTS-690503,56.0,56.0,798.0,900,56.0,56.0,3.0,49.0,49.0,,,28.0,,,,6.0,,,,,,,,,,,,
2025-05-08T03:15:00.000-04:00:00,NE-MRBTS-690503,39.0,39.0,552.0,900,39.0,39.0,3.0,34.0,34.0,,,17.0,,,,5.0,,,,,,,,,,,,
2025-05-08T03:30:00.000-04:00:00,NE-MRBTS-690503,55.0,55.0,736.0,900,55.0,55.0,6.0,51.0,51.0,,,29.0,,,,5.0,,,,,,,,,,,,
2025-05-08T04:00:00.000-04:00:00,NE-MRBTS-690503,47.0,47.0,719.0,900,47.0,47.0,3.0,44.0,44.0,,,46.0,,,,3.0,,,,1.0,1.0,,,,,,,
2025-05-08T04:15:00.000-04:00:00,NE-MRBTS-690503,42.0,41.0,655.0,900,42.0,41.0,4.0,35.0,35.0,,,47.0,,,1.0,4.0,,,,1.0,1.0,,,,,,,
2025-05-08T04:30:00.000-04:00:00,NE-MRBTS-690503,57.0,57.0,810.0,900,57.0,57.0,5.0,48.0,48.0,,,36.0,,,,6.0,,,,4.0,4.0,,,,,,,
2025-05-08T05:00:00.000-04:00:00,NE-MRBTS-690503,55.0,54.0,753.0,900,55.0,54.0,3.0,48.0,48.0,,,19.0,,,1.0,6.0,,,,,,,,,,,,
2025-05-08T05:15:00.000-04:00:00,NE-MRBTS-690503,48.0,48.0,829.0,900,48.0,48.0,3.0,45.0,45.0,,,43.0,,,,4.0,,,,2.0,2.0,,,,,,,
2025-05-08T05:30:00.000-04:00:00,NE-MRBTS-690503,60.0,60.0,1113.0,900,60.0,60.0,4.0,55.0,55.0,,,77.0,,,,3.0,,,,6.0,6.0,,,,,,,
2025-05-08T06:00:00.000-04:00:00,NE-MRBTS-690503,54.0,54.0,753.0,900,54.0,54.0,4.0,49.0,49.0,,,27.0,,,,5.0,,,,2.0,2.0,,,,,,,
2025-05-08T06:15:00.000-04:00:00,NE-MRBTS-690503,53.0,53.0,1019.0,900,53.0,53.0,4.0,49.0,49.0,,,59.0,,1.0,,4.0,,,,,,,,,,,,
2025-05-08T06:30:00.000-04:00:00,NE-MRBTS-690503,20.0,20.0,506.0,900,20.0,20.0,3.0,13.0,13.0,,,103.0,,2.0,,4.0,,,,,,,,,,,,
2025-05-08T07:00:00.000-04:00:00,NE-MRBTS-690503,62.0,62.0,2504.0,900,62.0,62.0,6.0,38.0,38.0,,,498.0,,10.0,,12.0,,,,,,,,,,,,
2025-05-08T07:15:00.000-04:00:00,NE-MRBTS-690503,87.0,86.0,3019.0,900,87.0,86.0,7.0,74.0,74.0,,,426.0,,5.0,1.0,7.0,,,,,,,,,,,,
2025-05-08T07:30:00.000-04:00:00,NE-MRBTS-690503,90.0,89.0,3015.0,900,90.0,89.0,7.0,70.0,69.0,1.0,1.0,453.0,1.0,11.0,1.0,9.0,,,,,,,,,,,,
2025-05-08T08:00:00.000-04:00:00,NE-MRBTS-690503,129.0,129.0,4252.0,900,129.0,129.0,8.0,110.0,109.0,1.0,,740.0,,7.0,,10.0,,,,,,,,,,,,
2025-05-08T08:15:00.000-04:00:00,NE-MRBTS-690503,128.0,127.0,4607.0,900,128.0,127.0,11.0,109.0,108.0,1.0,,822.0,,7.0,1.0,11.0,,,,,,,,,,,,
2025-05-08T08:30:00.000-04:00:00,NE-MRBTS-690503,117.0,117.0,4258.0,900,117.0,117.0,11.0,105.0,105.0,,,625.0,,5.0,,8.0,,,,2.0,2.0,,,,,,,
2025-05-08T09:00:00.000-04:00:00,NE-MRBTS-690503,122.0,122.0,4957.0,900,122.0,122.0,10.0,105.0,105.0,,,997.0,,9.0,,8.0,,,,1.0,1.0,,,,,,,
2025-05-08T09:15:00.000-04:00:00,NE-MRBTS-690503,133.0,133.0,6164.0,900,133.0,133.0,10.0,112.0,112.0,,,1191.0,,13.0,,8.0,,,,,,,,,,,,
2025-05-08T09:30:00.000-04:00:00,NE-MRBTS-690503,121.0,121.0,4108.0,900,121.0,121.0,10.0,109.0,109.0,,,715.0,,4.0,,8.0,,,,4.0,4.0,,,,,,,
2025-05-08T10:00:00.000-04:00:00,NE-MRBTS-690503,132.0,132.0,2781.0,900,132.0,132.0,7.0,120.0,120.0,,,228.0,,2.0,,6.0,,,,6.0,6.0,,,,,,,
2025-05-08T10:15:00.000-04:00:00,NE-MRBTS-690503,139.0,139.0,4444.0,900,139.0,139.0,8.0,122.0,121.0,1.0,,675.0,,10.0,,6.0,,,,1.0,1.0,,,,,,,
2025-05-08T10:30:00.000-04:00:00,NE-MRBTS-690503,83.0,83.0,4169.0,900,83.0,83.0,8.0,61.0,61.0,,,951.0,,15.0,,7.0,,,,,,,,,,,,
2025-05-08T11:00:00.000-04:00:00,NE-MRBTS-690503,56.0,56.0,2339.0,900,56.0,56.0,5.0,38.0,38.0,,,389.0,,14.0,,6.0,,,,,,,,,,,,
2025-05-08T11:15:00.000-04:00:00,NE-MRBTS-690503,75.0,75.0,3226.0,900,75.0,75.0,6.0,52.0,52.0,,,566.0,,15.0,,6.0,,,,,,,,,,,,
2025-05-08T11:30:00.000-04:00:00,NE-MRBTS-690503,76.0,76.0,3213.0,900,76.0,76.0,6.0,58.0,58.0,,,805.0,,14.0,,5.0,,,,1.0,,,,,,,,
2025-05-08T12:00:00.000-04:00:00,NE-MRBTS-690503,54.0,54.0,1407.0,900,54.0,54.0,4.0,44.0,44.0,,,303.0,,1.0,,7.0,,,,,,,,,,,,
2025-05-08T12:15:00.000-04:00:00,NE-MRBTS-690503,51.0,51.0,832.0,900,51.0,51.0,3.0,47.0,46.0,1.0,,70.0,,3.0,,4.0,,,,,,,,,,,,
2025-05-08T12:30:00.000-04:00:00,NE-MRBTS-690503,47.0,47.0,788.0,900,47.0,47.0,3.0,38.0,38.0,,,43.0,,1.0,,4.0,,,,3.0,2.0,,,,,,,
2025-05-08T13:00:00.000-04:00:00,NE-MRBTS-690503,74.0,74.0,1647.0,900,74.0,74.0,8.0,63.0,62.0,1.0,1.0,250.0,1.0,1.0,,7.0,,,,,,,,,,,,
2025-05-08T13:15:00.000-04:00:00,NE-MRBTS-690503,109.0,109.0,4424.0,900,109.0,109.0,9.0,96.0,96.0,,,640.0,,5.0,,6.0,,,,2.0,,,,,,,,
2025-05-08T13:30:00.000-04:00:00,NE-MRBTS-690503,61.0,61.0,2502.0,900,61.0,61.0,6.0,53.0,53.0,,,615.0,,2.0,,8.0,,,,,,,,,,,,
2025-05-08T14:00:00.000-04:00:00,NE-MRBTS-690503,48.0,48.0,2214.0,900,48.0,48.0,6.0,43.0,43.0,,,458.0,,,,5.0,,,,,,,,,,,,
2025-05-08T14:15:00.000-04:00:00,NE-MRBTS-690503,50.0,50.0,2724.0,900,50.0,50.0,6.0,45.0,45.0,,,573.0,,2.0,,5.0,,,,,,,,,,,,
2025-05-08T14:30:00.000-04:00:00,NE-MRBTS-690503,86.0,86.0,2718.0,900,86.0,86.0,7.0,73.0,73.0,,,394.0,,5.0,,7.0,,,,,,,,,,,,
2025-05-08T15:00:00.000-04:00:00,NE-MRBTS-690503,69.0,69.0,3307.0,900,69.0,69.0,6.0,64.0,63.0,1.0,,585.0,,3.0,,5.0,,,,,,,,,,,,
2025-05-08T15:15:00.000-04:00:00,NE-MRBTS-690503,89.0,89.0,3177.0,900,89.0,89.0,8.0,81.0,81.0,,,353.0,,3.0,,8.0,1.0,1.0,,,,,,,,,,
2025-05-08T15:30:00.000-04:00:00,NE-MRBTS-690503,46.0,46.0,1398.0,900,46.0,46.0,7.0,36.0,36.0,,,283.0,,3.0,,5.0,,,,2.0,2.0,,,,,,,
2025-05-06T14:00:00.000-04:00:00,NE-MRBTS-690513,12.0,12.0,131.0,900,12.0,12.0,3.0,6.0,6.0,,,5.0,,,,6.0,,,,3.0,3.0,,,,,,,
2025-05-06T14:15:00.000-04:00:00,NE-MRBTS-690513,15.0,15.0,351.0,900,15.0,15.0,2.0,8.0,8.0,,,30.0,,,,6.0,,,,1.0,1.0,,,,,,,
2025-05-06T14:30:00.000-04:00:00,NE-MRBTS-690513,37.0,37.0,599.0,900,37.0,37.0,4.0,28.0,28.0,,,27.0,,,,6.0,,,,1.0,1.0,,,,,,,
2025-05-06T15:00:00.000-04:00:00,NE-MRBTS-690513,23.0,22.0,1239.0,900,23.0,22.0,5.0,17.0,10.0,7.0,4.0,234.0,4.0,,1.0,6.0,,,,,,,,,,,,
2025-05-06T15:15:00.000-04:00:00,NE-MRBTS-690513,16.0,16.0,1377.0,900,16.0,16.0,3.0,10.0,9.0,1.0,,223.0,,,,6.0,,,,2.0,2.0,,,,,,,
2025-05-06T15:30:00.000-04:00:00,NE-MRBTS-690513,21.0,21.0,450.0,900,21.0,21.0,4.0,16.0,16.0,,,46.0,,,,6.0,,,,1.0,1.0,,,,,,,
2025-05-06T16:00:00.000-04:00:00,NE-MRBTS-690513,10.0,10.0,89.0,900,10.0,10.0,2.0,4.0,4.0,,,4.0,,,,6.0,,,,1.0,1.0,,,,,,,
2025-05-06T16:15:00.000-04:00:00,NE-MRBTS-690513,22.0,22.0,325.0,900,22.0,22.0,3.0,15.0,15.0,,,7.0,,,,6.0,,,,1.0,1.0,,,,,,,
2025-05-06T16:30:00.000-04:00:00,NE-MRBTS-690513,8.0,8.0,52.0,900,8.0,8.0,2.0,2.0,2.0,,,3.0,,,,6.0,,,,,,,,,,,,
2025-05-06T17:00:00.000-04:00:00,NE-MRBTS-690513,21.0,21.0,548.0,900,21.0,21.0,3.0,15.0,13.0,2.0,1.0,161.0,1.0,,,6.0,,,,1.0,1.0,,,,,,,
2025-05-06T17:15:00.000-04:00:00,NE-MRBTS-690513,78.0,78.0,5226.0,900,78.0,78.0,13.0,71.0,43.0,25.0,21.0,2057.0,21.0,,,6.0,,,,4.0,3.0,1.0,2.0,,,,,
2025-05-06T17:30:00.000-04:00:00,NE-MRBTS-690513,18.0,18.0,1353.0,900,18.0,18.0,15.0,15.0,10.0,5.0,4.0,430.0,4.0,5.0,,6.0,,,,,,,,,,,,
2025-05-06T18:00:00.000-04:00:00,NE-MRBTS-690513,8.0,8.0,172.0,900,8.0,8.0,3.0,4.0,4.0,,,7.0,,,,6.0,,,,5.0,5.0,,,,,,,
2025-05-06T18:15:00.000-04:00:00,NE-MRBTS-690513,15.0,15.0,556.0,900,15.0,15.0,3.0,8.0,5.0,3.0,3.0,106.0,3.0,,,6.0,,,,5.0,5.0,,,,,,,
2025-05-06T18:30:00.000-04:00:00,NE-MRBTS-690513,26.0,26.0,967.0,900,26.0,26.0,6.0,20.0,20.0,,,100.0,,,,6.0,,,,3.0,2.0,,,,,,,
2025-05-06T19:00:00.000-04:00:00,NE-MRBTS-690513,15.0,15.0,170.0,900,15.0,15.0,3.0,10.0,10.0,,,8.0,,,,6.0,,,,1.0,1.0,,,,,,,
2025-05-06T19:15:00.000-04:00:00,NE-MRBTS-690513,9.0,9.0,72.0,900,9.0,9.0,3.0,3.0,3.0,,,4.0,,,,6.0,,,,1.0,1.0,,,,,,,
2025-05-06T19:30:00.000-04:00:00,NE-MRBTS-690513,10.0,10.0,81.0,900,10.0,10.0,3.0,4.0,4.0,,,4.0,,,,6.0,,,,,,,,,,,,
2025-05-06T20:00:00.000-04:00:00,NE-MRBTS-690513,12.0,12.0,106.0,900,12.0,12.0,3.0,6.0,6.0,,,5.0,,,,6.0,,,,,,,,,,,,
2025-05-06T20:15:00.000-04:00:00,NE-MRBTS-690513,8.0,8.0,57.0,900,8.0,8.0,3.0,2.0,2.0,,,3.0,,,,6.0,,,,,,,,,,,,
2025-05-06T20:30:00.000-04:00:00,NE-MRBTS-690513,10.0,10.0,79.0,900,10.0,10.0,3.0,4.0,4.0,,,2.0,,,,6.0,,,,,,,,,,,,
2025-05-06T21:00:00.000-04:00:00,NE-MRBTS-690513,8.0,8.0,56.0,900,8.0,8.0,3.0,2.0,2.0,,,3.0,,,,6.0,,,,,,,,,,,,
2025-05-06T21:15:00.000-04:00:00,NE-MRBTS-690513,8.0,8.0,57.0,900,8.0,8.0,3.0,2.0,2.0,,,2.0,,,,6.0,,,,,,,,,,,,
2025-05-06T21:30:00.000-04:00:00,NE-MRBTS-690513,11.0,11.0,99.0,900,11.0,11.0,3.0,5.0,5.0,,,5.0,,,,6.0,,,,,,,,,,,,
2025-05-06T22:00:00.000-04:00:00,NE-MRBTS-690513,16.0,16.0,254.0,900,16.0,16.0,3.0,9.0,9.0,,,16.0,,,,6.0,,,,,,,,,,,,
2025-05-06T22:15:00.000-04:00:00,NE-MRBTS-690513,12.0,12.0,240.0,900,12.0,12.0,4.0,7.0,7.0,,,11.0,,,,6.0,,,,,,,,,,,,
2025-05-06T22:30:00.000-04:00:00,NE-MRBTS-690513,10.0,10.0,79.0,900,10.0,10.0,3.0,4.0,4.0,,,3.0,,,,6.0,,,,,,,,,,,,
2025-05-06T23:00:00.000-04:00:00,NE-MRBTS-690513,12.0,12.0,130.0,900,12.0,12.0,3.0,6.0,6.0,,,5.0,,,,6.0,,,,,,,,,,,,
2025-05-06T23:15:00.000-04:00:00,NE-MRBTS-690513,10.0,10.0,79.0,900,10.0,10.0,3.0,4.0,4.0,,,3.0,,,,6.0,,,,,,,,,,,,
2025-05-06T23:30:00.000-04:00:00,NE-MRBTS-690513,9.0,9.0,87.0,900,9.0,9.0,3.0,3.0,3.0,,,4.0,,,,6.0,,,,,,,,,,,,
2025-05-07T00:00:00.000-04:00:00,NE-MRBTS-690513,11.0,11.0,127.0,900,11.0,11.0,3.0,9.0,9.0,,,6.0,,,,2.0,,,,,,,,,,,,
2025-05-07T00:15:00.000-04:00:00,NE-MRBTS-690513,9.0,9.0,66.0,900,9.0,9.0,3.0,3.0,3.0,,,2.0,,,,6.0,,,,,,,,,,,,
2025-05-07T00:30:00.000-04:00:00,NE-MRBTS-690513,8.0,8.0,55.0,900,8.0,8.0,2.0,2.0,2.0,,,2.0,,,,6.0,,,,,,,,,,,,
2025-05-07T01:00:00.000-04:00:00,NE-MRBTS-690513,8.0,8.0,53.0,900,8.0,8.0,2.0,2.0,2.0,,,2.0,,,,6.0,,,,,,,,,,,,
2025-05-07T01:15:00.000-04:00:00,NE-MRBTS-690513,10.0,10.0,233.0,900,10.0,10.0,3.0,4.0,4.0,,,8.0,,,,6.0,,,,,,,,,,,,
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-690513,11.0,11.0,938.0,900,11.0,11.0,3.0,5.0,4.0,1.0,,263.0,,,,6.0,,,,,,,,,,,,
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-690513,8.0,8.0,54.0,900,8.0,8.0,3.0,2.0,2.0,,,2.0,,,,6.0,,,,,,,,,,,,
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-690513,11.0,11.0,147.0,900,11.0,11.0,3.0,5.0,5.0,,,10.0,,,,6.0,,,,,,,,,,,,
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-690513,12.0,12.0,283.0,900,12.0,12.0,3.0,6.0,6.0,,,34.0,,,,6.0,,,,,,,,,,,,
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-690513,8.0,8.0,55.0,900,8.0,8.0,2.0,2.0,2.0,,,2.0,,,,6.0,,,,,,,,,,,,
2025-05-07T03:15:00.000-04:00:00,NE-MRBTS-690513,8.0,8.0,55.0,900,8.0,8.0,2.0,2.0,2.0,,,3.0,,,,6.0,,,,,,,,,,,,
2025-05-07T03:30:00.000-04:00:00,NE-MRBTS-690513,8.0,8.0,57.0,900,8.0,8.0,3.0,2.0,2.0,,,2.0,,,,6.0,,,,,,,,,,,,
2025-05-07T04:00:00.000-04:00:00,NE-MRBTS-690513,8.0,8.0,62.0,900,8.0,8.0,2.0,2.0,2.0,,,3.0,,,,6.0,,,,1.0,1.0,,,,,,,
2025-05-07T04:15:00.000-04:00:00,NE-MRBTS-690513,21.0,21.0,469.0,900,21.0,21.0,2.0,16.0,16.0,,,29.0,,,,6.0,,,,,,,,,,,,
2025-05-07T04:30:00.000-04:00:00,NE-MRBTS-690513,15.0,15.0,475.0,900,15.0,15.0,2.0,9.0,8.0,1.0,,86.0,,,,6.0,,,,,,,,,,,,
2025-05-07T05:00:00.000-04:00:00,NE-MRBTS-690513,21.0,21.0,945.0,900,21.0,21.0,4.0,17.0,14.0,2.0,1.0,153.0,1.0,,,6.0,,,,1.0,1.0,,1.0,,,,,
2025-05-07T05:15:00.000-04:00:00,NE-MRBTS-690513,14.0,14.0,394.0,900,14.0,14.0,2.0,9.0,8.0,1.0,1.0,86.0,1.0,,,6.0,,,,,,,,,,,,
2025-05-07T05:30:00.000-04:00:00,NE-MRBTS-690513,21.0,21.0,749.0,900,21.0,21.0,3.0,14.0,13.0,1.0,1.0,155.0,1.0,,,6.0,,,,,,,,,,,,
2025-05-07T06:00:00.000-04:00:00,NE-MRBTS-690513,24.0,24.0,409.0,900,24.0,24.0,3.0,17.0,17.0,,,73.0,,1.0,,6.0,,,,1.0,1.0,,,,,,,
2025-05-07T06:15:00.000-04:00:00,NE-MRBTS-690513,17.0,17.0,427.0,900,17.0,17.0,6.0,12.0,11.0,1.0,,188.0,,,,6.0,,,,,,,,,,,,
2025-05-07T06:30:00.000-04:00:00,NE-MRBTS-690513,16.0,16.0,223.0,900,15.0,15.0,2.0,8.0,8.0,,,15.0,,2.0,,6.0,,,,,,,,1.0,1.0,,,
2025-05-07T07:00:00.000-04:00:00,NE-MRBTS-690513,31.0,30.0,601.0,900,31.0,30.0,4.0,25.0,24.0,1.0,,63.0,,,1.0,6.0,,,,,,,,,,,,
2025-05-07T07:15:00.000-04:00:00,NE-MRBTS-690513,8.0,8.0,54.0,900,8.0,8.0,2.0,2.0,2.0,,,3.0,,,,6.0,,,,,,,,,,,,
